orthogroup	AAL
MZ22517419	305.5625
MZ22517421	312.6875
MZ22517423	278.44444439999995
MZ22517424	355.6
MZ22517425	279.25
MZ22517427	634.0
MZ22517428	250.66666669999998
MZ22517429	274.2307692
MZ22517430	299.75
MZ22517432	390.1666667
MZ22517433	256.8888889
MZ22517434	278.3333333
MZ22517438	289.3333333
MZ22517441	379.8888889
MZ22517442	318.3125
MZ22517443	270.63636360000004
MZ22517445	283.3157895
MZ22517448	473.5294118
MZ22517449	246.25
MZ22517450	585.35
MZ22517451	274.0
MZ22517452	269.0
MZ22517455	270.75
MZ22517456	593.8333332999999
MZ22517459	294.85714289999993
MZ22517460	327.5
MZ22517462	459.5
MZ22517463	273.4117647
MZ22517464	274.85
MZ22517465	272.10526319999997
MZ22517466	755.7391303999999
MZ22517469	291.63157889999997
MZ22517472	561.2
MZ22517473	279.2
MZ22517474	219.1428571
MZ22517477	328.3333333
MZ22517478	457.7272727
MZ22517480	260.0
MZ22517481	269.47058819999995
MZ22517483	252.0
MZ22517484	279.77777779999997
MZ22517485	271.22222220000003
MZ22517486	288.5263158
MZ22517490	290.8421053
MZ22517491	331.3529412
MZ22517494	456.4
MZ22517496	253.9
MZ22517497	258.3
MZ22517499	308.6666667
MZ22517502	323.8
MZ22517503	463.0
MZ22517507	309.8125
MZ22517508	330.77777779999997
MZ22517509	194.4210526
MZ22517510	255.11111110000002
MZ22517513	300.2857143
MZ22517514	279.2
MZ22517517	262.1176471
MZ22517521	297.05555560000005
MZ22517522	288.6666667
MZ22517523	333.5789474
MZ22517524	340.8888889
MZ22517527	265.1111111
MZ22517528	265.1578947
MZ22517533	259.3333333
MZ22517537	249.66666669999998
MZ22517538	272.3333333
MZ22517539	303.7368421
MZ22517540	347.35
MZ22517542	254.06666669999998
MZ22517545	342.0
MZ22517546	329.6666667
MZ22517547	275.72222220000003
MZ22517548	271.2
MZ22517550	277.0
MZ22517553	292.1111111
MZ22517555	432.2857143
MZ22517559	395.25
MZ22517561	223.9473684
MZ22517562	249.66666669999998
MZ22517565	321.55
MZ22517566	266.5714286
MZ22517567	331.3333333
MZ22517568	328.7
MZ22517571	272.5789474
MZ22517572	273.875
MZ22517573	269.89473680000003
MZ22517574	290.5263158
MZ22517576	311.44444439999995
MZ22517581	282.0
MZ22517582	389.8148148
MZ22517583	281.3548387
MZ22517585	258.0526316
MZ22517586	277.3888889
MZ22517589	446.5
MZ22517590	235.4210526
MZ22517593	402.0
MZ22517597	274.3529412
MZ22517598	350.75
MZ22517602	268.8461538
MZ22517603	307.8333333
MZ22517606	240.4
MZ22517608	285.8125
MZ22517611	259.2857143
MZ22517612	252.3125
MZ22517615	296.36842110000003
MZ22517616	317.8888889
MZ22517618	379.7894737
MZ22517619	508.94736839999996
MZ22517620	338.8
MZ22517621	444.4246575
MZ22517623	254.71428569999998
MZ22517624	231.5333333
MZ22517629	250.84210530000004
MZ22517631	284.6666667
MZ22517632	483.5882353
MZ22517636	292.5
MZ22517641	297.4
MZ22517642	283.42857139999995
MZ22517643	334.875
MZ22517644	400.75
MZ22517646	265.7
MZ22517650	388.23529410000003
MZ22517653	227.4210526
MZ22517655	303.35
MZ22517657	257.7058824
MZ22517659	280.5
MZ22517660	293.46666669999996
MZ22517663	257.2105263
MZ22517664	263.27777779999997
MZ22517665	252.4
MZ22517666	268.5
MZ22517667	337.52173910000005
MZ22517671	254.5
MZ22517672	255.5
MZ22517676	294.5
MZ22517682	274.75
MZ22517683	290.3333333
MZ22517684	232.0
MZ22517686	253.16666669999998
MZ22517689	268.3
MZ22517690	230.5
MZ22517692	270.10526319999997
MZ22517693	361.1666667
MZ22517697	252.4444444
MZ22517702	269.89473680000003
MZ22517703	409.3913043
MZ22517704	385.1666667
MZ22517705	248.10526319999997
MZ22517706	457.1176471
MZ22517710	271.375
MZ22517711	302.76470589999997
MZ22517712	293.8235294
MZ22517715	284.0526316
MZ22517717	351.6842105
MZ22517718	346.8
MZ22517719	281.1111111
MZ22517720	326.6666667
MZ22517721	279.0
MZ22517723	294.3157895
MZ22517729	281.0
MZ22517731	350.4117647
MZ22517735	279.27777779999997
MZ22517737	358.8
MZ22517740	658.75
MZ22517741	250.33333330000002
MZ22517742	269.4210526
MZ22517743	263.8333333
MZ22517744	306.55
MZ22517746	268.63157889999997
MZ22517747	390.5
MZ22517755	230.0
MZ22517757	397.0
MZ22517759	502.25
MZ22517761	238.0
MZ22517762	257.3333333
MZ22517763	256.3157895
MZ22517766	356.25
MZ22517768	719.2
MZ22517769	252.2222222
MZ22517771	260.5555556
MZ22517774	278.4117647
MZ22517776	292.10526319999997
MZ22517781	276.3333333
MZ22517783	565.8421053
MZ22517785	256.94117650000004
MZ22517787	264.3529412
MZ22517788	263.63157889999997
MZ22517790	392.8333333
MZ22517792	248.7
MZ22517794	262.0
MZ22517796	302.0
MZ22517797	278.3157895
MZ22517798	268.8
MZ22517800	281.0
MZ22517801	372.3333333
MZ22517803	492.4
MZ22517810	322.52941180000005
MZ22517811	379.36842110000003
MZ22517812	247.5
MZ22517815	238.0
MZ22517816	271.70588239999995
MZ22517819	367.6842105
MZ22517822	258.4736842
MZ22517823	304.8421053
MZ22517825	289.125
MZ22517826	289.76470589999997
MZ22517831	416.6666667
MZ22517832	569.5
MZ22517833	378.57142860000005
MZ22517834	279.4
MZ22517841	267.0
MZ22517842	285.0
MZ22517843	290.36842110000003
MZ22517844	342.1875
MZ22517846	247.21052630000003
MZ22517847	261.6842105
MZ22517851	804.3333332999999
MZ22517853	212.4444444
MZ22517857	231.16666669999998
MZ22517859	303.52
MZ22517860	429.375
MZ22517861	381.2
MZ22517862	245.30769229999999
MZ22517863	237.5
MZ22517864	343.7857143
MZ22517867	303.6470588
MZ22517868	341.7
MZ22517869	320.72222220000003
MZ22517870	203.5
MZ22517871	270.57142860000005
MZ22517873	254.66666669999998
MZ22517874	289.94444439999995
MZ22517875	285.5
MZ22517876	263.4
MZ22517877	329.1666667
MZ22517878	251.4210526
MZ22517881	259.61538459999997
MZ22517884	289.36363639999996
MZ22517885	311.0
MZ22517886	346.36842110000003
MZ22517888	243.5
MZ22517889	277.05555560000005
MZ22517892	304.8235294
MZ22517893	267.3
MZ22517894	313.7368421
MZ22517895	425.5
MZ22517897	250.7333333
MZ22517899	214.33333330000002
MZ22517900	323.8235294
MZ22517904	244.15789469999996
MZ22517907	278.8421053
MZ22517912	335.77777779999997
MZ22517913	293.89473680000003
MZ22517920	243.83333330000002
MZ22517921	184.31818180000002
MZ22517923	222.09523810000002
MZ22517925	258.2
MZ22517928	222.28571430000002
MZ22517931	372.8
MZ22517932	261.4444444
MZ22517933	217.52631580000002
MZ22517934	268.9473684
MZ22517937	282.0
MZ22517941	331.0
MZ22517942	275.9473684
MZ22517944	291.6666667
MZ22517945	249.4545455
MZ22517947	241.16666669999998
MZ22517950	254.0
MZ22517954	290.94444439999995
MZ22517955	221.0
MZ22517959	207.84210530000001
MZ22517961	258.6666667
MZ22517962	296.4761905
MZ22517965	360.6666667
MZ22517966	243.8571429
MZ22517969	260.77777779999997
MZ22517971	280.22222220000003
MZ22517972	301.36842110000003
MZ22517974	259.4444444
MZ22517977	244.3529412
MZ22517980	275.0526316
MZ22517981	229.15
MZ22517983	318.4736842
MZ22517984	234.9444444
MZ22517987	250.6315789
MZ22517990	273.0
MZ22517991	231.89473680000003
MZ22517993	258.6
MZ22517995	257.8571429
MZ22517996	242.0
MZ22517997	280.29411760000005
MZ22518003	287.8333333
MZ22518004	258.94117650000004
MZ22518005	280.75
MZ22518006	307.94444439999995
MZ22518007	484.66666669999995
MZ22518009	756.5
MZ22518012	219.5
MZ22518015	253.30769229999999
MZ22518016	271.25
MZ22518021	513.7222222
MZ22518024	251.89473680000003
MZ22518025	314.0666667
MZ22518028	253.1176471
MZ22518030	280.0526316
MZ22518031	362.5263158
MZ22518033	304.25
MZ22518039	294.76
MZ22518040	234.4117647
MZ22518042	232.7777778
MZ22518044	299.57142860000005
MZ22518045	330.0526316
MZ22518048	257.875
MZ22518052	290.6111111
MZ22518062	212.47368419999998
MZ22518063	262.9473684
MZ22518065	201.53571430000002
MZ22518069	334.4
MZ22518070	238.83333330000002
MZ22518072	247.0
MZ22518074	262.0
MZ22518076	268.85
MZ22518077	247.47058819999998
MZ22518080	249.7058824
MZ22518081	264.77777779999997
MZ22518082	200.0555556
MZ22518084	239.1428571
MZ22518086	462.52631579999996
MZ22518087	504.8947368
MZ22518090	242.3529412
MZ22518092	251.66666669999998
MZ22518094	320.25
MZ22518096	294.14285710000007
MZ22518097	246.6818182
MZ22518102	467.8235294
MZ22518106	283.6
MZ22518107	343.63157889999997
MZ22518108	390.7894737
MZ22518110	482.7
MZ22518113	309.8
MZ22518114	334.5263158
MZ22518115	462.16666669999995
MZ22518119	259.22222220000003
MZ22518120	261.0
MZ22518121	419.0
MZ22518122	311.0666667
MZ22518126	942.75
MZ22518128	251.9444444
MZ22518131	260.4117647
MZ22518132	232.6315789
MZ22518135	299.7857143
MZ22518136	241.375
MZ22518138	267.6923077
MZ22518139	325.5
MZ22518140	316.42857139999995
MZ22518141	304.2
MZ22518143	438.6470588
MZ22518146	250.9444444
MZ22518154	274.10526319999997
MZ22518156	254.8235294
MZ22518158	275.2631579
MZ22518159	314.72222220000003
MZ22518161	370.3333333
MZ22518162	297.1666667
MZ22518163	250.4117647
MZ22518164	265.6111111
MZ22518166	266.3333333
MZ22518167	264.4
MZ22518168	233.52941180000002
MZ22518170	259.6666667
MZ22518171	246.1176471
MZ22518172	239.8823529
MZ22518174	457.65
MZ22518177	344.0526316
MZ22518179	251.2222222
MZ22518185	331.3333333
MZ22518189	226.61111110000002
MZ22518190	243.91666669999998
MZ22518191	257.0526316
MZ22518192	239.33333330000002
MZ22518193	249.47368419999998
MZ22518196	192.3157895
MZ22518198	340.75
MZ22518200	624.8421053
MZ22518204	272.8333333
MZ22518205	239.5714286
MZ22518208	211.8823529
MZ22518209	274.3333333
MZ22518212	481.33333330000005
MZ22518213	245.6842105
MZ22518214	271.5882353
MZ22518216	292.5882353
MZ22518217	345.27777779999997
MZ22518218	414.2
MZ22518219	250.5
MZ22518220	254.0588235
MZ22518223	244.4545455
MZ22518224	257.4
MZ22518225	251.5
MZ22518229	234.5
MZ22518235	223.89473680000003
MZ22518236	232.4210526
MZ22518238	237.3157895
MZ22518239	256.75
MZ22518240	238.1904762
MZ22518241	264.0
MZ22518242	273.46153849999996
MZ22518243	231.7058824
MZ22518244	302.07142860000005
MZ22518245	333.6842105
MZ22518247	495.66666669999995
MZ22518252	181.0769231
MZ22518253	295.55555560000005
MZ22518256	265.17647059999996
MZ22518257	343.42857139999995
MZ22518258	251.0
MZ22518259	439.2
MZ22518260	231.71428569999998
MZ22518261	240.78571430000002
MZ22518264	304.1
MZ22518265	296.3888889
MZ22518266	284.7692308
MZ22518267	406.36842110000003
MZ22518268	242.65
MZ22518274	270.64285710000007
MZ22518275	338.75
MZ22518276	418.1818182
MZ22518277	395.5
MZ22518278	500.66666669999995
MZ22518279	825.0
MZ22518280	252.21052630000003
MZ22518282	347.63636360000004
MZ22518284	323.3333333
MZ22518289	314.8421053
MZ22518292	454.9047619
MZ22518293	252.8235294
MZ22518294	206.1
MZ22518295	308.8235294
MZ22518296	258.6666667
MZ22518297	329.6
MZ22518299	279.4
MZ22518301	357.2105263
MZ22518302	217.10526319999997
MZ22518304	266.5789474
MZ22518305	226.33333330000002
MZ22518306	246.33333330000002
MZ22518307	271.75
MZ22518310	308.0
MZ22518312	747.1428571
MZ22518316	245.625
MZ22518317	240.0
MZ22518318	264.2
MZ22518319	269.85714289999993
MZ22518320	237.7272727
MZ22518321	333.6842105
MZ22518322	290.55555560000005
MZ22518323	331.3333333
MZ22518328	166.2631579
MZ22518329	204.08333330000002
MZ22518332	295.44444439999995
MZ22518337	240.6470588
MZ22518340	248.9473684
MZ22518342	252.75
MZ22518344	299.6666667
MZ22518345	288.6666667
MZ22518346	319.9
MZ22518349	273.89473680000003
MZ22518350	256.3333333
MZ22518353	257.6111111
MZ22518354	306.8333333
MZ22518355	294.55555560000005
MZ22518356	332.1
MZ22518359	267.75
MZ22518360	307.7368421
MZ22518361	355.7142857
MZ22518362	533.2222222
MZ22518363	259.9375
MZ22518365	261.5
MZ22518367	309.4
MZ22518371	294.22222220000003
MZ22518372	253.85
MZ22518373	328.7368421
MZ22518374	365.05
MZ22518376	257.7058824
MZ22518378	244.84210530000004
MZ22518379	313.7368421
MZ22518381	275.0
MZ22518383	367.3125
MZ22518386	219.83333330000002
MZ22518389	233.89473680000003
MZ22518390	402.47058819999995
MZ22518392	396.7368421
MZ22518393	247.0
MZ22518394	246.125
MZ22518395	247.75
MZ22518397	248.84210530000004
MZ22518398	206.35294119999998
MZ22518399	240.8125
MZ22518402	244.6
MZ22518403	495.0
MZ22518404	1042.5
MZ22518405	248.08333330000002
MZ22518406	215.66666669999998
MZ22518411	250.0555556
MZ22518412	563.25
MZ22518413	752.75
MZ22518414	246.0
MZ22518415	236.21052630000003
MZ22518416	236.2
MZ22518417	217.8571429
MZ22518420	345.55555560000005
MZ22518424	237.21052630000003
MZ22518426	248.1764706
MZ22518428	417.1111111
MZ22518429	299.42857139999995
MZ22518431	384.3333333
MZ22518433	305.9
MZ22518434	216.89473680000003
MZ22518438	263.6842105
MZ22518440	287.3333333
MZ22518441	359.75
MZ22518443	221.4
MZ22518444	247.625
MZ22518446	235.5555556
MZ22518447	271.6666667
MZ22518448	262.75
MZ22518450	276.3333333
MZ22518451	314.94444439999995
MZ22518452	317.6111111
MZ22518453	279.0
MZ22518455	247.88888889999998
MZ22518457	250.3571429
MZ22518459	287.3157895
MZ22518460	355.3846154
MZ22518461	235.6315789
MZ22518462	235.0526316
MZ22518463	241.0714286
MZ22518465	236.8125
MZ22518466	252.9473684
MZ22518467	252.88888889999998
MZ22518470	353.5
MZ22518472	256.7
MZ22518474	244.9473684
MZ22518475	271.42857139999995
MZ22518476	362.3333333
MZ22518477	232.0
MZ22518479	242.4210526
MZ22518483	265.4166667
MZ22518484	378.3333333
MZ22518485	344.7142857
MZ22518487	262.0
MZ22518488	247.75
MZ22518489	339.3125
MZ22518490	444.0
MZ22518493	252.1764706
MZ22518494	271.3529412
MZ22518496	278.4
MZ22518501	234.47058819999998
MZ22518502	237.2222222
MZ22518503	244.4210526
MZ22518505	238.6
MZ22518507	309.22222220000003
MZ22518508	269.72222220000003
MZ22518510	365.0
MZ22518512	262.76470589999997
MZ22518513	279.2857143
MZ22518514	266.1578947
MZ22518515	284.9375
MZ22518516	401.1875
MZ22518518	257.6666667
MZ22518519	325.05
MZ22518521	237.21428569999998
MZ22518528	271.875
MZ22518529	246.0555556
MZ22518535	279.1111111
MZ22518536	297.23529410000003
MZ22518537	209.7222222
MZ22518538	288.6875
MZ22518539	236.7647059
MZ22518540	432.1111111000001
MZ22518541	386.6666667
MZ22518542	200.83333330000002
MZ22518543	273.8461538
MZ22518544	206.6842105
MZ22518546	266.0555556
MZ22518548	269.7
MZ22518549	365.22222220000003
MZ22518554	263.9444444
MZ22518555	327.3157895
MZ22518556	311.7
MZ22518557	488.5882353
MZ22518558	666.0
MZ22518561	241.0
MZ22518562	215.4
MZ22518566	450.8421053
MZ22518567	228.25
MZ22518571	332.2
MZ22518575	271.6111111
MZ22518577	197.5263158
MZ22518579	331.57142860000005
MZ22518580	365.1818182
MZ22518581	803.5882353
MZ22518583	243.7777778
MZ22518588	301.77777779999997
MZ22518595	317.5789474
MZ22518596	358.8125
MZ22518597	233.11111110000002
MZ22518598	221.0
MZ22518600	263.4117647
MZ22518604	252.7058824
MZ22518605	302.3
MZ22518607	344.8421053
MZ22518608	473.1052632
MZ22518609	547.6
MZ22518611	263.5454545
MZ22518612	265.6666667
MZ22518613	362.4761905
MZ22518614	459.1176471
MZ22518616	233.9473684
MZ22518619	343.9
MZ22518621	318.2105263
MZ22518624	250.2352941
MZ22518627	249.0
MZ22518628	568.1578947
MZ22518633	389.0
MZ22518635	434.5555556
MZ22518636	219.4210526
MZ22518637	215.4
MZ22518639	233.52631580000002
MZ22518640	223.85
MZ22518646	331.76470589999997
MZ22518648	225.8
MZ22518654	229.952381
MZ22518656	243.4615385
MZ22518657	347.1666667
MZ22518661	278.6666667
MZ22518666	229.4444444
MZ22518667	236.36363640000002
MZ22518669	236.2222222
MZ22518670	234.69230770000001
MZ22518672	214.26315789999998
MZ22518673	260.6111111
MZ22518675	246.0
MZ22518677	244.6
MZ22518678	306.05882349999996
MZ22518680	329.6666667
MZ22518682	203.0625
MZ22518683	229.0526316
MZ22518688	234.0
MZ22518689	349.0
MZ22518690	295.03333330000004
MZ22518692	267.5555556
MZ22518696	304.63636360000004
MZ22518699	231.66666669999998
MZ22518700	246.7647059
MZ22518702	238.8571429
MZ22518703	259.75
MZ22518707	218.7647059
MZ22518708	246.73684210000002
MZ22518709	251.61111110000002
MZ22518713	286.3333333
MZ22518714	428.0
MZ22518715	239.89473680000003
MZ22518717	236.25
MZ22518720	386.10526319999997
MZ22518721	206.61111110000002
MZ22518725	237.0714286
MZ22518726	189.0714286
MZ22518727	274.25
MZ22518728	297.6666667
MZ22518730	175.1176471
MZ22518731	382.7692308
MZ22518732	498.33333330000005
MZ22518733	283.4
MZ22518736	249.0
MZ22518739	231.7777778
MZ22518742	613.0
MZ22518743	553.0
MZ22518744	235.6428571
MZ22518746	222.5
MZ22518747	271.5833333
MZ22518748	218.0
MZ22518752	358.0
MZ22518757	278.0
MZ22518758	232.0
MZ22518759	263.7142857
MZ22518761	295.0
MZ22518764	231.0
MZ22518766	266.6111111
MZ22518768	263.7272727
MZ22518769	221.5384615
MZ22518771	182.7058824
MZ22518772	195.3125
MZ22518773	311.8
MZ22518774	406.25
MZ22518776	387.3333333
MZ22518780	238.52631580000002
MZ22518781	272.6842105
MZ22518783	345.11764710000006
MZ22518784	294.2
MZ22518787	245.6315789
MZ22518791	365.3333333
MZ22518792	291.0526316
MZ22518793	300.55555560000005
MZ22518794	306.22222220000003
MZ22518795	172.5
MZ22518797	319.0
MZ22518798	239.47619049999997
MZ22518799	308.72222220000003
MZ22518804	215.47368419999998
MZ22518806	260.8
MZ22518808	272.0
MZ22518812	269.4166667
MZ22518813	237.8235294
MZ22518814	238.5
MZ22518816	249.0
MZ22518820	241.0
MZ22518823	247.33333330000002
MZ22518827	306.8888889
MZ22518828	303.0
MZ22518829	222.7222222
MZ22518830	197.0
MZ22518833	366.9090909
MZ22518836	262.0625
MZ22518837	292.8888889
MZ22518838	298.0
MZ22518844	323.375
MZ22518849	199.4705882
MZ22518851	199.72222219999998
MZ22518853	265.2142857
MZ22518855	261.05882349999996
MZ22518856	245.8823529
MZ22518858	323.6875
MZ22518860	303.0
MZ22518861	424.86666669999994
MZ22518862	231.88888889999998
MZ22518870	227.6315789
MZ22518871	224.83333330000002
MZ22518872	182.1052632
MZ22518873	211.9285714
MZ22518874	207.33333330000002
MZ22518875	418.4210526
MZ22518876	259.72222220000003
MZ22518877	267.82352940000004
MZ22518881	208.8918919
MZ22518883	278.89473680000003
MZ22518885	528.4736842
MZ22518886	467.33333330000005
MZ22518887	225.33333330000002
MZ22518888	231.2222222
MZ22518894	338.6842105
MZ22518899	263.61538459999997
MZ22518903	233.5625
MZ22518904	240.5333333
MZ22518908	280.0
MZ22518909	302.05555560000005
MZ22518910	403.6666667
MZ22518911	299.0
MZ22518914	268.53333330000004
MZ22518916	255.3846154
MZ22518918	361.3333333
MZ22518919	353.75
MZ22518930	252.2
MZ22518931	402.55555560000005
MZ22518933	285.27777779999997
MZ22518935	364.3333333
MZ22518940	461.8
MZ22518941	218.7333333
MZ22518943	250.2222222
MZ22518944	250.2352941
MZ22518947	360.8
MZ22518949	226.875
MZ22518950	233.52631580000002
MZ22518953	264.77777779999997
MZ22518957	243.7272727
MZ22518958	311.77777779999997
MZ22518960	206.11111110000002
MZ22518966	271.8235294
MZ22518967	328.72222220000003
MZ22518968	359.1
MZ22518974	247.5555556
MZ22518978	317.57142860000005
MZ22518979	394.0
MZ22518980	373.1875
MZ22518981	283.22222220000003
MZ22518982	207.66666669999998
MZ22518983	262.0
MZ22518988	1278.0
MZ22518989	191.125
MZ22518990	221.6842105
MZ22518992	306.6842105
MZ22518994	258.3636364
MZ22518995	206.4761905
MZ22518997	220.0
MZ22518998	212.16666669999998
MZ22519000	228.3684211
MZ22519002	262.6363636
MZ22519003	435.6
MZ22519004	390.8888889
MZ22519005	208.88888889999998
MZ22519006	238.15789469999996
MZ22519007	251.66666669999998
MZ22519008	253.0
MZ22519009	298.63157889999997
MZ22519010	230.9411765
MZ22519011	162.5294118
MZ22519012	261.9285714
MZ22519013	285.3846154
MZ22519014	248.5714286
MZ22519015	310.0
MZ22519016	215.5
MZ22519021	213.0588235
MZ22519024	269.6111111
MZ22519025	404.77777779999997
MZ22519028	216.6315789
MZ22519030	256.3333333
MZ22519031	269.5238095
MZ22519032	289.5
MZ22519033	268.85714289999993
MZ22519036	384.5789474
MZ22519037	246.7272727
MZ22519039	146.5454545
MZ22519043	256.7368421
MZ22519044	247.75
MZ22519047	201.0
MZ22519049	451.25
MZ22519051	237.4
MZ22519052	258.8333333
MZ22519053	207.4285714
MZ22519054	279.44444439999995
MZ22519056	223.2
MZ22519058	277.92857139999995
MZ22519060	463.35
MZ22519063	240.11111110000002
MZ22519064	392.037037
MZ22519068	308.25
MZ22519069	443.42857139999995
MZ22519073	234.6
MZ22519075	248.6315789
MZ22519076	259.05
MZ22519078	227.11111110000002
MZ22519080	222.66666669999998
MZ22519081	222.11111110000002
MZ22519083	198.5
MZ22519085	252.5
MZ22519090	285.6470588
MZ22519092	353.89473680000003
MZ22519094	326.6666667
MZ22519095	269.29411760000005
MZ22519098	267.35
MZ22519099	241.38888889999998
MZ22519100	286.8
MZ22519104	237.84210530000004
MZ22519107	162.63636359999998
MZ22519111	215.5
MZ22519112	277.57142860000005
MZ22519113	273.0
MZ22519114	497.05
MZ22519115	210.0588235
MZ22519116	244.15789469999996
MZ22519117	224.7
MZ22519118	215.88888889999998
MZ22519119	319.0
MZ22519122	237.9444444
MZ22519123	210.9
MZ22519126	243.66666669999998
MZ22519127	330.0
MZ22519128	230.5555556
MZ22519131	237.65
MZ22519132	241.66666669999998
MZ22519133	240.30769229999999
MZ22519138	244.0588235
MZ22519140	242.11111110000002
MZ22519141	267.6666667
MZ22519143	240.07692310000002
MZ22519144	296.7142857
MZ22519147	231.26315789999998
MZ22519149	221.5625
MZ22519150	231.0
MZ22519153	216.15789469999996
MZ22519157	219.26315789999998
MZ22519158	229.0625
MZ22519161	237.66666669999998
MZ22519162	250.0
MZ22519163	278.6153846
MZ22519165	246.83333330000002
MZ22519168	244.0555556
MZ22519169	283.23529410000003
MZ22519173	298.2631579
MZ22519175	249.21739130000003
MZ22519178	278.4117647
MZ22519180	293.6666667
MZ22519181	329.0526316
MZ22519185	246.47368419999998
MZ22519190	234.25
MZ22519192	255.66666669999998
MZ22519193	293.14285710000007
MZ22519194	304.65
MZ22519195	238.7222222
MZ22519196	259.0
MZ22519197	512.0
MZ22519199	279.5
MZ22519201	149.2941176
MZ22519203	218.6470588
MZ22519204	228.61111110000002
MZ22519206	238.0
MZ22519207	204.78571430000002
MZ22519208	179.4
MZ22519209	270.53333330000004
MZ22519210	239.0
MZ22519211	304.25
MZ22519212	320.0
MZ22519214	354.14285710000007
MZ22519215	414.2
MZ22519220	292.3333333
MZ22519221	286.8333333
MZ22519222	277.1764706
MZ22519223	325.2857143
MZ22519224	232.33333330000002
MZ22519225	197.33333330000002
MZ22519230	249.6
MZ22519233	211.4
MZ22519234	200.125
MZ22519239	305.4210526
MZ22519240	222.9285714
MZ22519241	223.78947369999997
MZ22519244	248.15384619999998
MZ22519252	321.47058819999995
MZ22519253	256.4210526
MZ22519254	386.0
MZ22519255	394.8
MZ22519259	249.15789469999996
MZ22519260	290.35
MZ22519263	266.53333330000004
MZ22519264	322.8
MZ22519267	232.9375
MZ22519270	275.7368421
MZ22519272	243.58333330000002
MZ22519273	324.0
MZ22519278	216.0555556
MZ22519281	266.375
MZ22519283	216.0526316
MZ22519284	225.0
MZ22519285	220.16666669999998
MZ22519290	380.7894737
MZ22519293	574.9
MZ22519294	498.33333330000005
MZ22519296	218.78947369999997
MZ22519299	271.36842110000003
MZ22519300	279.7894737
MZ22519301	274.2
MZ22519303	279.77777779999997
MZ22519304	313.0
MZ22519306	254.3846154
MZ22519307	219.66666669999998
MZ22519308	301.52941180000005
MZ22519309	340.63157889999997
MZ22519310	223.4444444
MZ22519312	244.0526316
MZ22519314	237.0
MZ22519315	200.36842109999998
MZ22519316	296.3846154
MZ22519318	212.5555556
MZ22519321	226.7058824
MZ22519322	259.0
MZ22519323	293.55555560000005
MZ22519326	212.69230770000001
MZ22519328	303.5
MZ22519329	220.73684210000002
MZ22519330	222.5625
MZ22519331	227.0
MZ22519333	294.3333333
MZ22519338	202.15789469999999
MZ22519339	224.52941180000002
MZ22519340	256.2105263
MZ22519346	267.1875
MZ22519347	219.4285714
MZ22519348	251.88888889999998
MZ22519349	294.9473684
MZ22519351	254.4444444
MZ22519355	243.65
MZ22519356	307.375
MZ22519357	295.85714289999993
MZ22519358	194.6
MZ22519359	212.5789474
MZ22519360	257.8333333
MZ22519363	392.1666667
MZ22519364	310.35714289999993
MZ22519365	482.66666669999995
MZ22519366	302.0
MZ22519369	342.0
MZ22519371	397.1578947
MZ22519372	335.07142860000005
MZ22519376	203.0
MZ22519377	214.375
MZ22519379	213.36363640000002
MZ22519381	282.0
MZ22519382	313.3529412
MZ22519383	470.4444444
MZ22519384	210.21052630000003
MZ22519385	217.0
MZ22519388	204.6842105
MZ22519389	242.06666669999998
MZ22519393	261.5
MZ22519394	188.0
MZ22519395	323.0
MZ22519396	222.6
MZ22519401	212.2941176
MZ22519402	334.0
MZ22519404	288.3333333
MZ22519405	242.0588235
MZ22519411	268.25
MZ22519412	439.77777779999997
MZ22519413	395.0
MZ22519414	329.625
MZ22519416	196.11111110000002
MZ22519423	208.88888889999998
MZ22519426	231.875
MZ22519429	371.5454545
MZ22519431	224.2777778
MZ22519432	237.0
MZ22519433	222.5
MZ22519434	203.0769231
MZ22519435	350.0
MZ22519436	167.05263159999998
MZ22519442	184.0434783
MZ22519445	290.55555560000005
MZ22519446	318.4166667
MZ22519449	188.1764706
MZ22519450	249.91666669999998
MZ22519451	277.6666667
MZ22519454	428.66666669999995
MZ22519455	206.36842109999998
MZ22519456	209.625
MZ22519458	248.84210530000004
MZ22519462	196.77777780000002
MZ22519464	230.2222222
MZ22519465	218.6875
MZ22519470	208.9
MZ22519471	203.5714286
MZ22519479	292.0769231
MZ22519480	224.0
MZ22519481	211.3846154
MZ22519482	224.71428569999998
MZ22519483	214.2666667
MZ22519485	215.75
MZ22519486	220.0526316
MZ22519489	507.83333330000005
MZ22519490	303.25
MZ22519491	181.77777780000002
MZ22519497	312.7368421
MZ22519499	294.3333333
MZ22519500	185.9444444
MZ22519502	472.75
MZ22519503	200.2631579
MZ22519505	235.5789474
MZ22519506	219.52631580000002
MZ22519510	288.63636360000004
MZ22519511	315.6
MZ22519513	238.4210526
MZ22519515	242.5555556
MZ22519516	260.0
MZ22519517	282.75
MZ22519519	198.05263159999998
MZ22519521	225.5
MZ22519522	222.65
MZ22519524	194.4444444
MZ22519527	244.11111110000002
MZ22519528	274.7142857
MZ22519529	321.44444439999995
MZ22519530	280.6666667
MZ22519531	326.4736842
MZ22519533	357.75
MZ22519536	224.5
MZ22519538	227.9411765
MZ22519539	259.2142857
MZ22519540	307.1
MZ22519541	204.8
MZ22519544	313.5625
MZ22519545	218.2941176
MZ22519547	257.3
MZ22519548	248.75
MZ22519550	189.27777780000002
