orthogroup	SEL
MZ22516300	0.06498999999999999
MZ22516301	0.04609
MZ22516303	0.12095
MZ22516306	0.0741
MZ22516311	0.04779
MZ22516312	0.0885
MZ22516316	0.09409
MZ22516317	0.29002
MZ22516318	0.22769
MZ22516319	0.11559000000000001
MZ22516325	0.0884
MZ22516326	0.10519
MZ22516327	0.04848
MZ22516328	0.09627000000000001
MZ22516330	0.12802
MZ22516331	0.02511
MZ22516335	0.03642
MZ22516337	0.08539
MZ22516338	0.05167000000000001
MZ22516340	0.1109
MZ22516341	0.12915
MZ22516344	0.036289999999999996
MZ22516346	0.02487
MZ22516347	0.02657
MZ22516348	0.06617999999999999
MZ22516349	0.11048
MZ22516350	0.011470000000000001
MZ22516351	0.07645
MZ22516353	0.04962
MZ22516359	0.05674
MZ22516361	0.26343
MZ22516363	0.17532999999999999
MZ22516364	0.15234
MZ22516366	0.05142000000000001
MZ22516367	0.10686
MZ22516368	0.18361
MZ22516369	0.0292
MZ22516370	0.08957000000000001
MZ22516371	0.12430999999999999
MZ22516374	0.06785
MZ22516375	0.20025
MZ22516376	0.14092000000000002
MZ22516380	0.1063
MZ22516381	0.08207
MZ22516382	1.68707
MZ22516383	0.00927
MZ22516384	0.02538
MZ22516386	0.01828
MZ22516389	0.12212
MZ22516390	0.0447
MZ22516391	0.3453
MZ22516392	0.19782
MZ22516393	0.08586
MZ22516397	0.19467
MZ22516398	0.039080000000000004
MZ22516399	0.03555
MZ22516401	0.34609
MZ22516402	0.028919999999999998
MZ22516403	0.09329
MZ22516404	0.050539999999999995
MZ22516406	0.00504
MZ22516407	0.0629
MZ22516410	0.22701999999999997
MZ22516412	0.06337999999999999
MZ22516414	0.11291
MZ22516417	0.31513
MZ22516420	0.15205
MZ22516424	0.03136
MZ22516427	0.06523999999999999
MZ22516431	0.18269000000000002
MZ22516432	0.20986999999999997
MZ22516433	0.17359000000000002
MZ22516435	0.01576
MZ22516436	0.12943
MZ22516437	0.16191
MZ22516438	0.21635
MZ22516439	0.03152
MZ22516440	0.17547000000000001
MZ22516443	0.06109
MZ22516444	0.06172999999999999
MZ22516446	0.13445
MZ22516447	0.13087000000000001
MZ22516448	0.04904
MZ22516449	0.03298
MZ22516450	0.11155
MZ22516452	0.2912
MZ22516453	0.10103999999999999
MZ22516454	0.01475
MZ22516455	0.22071999999999997
MZ22516456	0.07575
MZ22516458	0.0603
MZ22516459	0.14401
MZ22516460	0.10181
MZ22516462	0.12886
MZ22516465	0.0573
MZ22516466	0.18076
MZ22516468	0.2073
MZ22516475	0.49887
MZ22516478	0.06948
MZ22516479	0.10082999999999999
MZ22516480	0.06501
MZ22516481	0.1265
MZ22516483	0.18700999999999998
MZ22516484	0.16337000000000002
MZ22516487	0.22153
MZ22516491	0.04773
MZ22516492	0.029639999999999996
MZ22516493	0.21964
MZ22516495	0.39144
MZ22516496	0.15381
MZ22516498	0.01961
MZ22516500	0.10547000000000001
MZ22516501	0.09277
MZ22516503	0.25548000000000004
MZ22516504	0.0285
MZ22516505	0.036989999999999995
MZ22516510	0.08512
MZ22516513	0.11419000000000001
MZ22516514	0.11972000000000001
MZ22516515	0.10238
MZ22516516	0.22674
MZ22516523	0.07161000000000001
MZ22516524	0.1017
MZ22516526	0.17428
MZ22516527	0.179
MZ22516528	0.0269
MZ22516530	0.05585
MZ22516531	0.36055
MZ22516532	0.01901
MZ22516536	0.008759999999999999
MZ22516537	0.1355
MZ22516538	0.04627
MZ22516543	0.09912
MZ22516544	0.04727
MZ22516546	0.08158
MZ22516549	0.05825
MZ22516550	0.25361
MZ22516553	0.05198
MZ22516555	0.03797
MZ22516556	0.18830999999999998
MZ22516557	0.34355
MZ22516558	0.09613
MZ22516559	0.04188
MZ22516560	0.11392999999999999
MZ22516561	0.34638
MZ22516562	0.1195
MZ22516563	0.08415
MZ22516564	0.16515
MZ22516566	0.17937999999999998
MZ22516567	0.11834000000000001
MZ22516568	0.29162
MZ22516569	0.00774
MZ22516571	0.0561
MZ22516573	0.02387
MZ22516574	0.0527
MZ22516577	0.08632000000000001
MZ22516579	0.08442000000000001
MZ22516581	0.013009999999999999
MZ22516582	0.2477
MZ22516583	0.13923
MZ22516584	0.0
MZ22516585	0.09417
MZ22516590	0.03975
MZ22516593	0.2278
MZ22516594	0.16022
MZ22516595	0.07428
MZ22516596	0.33419
MZ22516597	0.01272
MZ22516599	0.12928
MZ22516600	0.15036
MZ22516601	0.020390000000000002
MZ22516603	0.14511
MZ22516604	0.024980000000000002
MZ22516606	0.00324
MZ22516607	0.08644
MZ22516609	0.041710000000000004
MZ22516611	0.12270999999999999
MZ22516612	0.10712999999999999
MZ22516613	0.17294
MZ22516614	0.062329999999999997
MZ22516616	0.11409000000000001
MZ22516617	0.0392
MZ22516619	0.04385
MZ22516622	0.36565
MZ22516628	0.12724000000000002
MZ22516629	0.03742
MZ22516630	0.1573
MZ22516632	0.04028
MZ22516633	0.0209
MZ22516636	0.14302
MZ22516641	0.21126999999999999
MZ22516643	0.10787000000000001
MZ22516646	0.11127999999999999
MZ22516648	0.07001
MZ22516649	0.09181
MZ22516655	0.12279000000000001
MZ22516658	0.0098
MZ22516659	0.04419
MZ22516663	0.07585
MZ22516664	0.0746
MZ22516665	0.28097
MZ22516667	0.17534
MZ22516668	0.30706999999999995
MZ22516672	0.23768000000000003
MZ22516675	0.10715
MZ22516680	0.06706000000000001
MZ22516681	0.08623
MZ22516682	0.36656
MZ22516685	0.12693
MZ22516686	0.03127
MZ22516687	0.33301
MZ22516688	0.023880000000000002
MZ22516689	0.00524
MZ22516690	0.06547
MZ22516692	0.36572
MZ22516694	0.06587
MZ22516695	0.040780000000000004
MZ22516698	0.0579
MZ22516701	0.09626
MZ22516702	0.07479
MZ22516703	0.03096
MZ22516704	0.06813999999999999
MZ22516705	0.050910000000000004
MZ22516706	0.12284
MZ22516707	0.021169999999999998
MZ22516710	0.33136
MZ22516711	0.050730000000000004
MZ22516713	0.038560000000000004
MZ22516714	0.09627000000000001
MZ22516715	0.06435
MZ22516725	0.01493
MZ22516726	0.11555
MZ22516728	0.06642999999999999
MZ22516730	0.12705999999999998
MZ22516732	0.21891999999999998
MZ22516734	0.0246
MZ22516735	0.0691
MZ22516736	0.09673999999999999
MZ22516737	0.09017
MZ22516739	0.08936000000000001
MZ22516740	1.05176
MZ22516741	0.14419
MZ22516742	0.08176
MZ22516743	0.08019
MZ22516744	0.0161
MZ22516747	0.03178
MZ22516748	0.09905
MZ22516750	0.04848
MZ22516751	0.0017699999999999999
MZ22516754	0.00953
MZ22516756	0.13276
MZ22516758	0.10718
MZ22516759	0.19274000000000002
MZ22516760	0.08459
MZ22516763	0.41967
MZ22516764	0.05669
MZ22516765	0.22901999999999997
MZ22516767	0.06275
MZ22516768	0.06707
MZ22516770	0.11522
MZ22516774	0.19155999999999998
MZ22516775	0.08855
MZ22516777	0.1493
MZ22516778	0.29002
MZ22516783	0.0522
MZ22516786	0.01852
MZ22516789	0.0
MZ22516790	0.2067
MZ22516791	0.03178
MZ22516793	0.10009
MZ22516797	0.06897
MZ22516802	0.03652
MZ22516807	0.16244
MZ22516808	0.07352
MZ22516810	0.10500999999999999
MZ22516813	0.21316
MZ22516818	0.09747
MZ22516819	0.11227999999999999
MZ22516820	0.01575
MZ22516821	0.19019
MZ22516824	0.71685
MZ22516828	0.062020000000000006
MZ22516834	0.02823
MZ22516836	0.08972000000000001
MZ22516837	0.25265
MZ22516838	0.18632
MZ22516839	0.06238
MZ22516840	0.30656
MZ22516845	0.058839999999999996
MZ22516846	0.1127
MZ22516847	0.1206
MZ22516850	0.02377
MZ22516855	0.10599000000000001
MZ22516856	0.07375
MZ22516858	0.10275
MZ22516862	0.028419999999999997
MZ22516863	0.07408
MZ22516864	0.07768
MZ22516865	0.031110000000000002
MZ22516868	0.12969
MZ22516870	0.2696
MZ22516871	0.06356
MZ22516872	0.17987999999999998
MZ22516873	0.3121
MZ22516875	0.05464
MZ22516876	0.027139999999999997
MZ22516877	0.07307999999999999
MZ22516880	0.23543000000000003
MZ22516885	0.19509
MZ22516886	0.03898
MZ22516888	0.06023
MZ22516889	0.11703
MZ22516890	0.09293
MZ22516891	0.03044
MZ22516892	0.07502
MZ22516895	0.02335
MZ22516896	0.011909999999999999
MZ22516897	0.16387000000000002
MZ22516898	0.04173
MZ22516901	0.15732000000000002
MZ22516902	0.05582
MZ22516903	0.17088
MZ22516904	0.03922
MZ22516906	0.1419
MZ22516908	0.04363
MZ22516910	0.37606
MZ22516911	0.06276
MZ22516912	0.07449
MZ22516918	0.26019000000000003
MZ22516920	0.025
MZ22516921	0.06702999999999999
MZ22516922	0.05782999999999999
MZ22516925	0.09501
MZ22516926	0.09862
MZ22516929	0.09514
MZ22516930	0.1084
MZ22516932	0.13167
MZ22516934	0.24124
MZ22516935	0.11058
MZ22516936	0.11774000000000001
MZ22516937	0.12390999999999999
MZ22516940	0.10395
MZ22516941	0.15250999999999998
MZ22516942	0.0012
MZ22516943	0.18424000000000001
MZ22516944	0.07447000000000001
MZ22516949	0.06281
MZ22516950	0.09535
MZ22516952	0.28811
MZ22516953	0.02348
MZ22516955	0.16052
MZ22516959	0.14618
MZ22516960	0.09257
MZ22516963	0.058839999999999996
MZ22516965	0.07617
MZ22516966	0.17898
MZ22516969	0.16427
MZ22516970	0.06711
MZ22516971	0.08997999999999999
MZ22516974	0.031030000000000002
MZ22516975	0.02215
MZ22516976	0.08542000000000001
MZ22516978	0.0825
MZ22516979	0.12783
MZ22516982	0.07508
MZ22516984	0.25723
MZ22516985	0.053360000000000005
MZ22516986	0.05173
MZ22516993	0.0099
MZ22516996	0.11454
MZ22517000	0.18739
MZ22517002	0.036000000000000004
MZ22517003	0.09558
MZ22517005	0.06241
MZ22517006	0.12834
MZ22517007	0.020130000000000002
MZ22517008	0.13697
MZ22517009	0.20298
MZ22517012	0.05566
MZ22517014	0.07593
MZ22517015	0.12477
MZ22517017	0.12082999999999999
MZ22517018	0.19102
MZ22517019	0.09614
MZ22517020	0.14552
MZ22517024	0.1877
MZ22517026	0.03639
MZ22517027	0.21269000000000002
MZ22517028	0.06142
MZ22517029	0.1591
MZ22517030	0.00798
MZ22517036	0.04177
MZ22517037	0.13996
MZ22517038	0.22418000000000002
MZ22517039	0.28265
MZ22517040	0.20833000000000002
MZ22517041	0.06047
MZ22517042	0.09501
MZ22517043	0.07428
MZ22517047	0.03615
MZ22517048	0.79777
MZ22517049	0.01807
MZ22517052	0.07666
MZ22517054	0.2251
MZ22517058	0.056429999999999994
MZ22517059	0.01444
MZ22517060	0.06129
MZ22517064	0.18289
MZ22517065	0.07347999999999999
MZ22517068	0.06692000000000001
MZ22517070	0.07574
MZ22517073	0.21604
MZ22517074	0.05421
MZ22517076	0.0304
MZ22517079	0.0729
MZ22517083	0.36112
MZ22517084	0.17683
MZ22517085	0.028860000000000004
MZ22517086	0.03286
MZ22517092	0.00657
MZ22517093	0.09452
MZ22517094	0.18879
MZ22517095	0.04827
MZ22517097	0.20690999999999998
MZ22517098	0.14368
MZ22517099	0.047889999999999995
MZ22517100	0.07259
MZ22517101	0.09324
MZ22517102	0.42878
MZ22517103	0.12700999999999998
MZ22517104	0.01891
MZ22517106	0.15536
MZ22517109	0.20112
MZ22517110	0.21398000000000003
MZ22517111	0.038130000000000004
MZ22517112	0.03084
MZ22517113	0.06741
MZ22517115	0.13096
MZ22517116	0.00605
MZ22517117	0.10422999999999999
MZ22517119	0.07352
MZ22517121	0.09091
MZ22517123	0.08507999999999999
MZ22517126	0.18181
MZ22517132	0.12508
MZ22517133	0.21994
MZ22517136	0.03573
MZ22517137	0.23108
MZ22517139	0.14145
MZ22517145	0.040060000000000005
MZ22517147	0.08169
MZ22517149	0.19434
MZ22517151	0.15366
MZ22517152	0.23543000000000003
MZ22517153	0.06368
MZ22517154	0.16253
MZ22517160	0.02719
MZ22517163	0.09165
MZ22517164	0.13273
MZ22517165	0.08111
MZ22517166	0.16844
MZ22517167	0.16358
MZ22517169	0.17532
MZ22517173	0.01621
MZ22517177	0.07706
MZ22517181	0.09473
MZ22517182	0.25495999999999996
MZ22517183	0.10216
MZ22517184	0.03268
MZ22517190	0.07629
MZ22517196	0.02975
MZ22517197	0.14535
MZ22517198	0.13879
MZ22517199	0.09676
MZ22517202	0.16332
MZ22517204	0.06732
MZ22517205	0.34055
MZ22517207	0.09193
MZ22517211	0.10189
MZ22517212	0.035789999999999995
MZ22517214	0.15139
MZ22517217	0.05388
MZ22517224	0.46393999999999996
MZ22517225	0.0264
MZ22517226	0.57024
MZ22517227	0.08304
MZ22517229	0.05653
MZ22517238	0.10645
MZ22517239	0.04283
MZ22517240	0.051089999999999997
MZ22517241	0.04267
MZ22517242	0.45187
MZ22517243	0.11332
MZ22517244	0.33215
MZ22517245	0.22894
MZ22517246	0.30604000000000003
MZ22517248	0.07138
MZ22517249	0.00902
MZ22517251	0.06817999999999999
MZ22517252	0.10984000000000001
MZ22517253	0.23439000000000002
MZ22517254	0.15613
MZ22517257	0.19401
MZ22517259	0.23795
MZ22517260	0.16823
MZ22517261	0.018680000000000002
MZ22517263	0.10201
MZ22517264	0.08632999999999999
MZ22517267	0.09985
MZ22517270	0.0534
MZ22517271	0.08968999999999999
MZ22517273	0.11245
MZ22517274	0.12917
MZ22517275	0.2665
MZ22517277	0.15942
MZ22517278	0.74262
MZ22517283	0.10032
MZ22517285	0.0789
MZ22517286	0.04969
MZ22517287	0.02513
MZ22517290	0.10669000000000001
MZ22517291	0.027889999999999998
MZ22517293	0.15404
MZ22517296	0.026139999999999997
MZ22517298	0.09245
MZ22517300	0.16815
MZ22517301	0.17695
MZ22517302	0.00823
MZ22517303	0.07528
MZ22517304	0.22214
MZ22517306	0.00813
MZ22517307	0.0608
MZ22517308	0.0891
MZ22517309	0.19777
MZ22517312	0.14594000000000001
MZ22517314	0.07696
MZ22517316	0.05899
MZ22517317	0.04646
MZ22517320	0.14662999999999998
MZ22517322	0.06087000000000001
MZ22517325	0.05026
MZ22517326	0.06876
MZ22517327	0.16727999999999998
MZ22517328	0.05847
MZ22517331	0.27926
MZ22517333	0.04501
MZ22517334	0.00866
MZ22517336	0.28176
MZ22517337	0.30735
MZ22517340	0.036969999999999996
MZ22517341	0.06309
MZ22517342	0.15138
MZ22517344	0.40489
MZ22517345	0.32392
MZ22517346	0.07155
MZ22517349	0.06905
MZ22517350	0.03254
MZ22517352	0.09819
MZ22517356	0.17540999999999998
MZ22517362	0.19872
MZ22517363	0.0494
MZ22517368	0.14453
MZ22517370	0.03655
MZ22517373	0.10762999999999999
MZ22517374	0.24968
MZ22517375	0.14749
MZ22517376	0.0201
MZ22517379	0.16791
MZ22517380	0.00162
MZ22517382	0.30954
MZ22517383	0.32178
MZ22517390	0.39513000000000004
MZ22517392	0.0331
MZ22517394	0.33831999999999995
MZ22517398	0.26300999999999997
MZ22517399	0.00307
MZ22517400	0.3953
MZ22517401	0.12272999999999999
MZ22517402	0.30912
MZ22517404	0.14565999999999998
MZ22517406	0.12793
MZ22517410	0.0565
MZ22517411	0.22569
MZ22517412	0.16592
MZ22517413	0.09887
MZ22517414	0.01906
MZ22517415	0.13729
MZ22517417	0.43193000000000004
MZ22517418	0.03877
MZ22517419	0.07637999999999999
MZ22517421	0.10979000000000001
MZ22517423	0.10812999999999999
MZ22517424	0.12691
MZ22517425	0.34781
MZ22517427	0.14044
MZ22517428	0.12405
MZ22517429	0.1889
MZ22517430	0.12240999999999999
MZ22517432	0.042980000000000004
MZ22517433	0.030160000000000003
MZ22517434	0.20751
MZ22517438	0.03765
MZ22517441	0.16149000000000002
MZ22517442	0.184
MZ22517443	0.02792
MZ22517445	0.01906
MZ22517448	0.0704
MZ22517449	0.03705
MZ22517450	0.10227
MZ22517451	0.02986
MZ22517452	0.05914
MZ22517455	0.04013
MZ22517456	0.30183000000000004
MZ22517459	0.17448
MZ22517460	0.06928
MZ22517462	0.1036
MZ22517463	0.14779
MZ22517464	0.03936
MZ22517465	0.09208999999999999
MZ22517466	0.13527999999999998
MZ22517469	0.0047799999999999995
MZ22517472	0.37882
MZ22517473	0.10499000000000001
MZ22517474	0.13699999999999998
MZ22517477	0.01846
MZ22517478	0.11463
MZ22517480	0.06018
MZ22517481	0.06407
MZ22517483	0.25508000000000003
MZ22517484	0.13035
MZ22517485	0.11744
MZ22517486	0.07589
MZ22517490	0.30024
MZ22517491	0.1015
MZ22517494	0.20213
MZ22517496	0.15228
MZ22517497	0.0564
MZ22517499	0.08376
MZ22517502	0.08249
MZ22517503	0.25797
MZ22517507	0.35314
MZ22517508	0.23113000000000003
MZ22517509	0.04745
MZ22517510	0.01149
MZ22517513	0.039580000000000004
MZ22517514	0.13908
MZ22517517	0.052379999999999996
MZ22517521	0.02599
MZ22517522	0.02089
MZ22517523	0.08541
MZ22517524	0.08181000000000001
MZ22517527	0.04018
MZ22517528	0.22726999999999997
MZ22517533	0.08984
MZ22517537	0.040260000000000004
MZ22517538	0.08638
MZ22517539	0.11254000000000002
MZ22517540	0.1161
MZ22517542	0.1183
MZ22517545	1.80178
MZ22517546	0.05534
MZ22517547	0.04205
MZ22517548	0.07127
MZ22517550	0.0074
MZ22517553	0.04487
MZ22517555	0.20813
MZ22517559	0.25177
MZ22517561	0.047560000000000005
MZ22517562	0.19169
MZ22517565	0.0408
MZ22517566	0.21309
MZ22517567	0.22180999999999998
MZ22517568	0.19157000000000002
MZ22517571	0.045739999999999996
MZ22517572	0.04059
MZ22517573	0.0678
MZ22517574	0.0523
MZ22517576	0.15922
MZ22517581	0.10904000000000001
MZ22517582	0.0333
MZ22517583	0.09689
MZ22517585	0.09358
MZ22517586	0.24
MZ22517589	0.15947999999999998
MZ22517590	0.03185
MZ22517593	0.17373
MZ22517597	0.15339
MZ22517598	0.07198
MZ22517602	0.03077
MZ22517603	0.11715999999999999
MZ22517606	0.18306
MZ22517608	0.17094
MZ22517611	0.13455999999999999
MZ22517612	0.08653999999999999
MZ22517615	0.21358000000000002
MZ22517616	0.01811
MZ22517618	0.08263999999999999
MZ22517619	0.07184
MZ22517620	0.06941
MZ22517621	0.08756
MZ22517623	0.024480000000000002
MZ22517624	0.09616
MZ22517629	0.034839999999999996
MZ22517631	0.14511
MZ22517632	0.11682000000000001
MZ22517636	0.053439999999999994
MZ22517641	0.23903000000000002
MZ22517642	0.07551000000000001
MZ22517643	0.09134
MZ22517644	0.14985
MZ22517646	0.07683
MZ22517650	0.05412
MZ22517653	0.16328
MZ22517655	0.07506
MZ22517657	0.09379
MZ22517659	0.08155
MZ22517660	0.04141
MZ22517663	0.06926
MZ22517664	0.02178
MZ22517665	0.20315
MZ22517666	0.2038
MZ22517667	0.13466
MZ22517671	0.04371
MZ22517672	0.11148
MZ22517676	0.07121
MZ22517682	0.023219999999999998
MZ22517683	0.09711
MZ22517684	0.01821
MZ22517686	0.1286
MZ22517689	0.07214
MZ22517690	0.31617
MZ22517692	0.13585
MZ22517693	0.20793000000000003
MZ22517697	0.036539999999999996
MZ22517702	0.10307000000000001
MZ22517703	0.1142
MZ22517704	0.3033
MZ22517705	0.08386
MZ22517706	0.20729
MZ22517710	0.09945
MZ22517711	0.1136
MZ22517712	0.11690999999999999
MZ22517715	0.26776
MZ22517717	0.04093
MZ22517718	0.0415
MZ22517719	0.06201
MZ22517720	0.05149
MZ22517721	0.01184
MZ22517723	0.06569
MZ22517729	0.1107
MZ22517731	0.15632000000000001
MZ22517735	0.10016
MZ22517737	0.12735
MZ22517740	0.10608
MZ22517741	0.036719999999999996
MZ22517742	0.08148
MZ22517743	0.01795
MZ22517744	0.06959
MZ22517746	0.09569
MZ22517747	0.25439
MZ22517755	0.09214
MZ22517757	0.32341
MZ22517759	0.16445
MZ22517761	0.0504
MZ22517762	0.11585999999999999
MZ22517763	0.09108
MZ22517766	0.1446
MZ22517768	1.14727
MZ22517769	0.030039999999999997
MZ22517771	0.056889999999999996
MZ22517774	0.03603
MZ22517776	0.01235
MZ22517781	0.10081
MZ22517783	0.10440999999999999
MZ22517785	0.10644
MZ22517787	0.038669999999999996
MZ22517788	0.02562
MZ22517790	0.20909
MZ22517792	0.056429999999999994
MZ22517794	0.06039
MZ22517796	0.21615
MZ22517797	0.09925
MZ22517798	0.17992
MZ22517800	0.049819999999999996
MZ22517801	0.19218
MZ22517803	0.17981
MZ22517810	0.17576
MZ22517811	0.060020000000000004
MZ22517812	0.14357
MZ22517815	0.13705
MZ22517816	0.10979000000000001
MZ22517819	0.09022000000000001
MZ22517822	0.050980000000000004
MZ22517823	0.19577
MZ22517825	0.19671
MZ22517826	0.06269
MZ22517831	0.20185
MZ22517832	0.10851
MZ22517833	0.07103
MZ22517834	0.014369999999999999
MZ22517841	0.08982000000000001
MZ22517842	0.07889
MZ22517843	0.06488
MZ22517844	0.09701
MZ22517846	0.0677
MZ22517847	0.1137
MZ22517851	0.19239
MZ22517853	0.05482000000000001
MZ22517857	0.15768
MZ22517859	0.12722
MZ22517860	0.17442
MZ22517861	0.9499799999999999
MZ22517862	0.1874
MZ22517863	0.04325
MZ22517864	0.17037
MZ22517867	0.16801
MZ22517868	0.04713
MZ22517869	0.1012
MZ22517870	0.00395
MZ22517871	0.08893999999999999
MZ22517873	0.041569999999999996
MZ22517874	0.057479999999999996
MZ22517875	0.16284
MZ22517876	0.40883
MZ22517877	0.13855
MZ22517878	0.05041
MZ22517881	0.08698
MZ22517884	0.09539
MZ22517885	0.23163000000000003
MZ22517886	0.05152999999999999
MZ22517888	0.10234
MZ22517889	0.06214
MZ22517892	0.34781
MZ22517893	0.04913
MZ22517894	0.2461
MZ22517895	0.12276
MZ22517897	0.10117999999999999
MZ22517899	0.08117
MZ22517900	0.06467
MZ22517904	0.06362999999999999
MZ22517907	0.05725
MZ22517912	0.09618
MZ22517913	0.048780000000000004
MZ22517920	0.026739999999999996
MZ22517921	0.30027
MZ22517923	0.015280000000000002
MZ22517925	0.03845
MZ22517928	0.08101
MZ22517931	0.38129
MZ22517932	0.056060000000000006
MZ22517933	0.07854
MZ22517934	0.05537
MZ22517937	0.18181
MZ22517941	0.07105
MZ22517942	0.018340000000000002
MZ22517944	0.08899
MZ22517945	0.007640000000000001
MZ22517947	0.05635
MZ22517950	0.08397
MZ22517954	0.16479000000000002
MZ22517955	0.07551000000000001
MZ22517959	0.027460000000000002
MZ22517961	0.07217
MZ22517962	0.09157
MZ22517965	0.15516
MZ22517966	0.16702999999999998
MZ22517969	0.03673
MZ22517971	0.01916
MZ22517972	0.04768
MZ22517974	0.11200999999999998
MZ22517977	0.023119999999999998
MZ22517980	0.18395999999999998
MZ22517981	0.11302999999999999
MZ22517983	0.16301
MZ22517984	0.09025
MZ22517987	0.14841
MZ22517990	0.07606
MZ22517991	0.13158
MZ22517993	0.08349
MZ22517995	0.043019999999999996
MZ22517996	0.039580000000000004
MZ22517997	0.08041
MZ22518003	0.11863
MZ22518004	0.14655
MZ22518005	0.17861
MZ22518006	0.06677999999999999
MZ22518007	0.03108
MZ22518009	1.56427
MZ22518012	0.09683
MZ22518015	0.09635
MZ22518016	0.02334
MZ22518021	0.2696
MZ22518024	0.08775
MZ22518025	0.14787
MZ22518028	0.10966
MZ22518030	0.01885
MZ22518031	0.23175
MZ22518033	0.06054
MZ22518039	0.23711
MZ22518040	0.14536
MZ22518042	0.06138
MZ22518044	0.08298
MZ22518045	0.1482
MZ22518048	0.02327
MZ22518052	0.01924
MZ22518062	0.17185999999999998
MZ22518063	0.12648
MZ22518065	0.0424
MZ22518069	0.2026
MZ22518070	0.03815
MZ22518072	0.014730000000000002
MZ22518074	0.14444
MZ22518076	0.27383
MZ22518077	0.10784
MZ22518080	0.007409999999999999
MZ22518081	0.01505
MZ22518082	0.04345
MZ22518084	0.21295999999999998
MZ22518086	0.09724
MZ22518087	0.23071
MZ22518090	0.16591
MZ22518092	0.10924
MZ22518094	0.16915
MZ22518096	0.22141
MZ22518097	0.12733
MZ22518102	0.13017
MZ22518106	0.03971
MZ22518107	0.0746
MZ22518108	0.11208
MZ22518110	0.2628
MZ22518113	0.18721
MZ22518114	0.27696
MZ22518115	0.13366
MZ22518119	0.0098
MZ22518120	0.0179
MZ22518121	0.12195999999999999
MZ22518122	0.0598
MZ22518126	0.20955
MZ22518128	0.02119
MZ22518131	0.02775
MZ22518132	0.15662
MZ22518135	0.14787
MZ22518136	0.01592
MZ22518138	0.07015
MZ22518139	0.20182999999999998
MZ22518140	0.15588
MZ22518141	0.13339
MZ22518143	0.1328
MZ22518146	0.02555
MZ22518154	0.03941
MZ22518156	0.01181
MZ22518158	0.05799
MZ22518159	0.052079999999999994
MZ22518161	0.35558
MZ22518162	0.11495999999999999
MZ22518163	0.060020000000000004
MZ22518164	0.0163
MZ22518166	0.30454000000000003
MZ22518167	0.25154
MZ22518168	0.22048
MZ22518170	0.09322000000000001
MZ22518171	0.22505999999999998
MZ22518172	0.042769999999999996
MZ22518174	0.01379
MZ22518177	0.08144
MZ22518179	0.06715
MZ22518185	0.1125
MZ22518189	0.027630000000000002
MZ22518190	0.1056
MZ22518191	0.09235
MZ22518192	0.16513
MZ22518193	0.04342
MZ22518196	0.05675
MZ22518198	0.24195
MZ22518200	0.03899
MZ22518204	0.0184
MZ22518205	0.09569
MZ22518208	0.02076
MZ22518209	0.0736
MZ22518212	0.04467
MZ22518213	0.011890000000000001
MZ22518214	0.11607
MZ22518216	0.09114
MZ22518217	0.1471
MZ22518218	0.31728
MZ22518219	0.04002
MZ22518220	0.08639
MZ22518223	0.18094000000000002
MZ22518224	0.37813
MZ22518225	0.12326
MZ22518229	0.04629
MZ22518235	0.06225
MZ22518236	0.04208
MZ22518238	0.07412
MZ22518239	0.3514
MZ22518240	0.04409
MZ22518241	0.13725
MZ22518242	0.03135
MZ22518243	0.07456
MZ22518244	0.1197
MZ22518245	0.07032000000000001
MZ22518247	0.31537
MZ22518252	0.04856
MZ22518253	0.14104
MZ22518256	0.0615
MZ22518257	0.13369
MZ22518258	0.20695
MZ22518259	0.2084
MZ22518260	0.07668
MZ22518261	0.06779
MZ22518264	0.01014
MZ22518265	0.08855
MZ22518266	0.19287
MZ22518267	0.027110000000000002
MZ22518268	0.11149
MZ22518274	0.11795
MZ22518275	0.13302999999999998
MZ22518276	0.21704
MZ22518277	0.07176
MZ22518278	0.19127
MZ22518279	0.5828800000000001
MZ22518280	0.10932
MZ22518282	0.16682
MZ22518284	0.25795999999999997
MZ22518289	0.16299
MZ22518292	0.052610000000000004
MZ22518293	0.16987
MZ22518294	0.0368
MZ22518295	0.08592999999999999
MZ22518296	0.26286
MZ22518297	0.12644
MZ22518299	0.25166
MZ22518301	0.14035
MZ22518302	0.04457
MZ22518304	0.05749
MZ22518305	0.04116
MZ22518306	0.06906
MZ22518307	0.14172
MZ22518310	0.054529999999999995
MZ22518312	0.37568
MZ22518316	0.10260999999999999
MZ22518317	0.23643000000000003
MZ22518318	0.15500999999999998
MZ22518319	0.22279000000000002
MZ22518320	0.0274
MZ22518321	0.026539999999999998
MZ22518322	0.16410999999999998
MZ22518323	0.09013
MZ22518328	0.036469999999999995
MZ22518329	0.20829
MZ22518332	0.04523
MZ22518337	0.0594
MZ22518340	0.06669
MZ22518342	0.77027
MZ22518344	0.13025
MZ22518345	0.043910000000000005
MZ22518346	0.0227
MZ22518349	0.07987999999999999
MZ22518350	0.16572
MZ22518353	0.16395
MZ22518354	0.10368
MZ22518355	0.17169
MZ22518356	0.19180999999999998
MZ22518359	0.08709
MZ22518360	0.05363
MZ22518361	0.14574
MZ22518362	0.16976
MZ22518363	0.06204
MZ22518365	0.07687999999999999
MZ22518367	0.13957999999999998
MZ22518371	0.28383
MZ22518372	0.047060000000000005
MZ22518373	0.12072999999999999
MZ22518374	0.07372999999999999
