orthogroup	LCA
MZ22527419	7
MZ22527422	7
MZ22527423	7
MZ22527424	7
MZ22527425	7
MZ22527426	7
MZ22527427	7
MZ22527428	7
MZ22527429	7
MZ22527430	7
MZ22527431	7
MZ22527432	6
MZ22527433	7
MZ22527435	7
MZ22527436	7
MZ22527437	7
MZ22527438	7
MZ22527439	7
MZ22527440	6
MZ22527441	6
MZ22527443	7
MZ22527444	6
MZ22527445	7
MZ22527446	7
MZ22527447	7
MZ22527448	7
MZ22527449	6
MZ22527450	7
MZ22527451	7
MZ22527452	6
MZ22527453	7
MZ22527454	6
MZ22527455	7
MZ22527456	7
MZ22527457	6
MZ22527458	6
MZ22527459	7
MZ22527462	7
MZ22527463	6
MZ22527464	6
MZ22527467	7
MZ22527468	6
MZ22527469	7
MZ22527470	6
MZ22527471	6
MZ22527473	7
MZ22527474	7
MZ22527476	7
MZ22527477	6
MZ22527478	7
MZ22527479	7
MZ22527480	7
MZ22527481	7
MZ22527482	6
MZ22527483	7
MZ22527484	7
MZ22527486	6
MZ22527487	7
MZ22527489	6
MZ22527490	7
MZ22527491	6
MZ22527492	7
MZ22527493	7
MZ22527494	6
MZ22527496	7
MZ22527497	7
MZ22527498	7
MZ22527499	7
MZ22527500	7
MZ22527501	7
MZ22527502	7
MZ22527503	6
MZ22527504	6
MZ22527505	7
MZ22527506	6
MZ22527508	7
MZ22527509	7
MZ22527510	7
MZ22527511	7
MZ22527512	7
MZ22527514	6
MZ22527515	7
MZ22527516	6
MZ22527518	7
MZ22527519	7
MZ22527520	6
MZ22527521	7
MZ22527524	7
MZ22527527	6
MZ22527529	7
MZ22527530	7
MZ22527531	6
MZ22527532	7
MZ22527533	7
MZ22527534	7
MZ22527536	7
MZ22527537	7
MZ22527538	7
MZ22527539	7
MZ22527540	7
MZ22527541	6
MZ22527542	7
MZ22527543	6
MZ22527544	7
MZ22527545	7
MZ22527546	7
MZ22527547	7
MZ22527548	6
MZ22527549	6
MZ22527550	7
MZ22527551	7
MZ22527552	6
MZ22527554	6
MZ22527555	7
MZ22527556	7
MZ22527557	7
MZ22527558	7
MZ22527561	7
MZ22527562	6
MZ22527563	7
MZ22527564	7
MZ22527565	6
MZ22527566	6
MZ22527567	6
MZ22527568	7
MZ22527569	7
MZ22527570	6
MZ22527571	6
MZ22527572	7
MZ22527574	6
MZ22527576	7
MZ22527578	6
MZ22527579	7
MZ22527580	6
MZ22527581	7
MZ22527582	7
MZ22527583	7
MZ22527584	7
MZ22527586	7
MZ22527587	7
MZ22527588	7
MZ22527589	6
MZ22527590	7
MZ22527591	6
MZ22527592	7
MZ22527594	7
MZ22527595	7
MZ22527596	7
MZ22527597	7
MZ22527598	6
MZ22527599	7
MZ22527600	7
MZ22527602	7
MZ22527603	6
MZ22527604	7
MZ22527605	7
MZ22527606	7
MZ22527607	6
MZ22527609	6
MZ22527610	7
MZ22527611	7
MZ22527612	6
MZ22527613	7
MZ22527614	6
MZ22527615	7
MZ22527616	7
MZ22527617	6
MZ22527618	6
MZ22527619	7
MZ22527620	6
MZ22527622	6
MZ22527623	6
MZ22527624	7
MZ22527625	7
MZ22527626	7
MZ22527627	7
MZ22527628	7
MZ22527629	7
MZ22527631	7
MZ22527632	7
MZ22527634	6
MZ22527635	7
MZ22527636	7
MZ22527637	7
MZ22527638	6
MZ22527639	7
MZ22527640	6
MZ22527641	7
MZ22527642	6
MZ22527643	7
MZ22527644	7
MZ22527645	7
MZ22527646	7
MZ22527647	7
MZ22527648	6
MZ22527650	7
MZ22527651	7
MZ22527652	7
MZ22527653	7
MZ22527654	6
MZ22527655	6
MZ22527656	7
MZ22527657	7
MZ22527658	6
MZ22527659	7
MZ22527660	6
MZ22527661	7
MZ22527662	6
MZ22527664	6
MZ22527665	7
MZ22527666	6
MZ22527668	7
MZ22527669	7
MZ22527670	6
MZ22527671	6
MZ22527673	7
MZ22527675	7
MZ22527676	7
MZ22527679	7
MZ22527680	7
MZ22527681	7
MZ22527682	6
MZ22527683	7
MZ22527684	6
MZ22527687	7
MZ22527688	7
MZ22527689	7
MZ22527690	7
MZ22527691	6
MZ22527692	7
MZ22527693	6
MZ22527694	7
MZ22527695	7
MZ22527696	7
MZ22527697	6
MZ22527698	6
MZ22527699	6
MZ22527700	6
MZ22527701	7
MZ22527703	7
MZ22527704	7
MZ22527705	6
MZ22527707	7
MZ22527708	7
MZ22527709	6
MZ22527710	7
MZ22527711	7
MZ22527712	7
MZ22527713	6
MZ22527714	7
MZ22527715	7
MZ22527716	7
MZ22527717	7
MZ22527718	7
MZ22527720	6
MZ22527721	7
MZ22527722	7
MZ22527723	7
MZ22527724	7
MZ22527725	7
MZ22527726	7
MZ22527727	7
MZ22527728	6
MZ22527729	7
MZ22527730	7
MZ22527731	7
MZ22527732	6
MZ22527733	6
MZ22527734	7
MZ22527735	7
MZ22527738	7
MZ22527739	6
MZ22527740	6
MZ22527741	6
MZ22527742	7
MZ22527743	7
MZ22527744	7
MZ22527745	6
MZ22527746	6
MZ22527747	7
MZ22527748	6
MZ22527749	6
MZ22527750	7
MZ22527751	6
MZ22527752	6
MZ22527753	7
MZ22527755	7
MZ22527756	6
MZ22527757	7
MZ22527758	7
MZ22527759	6
MZ22527760	6
MZ22527761	7
MZ22527762	6
MZ22527763	6
MZ22527764	7
MZ22527765	7
MZ22527766	7
MZ22527767	6
MZ22527768	7
MZ22527769	7
MZ22527770	6
MZ22527771	7
MZ22527772	7
MZ22527773	7
MZ22527775	7
MZ22527776	6
MZ22527777	7
MZ22527778	7
MZ22527779	7
MZ22527780	7
MZ22527781	7
MZ22527782	7
MZ22527783	7
MZ22527784	7
MZ22527785	7
MZ22527786	6
MZ22527787	7
MZ22527788	7
MZ22527789	7
MZ22527790	7
MZ22527791	7
MZ22527792	7
MZ22527793	7
MZ22527794	6
MZ22527795	7
MZ22527796	7
MZ22527797	6
MZ22527798	7
MZ22527799	7
MZ22527800	7
MZ22527801	7
MZ22527802	6
MZ22527803	7
MZ22527804	6
MZ22527805	6
MZ22527806	7
MZ22527807	6
MZ22527809	7
MZ22527810	7
MZ22527811	6
MZ22527812	6
MZ22527813	7
MZ22527814	6
MZ22527815	7
MZ22527816	7
MZ22527817	7
MZ22527818	6
MZ22527819	6
MZ22527820	7
MZ22527821	7
MZ22527822	6
MZ22527823	6
MZ22527824	6
MZ22527825	6
MZ22527826	7
MZ22527827	6
MZ22527828	6
MZ22527829	6
MZ22527830	7
MZ22527831	6
MZ22527832	7
MZ22527833	7
MZ22527834	6
MZ22527836	6
MZ22527837	7
MZ22527838	6
MZ22527839	7
MZ22527840	6
MZ22527841	6
MZ22527842	6
MZ22527843	7
MZ22527844	6
MZ22527845	6
MZ22527846	7
MZ22527847	7
MZ22527848	7
MZ22527849	7
MZ22527850	7
MZ22527851	7
MZ22527852	6
MZ22527853	7
MZ22527854	7
MZ22527855	7
MZ22527856	7
MZ22527857	7
MZ22527858	7
MZ22527859	7
MZ22527860	7
MZ22527861	6
MZ22527862	6
MZ22527863	6
MZ22527864	7
MZ22527865	6
MZ22527866	6
MZ22527867	6
MZ22527868	6
MZ22527869	7
MZ22527870	7
MZ22527871	7
MZ22527872	6
MZ22527873	6
MZ22527874	7
MZ22527875	7
MZ22527876	7
MZ22527877	6
MZ22527878	7
MZ22527879	6
MZ22527880	7
MZ22527881	7
MZ22527883	6
MZ22527884	6
MZ22527885	6
MZ22527886	7
MZ22527887	7
MZ22527888	6
MZ22527889	7
MZ22527890	6
MZ22527891	7
MZ22527892	6
MZ22527893	6
MZ22527894	6
MZ22527895	7
MZ22527896	7
MZ22527897	6
MZ22527898	7
MZ22527899	7
MZ22527900	7
MZ22527901	6
MZ22527902	6
MZ22527903	6
MZ22527904	7
MZ22527905	6
MZ22527906	7
MZ22527908	7
MZ22527909	7
MZ22527910	6
MZ22527911	7
MZ22527912	6
MZ22527913	7
MZ22527914	6
MZ22527915	7
MZ22527916	6
MZ22527917	6
MZ22527918	7
MZ22527919	7
MZ22527920	7
MZ22527921	7
MZ22527922	7
MZ22527923	7
MZ22527924	7
MZ22527925	7
MZ22527926	7
MZ22527927	6
MZ22527928	7
MZ22527929	7
MZ22527930	6
MZ22527931	7
MZ22527932	7
MZ22527933	7
MZ22527934	7
MZ22527935	7
MZ22527936	7
MZ22527937	7
MZ22527938	6
MZ22527939	6
MZ22527940	6
MZ22527941	6
MZ22527942	6
MZ22527945	7
MZ22527946	6
MZ22527948	6
MZ22527949	7
MZ22527953	7
MZ22527954	6
MZ22527955	6
MZ22527956	6
MZ22527957	6
MZ22527958	6
MZ22527960	6
MZ22527961	6
MZ22527962	6
MZ22527963	6
MZ22527965	7
MZ22527966	6
MZ22527968	6
MZ22527969	7
MZ22527970	6
MZ22527971	6
MZ22527972	7
MZ22527973	3
MZ22527975	7
MZ22527976	7
MZ22527977	6
MZ22527978	6
MZ22527979	6
MZ22527980	3
MZ22527982	7
MZ22527984	7
MZ22527985	6
MZ22527987	7
MZ22527988	6
MZ22527990	6
MZ22527991	6
MZ22527994	6
MZ22527996	7
MZ22527997	7
MZ22527998	6
MZ22527999	7
MZ22528000	6
MZ22528002	6
MZ22528003	6
MZ22528004	6
MZ22528005	6
MZ22528007	7
MZ22528008	6
MZ22528010	6
MZ22528011	6
MZ22528012	6
MZ22528013	6
MZ22528014	6
MZ22528016	6
MZ22528017	6
MZ22528018	7
MZ22528019	6
MZ22528020	6
MZ22528022	6
MZ22528023	7
MZ22528024	7
MZ22528025	6
MZ22528027	3
MZ22528028	6
MZ22528029	7
MZ22528030	6
MZ22528031	6
MZ22528032	6
MZ22528034	7
MZ22528036	6
MZ22528039	6
MZ22528041	6
MZ22528042	7
MZ22528046	6
MZ22528047	6
MZ22528048	6
MZ22528050	6
MZ22528051	7
MZ22528052	6
MZ22528053	6
MZ22528054	6
MZ22528056	6
MZ22528057	6
MZ22528058	7
MZ22528059	7
MZ22528060	6
MZ22528061	6
MZ22528062	6
MZ22528063	6
MZ22528064	6
MZ22528065	3
MZ22528066	6
MZ22528067	6
MZ22528068	6
MZ22528069	6
MZ22528070	7
MZ22528071	7
MZ22528072	6
MZ22528073	7
MZ22528074	6
MZ22528077	6
MZ22528078	6
MZ22528079	6
MZ22528080	6
MZ22528082	6
MZ22528083	6
MZ22528087	6
MZ22528088	6
MZ22528089	6
MZ22528090	6
MZ22528091	7
MZ22528094	6
MZ22528095	6
MZ22528096	6
MZ22528097	6
MZ22528098	6
MZ22528099	6
MZ22528101	6
MZ22528103	6
MZ22528104	7
MZ22528105	6
MZ22528106	7
MZ22528107	6
MZ22528108	6
MZ22528109	6
MZ22528110	6
MZ22528111	6
MZ22528113	6
MZ22528114	3
MZ22528117	6
MZ22528118	6
MZ22528119	6
MZ22528120	6
MZ22528123	6
MZ22528125	7
MZ22528126	7
MZ22528128	7
MZ22528129	6
MZ22528132	6
MZ22528133	6
MZ22528134	6
MZ22528135	6
MZ22528137	6
MZ22528138	6
MZ22528139	6
MZ22528141	6
MZ22528142	6
MZ22528143	6
MZ22528144	7
MZ22528145	6
MZ22528146	6
MZ22528148	7
MZ22528150	6
MZ22528152	7
MZ22528156	6
MZ22528157	6
MZ22528158	6
MZ22528159	6
MZ22528163	6
MZ22528164	6
MZ22528165	6
MZ22528166	6
MZ22528168	3
MZ22528169	6
MZ22528171	6
MZ22528172	6
MZ22528173	7
MZ22528174	6
MZ22528175	7
MZ22528178	7
MZ22528179	6
MZ22528180	6
MZ22528182	7
MZ22528183	6
MZ22528184	6
MZ22528185	6
MZ22528186	6
MZ22528187	6
MZ22528189	6
MZ22528191	6
MZ22528192	6
MZ22528193	6
MZ22528194	6
MZ22528195	6
MZ22528196	6
MZ22528197	6
MZ22528198	6
MZ22528200	6
MZ22528201	7
MZ22528202	6
MZ22528203	6
MZ22528205	7
MZ22528206	6
MZ22528207	6
MZ22528208	6
MZ22528209	7
MZ22528211	6
MZ22528212	6
MZ22528213	6
MZ22528215	6
MZ22528216	6
MZ22528218	6
MZ22528219	6
MZ22528220	6
MZ22528221	6
MZ22528223	6
MZ22528225	7
MZ22528227	6
MZ22528228	6
MZ22528229	6
MZ22528231	6
MZ22528232	6
MZ22528233	6
MZ22528234	7
MZ22528235	6
MZ22528236	6
MZ22528237	7
MZ22528238	6
MZ22528239	6
MZ22528240	6
MZ22528241	6
MZ22528242	6
MZ22528243	6
MZ22528248	6
MZ22528249	6
MZ22528250	7
MZ22528252	6
MZ22528253	6
MZ22528254	6
MZ22528255	7
MZ22528256	7
MZ22528257	7
MZ22528258	6
MZ22528260	7
MZ22528262	6
MZ22528263	6
MZ22528264	7
MZ22528265	7
MZ22528267	6
MZ22528268	6
MZ22528269	7
MZ22528270	6
MZ22528271	6
MZ22528272	6
MZ22528273	6
MZ22528275	6
MZ22528276	6
MZ22528277	6
MZ22528278	6
MZ22528279	6
MZ22528281	6
MZ22528282	6
MZ22528283	6
MZ22528284	6
MZ22528286	6
MZ22528287	6
MZ22528288	6
MZ22528289	7
MZ22528290	7
MZ22528292	6
MZ22528293	6
MZ22528294	6
MZ22528295	3
MZ22528296	6
MZ22528297	6
MZ22528299	7
MZ22528301	6
MZ22528303	6
MZ22528304	7
MZ22528305	6
MZ22528306	6
MZ22528307	7
MZ22528309	7
MZ22528310	6
MZ22528313	7
MZ22528314	6
MZ22528315	6
MZ22528316	6
MZ22528317	6
MZ22528318	6
MZ22528319	6
MZ22528320	6
MZ22528321	6
MZ22528322	6
MZ22528325	6
MZ22528326	6
MZ22528327	6
MZ22528328	6
MZ22528329	6
MZ22528330	7
MZ22528331	6
MZ22528332	6
MZ22528333	6
MZ22528334	6
MZ22528337	3
MZ22528338	7
MZ22528339	6
MZ22528340	7
MZ22528343	7
MZ22528344	3
MZ22528345	6
MZ22528346	6
MZ22528347	7
MZ22528348	6
MZ22528349	6
MZ22528353	6
MZ22528354	6
MZ22528355	6
MZ22528357	6
MZ22528359	6
MZ22528360	6
MZ22528361	7
MZ22528362	6
MZ22528364	6
MZ22528365	6
MZ22528366	6
MZ22528368	6
MZ22528369	6
MZ22528370	7
MZ22528373	6
MZ22528374	6
MZ22528375	7
MZ22528376	6
MZ22528377	6
MZ22528378	6
MZ22528380	6
MZ22528381	6
MZ22528382	6
MZ22528383	7
MZ22528384	6
MZ22528385	6
MZ22528386	6
MZ22528387	6
MZ22528388	6
MZ22528389	6
MZ22528390	6
MZ22528391	6
MZ22528392	6
MZ22528393	6
MZ22528394	7
MZ22528395	6
MZ22528396	6
MZ22528397	6
MZ22528398	7
MZ22528399	7
MZ22528400	6
MZ22528403	6
MZ22528404	6
MZ22528405	6
MZ22528406	6
MZ22528407	6
MZ22528408	6
MZ22528409	6
MZ22528410	7
MZ22528411	7
MZ22528412	7
MZ22528413	6
MZ22528414	6
MZ22528415	6
MZ22528416	6
MZ22528417	6
MZ22528418	6
MZ22528419	7
MZ22528421	6
MZ22528422	6
MZ22528423	6
MZ22528424	6
MZ22528426	6
MZ22528427	6
MZ22528428	6
MZ22528429	6
MZ22528430	6
MZ22528431	6
MZ22528432	6
MZ22528433	6
MZ22528434	6
MZ22528435	7
MZ22528436	6
MZ22528437	6
MZ22528438	6
MZ22528439	6
MZ22528440	7
MZ22528441	6
MZ22528442	6
MZ22528444	6
MZ22528445	7
MZ22528446	6
MZ22528447	6
MZ22528448	6
MZ22528450	6
MZ22528451	6
MZ22528452	6
MZ22528454	6
MZ22528455	6
MZ22528456	6
MZ22528457	6
MZ22528458	6
MZ22528459	6
MZ22528460	6
MZ22528463	6
MZ22528464	6
MZ22528466	6
MZ22528467	6
MZ22528468	6
MZ22528469	7
MZ22528470	6
MZ22528471	6
MZ22528472	7
MZ22528474	6
MZ22528475	6
MZ22528476	6
MZ22528477	7
MZ22528478	6
MZ22528479	6
MZ22528480	6
MZ22528481	7
MZ22528482	6
MZ22528483	6
MZ22528485	7
MZ22528486	7
MZ22528487	6
MZ22528488	6
MZ22528489	6
MZ22528490	6
MZ22528491	6
MZ22528492	7
MZ22528493	7
MZ22528494	7
MZ22528495	6
MZ22528496	6
MZ22528498	6
MZ22528499	6
MZ22528500	6
MZ22528501	6
MZ22528502	6
MZ22528503	6
MZ22528506	6
MZ22528507	7
MZ22528508	6
MZ22528510	6
MZ22528511	7
MZ22528512	6
MZ22528514	6
MZ22528515	6
MZ22528516	6
MZ22528518	6
MZ22528519	6
MZ22528521	6
MZ22528522	7
MZ22528523	6
MZ22528524	6
MZ22528526	6
MZ22528527	6
MZ22528528	6
MZ22528529	6
MZ22528530	6
MZ22528531	7
MZ22528532	6
MZ22528534	6
MZ22528535	6
MZ22528536	6
MZ22528537	6
MZ22528538	6
MZ22528539	6
MZ22528540	6
MZ22528541	7
MZ22528543	6
MZ22528544	6
MZ22528545	7
MZ22528547	6
MZ22528548	6
MZ22528549	7
MZ22528550	6
MZ22528551	3
MZ22528552	6
MZ22528553	6
MZ22528554	6
MZ22528555	6
MZ22528556	6
MZ22528557	6
MZ22528558	6
MZ22528559	6
MZ22528560	6
MZ22528562	6
MZ22528563	6
MZ22528564	7
MZ22528565	6
MZ22528567	6
MZ22528568	7
MZ22528569	6
MZ22528571	6
MZ22528572	6
MZ22528573	7
MZ22528574	7
MZ22528575	6
MZ22528576	6
MZ22528577	3
MZ22528578	6
MZ22528580	6
MZ22528581	7
MZ22528582	6
MZ22528583	6
MZ22528584	7
MZ22528585	6
MZ22528586	6
MZ22528587	6
MZ22528589	6
MZ22528590	6
MZ22528591	6
MZ22528592	7
MZ22528593	7
MZ22528594	7
MZ22528595	6
MZ22528596	6
MZ22528597	7
MZ22528598	6
MZ22528599	6
MZ22528600	6
MZ22528601	6
MZ22528602	6
MZ22528603	6
MZ22528604	7
MZ22528605	7
MZ22528606	6
MZ22528607	6
MZ22528608	7
MZ22528609	7
MZ22528610	7
MZ22528611	6
MZ22528612	6
MZ22528613	6
MZ22528614	7
MZ22528615	7
MZ22528616	6
MZ22528617	6
MZ22528618	6
MZ22528619	6
MZ22528620	6
MZ22528621	6
MZ22528622	7
MZ22528623	6
MZ22528624	6
MZ22528625	6
MZ22528626	6
MZ22528627	7
MZ22528628	6
MZ22528629	7
MZ22528630	6
MZ22528631	6
MZ22528632	6
MZ22528633	6
MZ22528634	6
MZ22528635	6
MZ22528636	6
MZ22528637	6
MZ22528638	6
MZ22528639	3
MZ22528640	6
MZ22528641	6
MZ22528642	6
MZ22528643	6
MZ22528644	6
MZ22528645	6
MZ22528646	6
MZ22528647	6
MZ22528648	6
MZ22528649	6
MZ22528651	6
MZ22528652	6
MZ22528653	6
MZ22528654	6
MZ22528655	6
MZ22528656	6
MZ22528657	6
MZ22528658	6
MZ22528659	6
MZ22528660	6
MZ22528661	6
MZ22528662	6
MZ22528663	7
MZ22528664	6
MZ22528665	6
MZ22528666	6
MZ22528667	6
MZ22528668	6
MZ22528669	6
MZ22528670	7
MZ22528671	6
MZ22528672	6
MZ22528673	7
MZ22528675	7
MZ22528676	7
MZ22528677	6
MZ22528678	7
MZ22528679	6
MZ22528680	6
MZ22528681	6
MZ22528682	7
MZ22528683	6
MZ22528684	6
MZ22528685	7
MZ22528686	6
MZ22528687	6
MZ22528688	7
MZ22528689	6
MZ22528690	6
MZ22528691	6
MZ22528693	6
MZ22528694	6
MZ22528695	6
MZ22528696	6
MZ22528697	3
MZ22528699	6
MZ22528700	6
MZ22528701	7
MZ22528702	6
MZ22528703	6
MZ22528705	7
MZ22528706	6
MZ22528708	6
MZ22528709	6
MZ22528710	7
MZ22528711	6
MZ22528712	6
MZ22528713	7
MZ22528714	6
MZ22528715	7
MZ22528716	7
MZ22528717	6
MZ22528718	6
MZ22528719	6
MZ22528720	6
MZ22528721	7
MZ22528722	6
MZ22528723	6
MZ22528724	6
MZ22528725	6
MZ22528726	6
MZ22528727	3
MZ22528728	7
MZ22528729	7
MZ22528730	6
MZ22528731	6
MZ22528732	6
MZ22528733	7
MZ22528735	6
MZ22528736	6
MZ22528739	6
MZ22528740	6
MZ22528741	6
MZ22528742	6
MZ22528743	6
MZ22528744	7
MZ22528745	6
MZ22528746	6
MZ22528747	7
MZ22528749	6
MZ22528750	6
MZ22528752	6
MZ22528754	6
MZ22528756	6
MZ22528757	3
MZ22528758	6
MZ22528759	6
MZ22528760	6
MZ22528761	7
MZ22528762	7
MZ22528763	7
MZ22528764	6
MZ22528765	6
MZ22528766	6
MZ22528768	6
MZ22528769	6
MZ22528770	6
MZ22528772	6
MZ22528773	6
MZ22528774	6
MZ22528775	6
MZ22528776	6
MZ22528777	6
MZ22528779	7
MZ22528780	6
MZ22528781	6
MZ22528784	7
MZ22528785	6
MZ22528786	6
MZ22528787	6
MZ22528789	6
MZ22528790	6
MZ22528791	6
MZ22528792	6
MZ22528794	6
MZ22528795	6
MZ22528796	3
MZ22528797	6
MZ22528799	7
MZ22528800	6
MZ22528801	6
MZ22528802	6
MZ22528803	6
MZ22528804	6
MZ22528805	7
MZ22528806	6
MZ22528807	7
MZ22528808	6
MZ22528809	6
MZ22528810	6
MZ22528811	6
MZ22528812	7
MZ22528813	6
MZ22528814	7
MZ22528815	6
MZ22528816	6
MZ22528817	6
MZ22528818	6
MZ22528819	6
MZ22528820	7
MZ22528821	6
MZ22528822	3
MZ22528824	6
MZ22528825	6
MZ22528826	7
MZ22528827	7
MZ22528828	6
MZ22528829	6
MZ22528830	6
MZ22528832	6
MZ22528833	6
MZ22528834	6
MZ22528835	6
MZ22528836	6
MZ22528838	6
MZ22528839	6
MZ22528840	6
MZ22528841	6
MZ22528842	6
MZ22528843	6
MZ22528844	6
MZ22528845	7
MZ22528848	7
MZ22528849	6
MZ22528850	6
MZ22528851	6
MZ22528852	6
MZ22528853	6
MZ22528854	6
MZ22528855	6
MZ22528857	7
MZ22528858	7
MZ22528860	6
MZ22528861	6
MZ22528862	6
MZ22528863	6
MZ22528865	6
MZ22528866	6
MZ22528867	6
MZ22528868	6
MZ22528869	6
MZ22528870	6
MZ22528873	6
MZ22528874	6
MZ22528875	6
MZ22528876	6
MZ22528877	7
MZ22528878	6
MZ22528879	7
MZ22528880	6
MZ22528881	6
MZ22528882	6
MZ22528883	6
MZ22528884	6
MZ22528885	6
MZ22528886	6
MZ22528888	6
MZ22528889	6
MZ22528890	7
MZ22528891	6
MZ22528892	6
MZ22528893	6
MZ22528894	6
MZ22528895	6
MZ22528896	6
MZ22528897	6
MZ22528898	6
MZ22528900	6
MZ22528901	6
MZ22528902	6
MZ22528903	7
MZ22528904	6
MZ22528905	7
MZ22528906	6
MZ22528907	6
MZ22528908	6
MZ22528909	6
MZ22528910	7
MZ22528911	7
MZ22528912	6
MZ22528913	7
MZ22528914	7
MZ22528915	6
MZ22528916	6
MZ22528917	6
MZ22528918	6
MZ22528919	6
MZ22528920	6
MZ22528921	3
MZ22528923	6
MZ22528924	6
MZ22528925	7
MZ22528926	6
MZ22528927	7
MZ22528928	6
MZ22528929	7
MZ22528930	6
MZ22528931	6
MZ22528932	7
MZ22528933	6
MZ22528934	7
MZ22528935	6
MZ22528936	7
MZ22528937	6
MZ22528938	6
MZ22528939	6
MZ22528940	6
MZ22528941	6
MZ22528942	6
MZ22528943	6
MZ22528944	3
MZ22528945	6
MZ22528946	7
MZ22528947	6
MZ22528948	6
MZ22528949	6
MZ22528950	6
MZ22528951	7
MZ22528952	6
MZ22528953	7
MZ22528954	7
MZ22528955	6
MZ22528956	6
MZ22528957	6
MZ22528958	7
MZ22528959	6
MZ22528960	6
MZ22528961	6
MZ22528963	6
MZ22528964	6
MZ22528966	6
MZ22528967	6
MZ22528968	6
MZ22528969	6
MZ22528970	6
MZ22528971	7
MZ22528972	6
MZ22528973	7
MZ22528974	6
MZ22528975	6
MZ22528976	6
MZ22528977	6
MZ22528978	6
MZ22528979	6
MZ22528980	6
MZ22528981	6
MZ22528982	7
MZ22528983	6
MZ22528984	6
MZ22528985	6
MZ22528986	6
MZ22528987	7
MZ22528988	6
MZ22528989	6
MZ22528990	6
MZ22528991	6
MZ22528992	6
MZ22528993	6
MZ22528994	7
MZ22528995	6
MZ22528996	6
MZ22528997	6
MZ22528998	6
MZ22528999	6
MZ22529000	6
MZ22529001	6
MZ22529003	6
MZ22529004	6
MZ22529006	6
MZ22529007	6
MZ22529009	3
MZ22529010	6
MZ22529011	6
MZ22529012	6
MZ22529013	6
MZ22529014	6
MZ22529015	7
MZ22529016	6
MZ22529017	7
MZ22529018	6
MZ22529019	7
MZ22529020	7
MZ22529021	6
MZ22529022	7
MZ22529023	7
MZ22529024	7
MZ22529025	6
MZ22529026	6
MZ22529027	6
MZ22529028	6
MZ22529029	6
MZ22529030	6
MZ22529031	6
MZ22529032	7
MZ22529033	7
MZ22529034	7
MZ22529035	6
MZ22529036	7
MZ22529037	6
MZ22529038	7
MZ22529039	6
MZ22529040	6
MZ22529041	6
MZ22529042	6
MZ22529043	6
MZ22529044	6
MZ22529045	6
MZ22529046	7
MZ22529047	6
MZ22529048	6
MZ22529049	6
MZ22529050	7
MZ22529051	7
MZ22529052	6
MZ22529053	6
MZ22529054	6
MZ22529055	6
MZ22529056	6
MZ22529057	7
MZ22529058	7
MZ22529059	6
MZ22529060	6
MZ22529063	7
MZ22529064	7
MZ22529065	6
MZ22529066	7
MZ22529067	6
MZ22529068	6
MZ22529069	7
MZ22529070	6
MZ22529071	6
MZ22529072	6
MZ22529073	7
MZ22529074	6
MZ22529075	7
MZ22529076	6
MZ22529077	6
MZ22529078	7
MZ22529079	6
MZ22529080	6
MZ22529081	6
MZ22529082	6
MZ22529083	6
MZ22529084	6
MZ22529085	6
MZ22529086	6
MZ22529087	6
MZ22529088	6
MZ22529089	6
MZ22529090	6
MZ22529091	7
MZ22529092	6
MZ22529093	6
MZ22529094	7
MZ22529095	7
MZ22529096	6
MZ22529097	6
MZ22529098	6
MZ22529100	6
MZ22529102	6
MZ22529104	7
MZ22529105	6
MZ22529107	6
MZ22529108	6
MZ22529110	7
MZ22529112	7
MZ22529114	6
MZ22529115	6
MZ22529117	7
MZ22529118	6
MZ22529119	6
MZ22529120	6
MZ22529121	6
MZ22529123	7
MZ22529124	6
MZ22529125	6
MZ22529126	6
MZ22529127	6
MZ22529128	6
MZ22529129	6
MZ22529131	6
MZ22529132	6
MZ22529133	6
MZ22529134	6
MZ22529135	7
MZ22529137	6
MZ22529138	7
MZ22529139	6
MZ22529140	6
MZ22529141	6
MZ22529142	7
MZ22529143	6
MZ22529146	6
MZ22529147	6
MZ22529148	6
MZ22529149	6
MZ22529150	6
MZ22529151	6
MZ22529152	6
MZ22529153	6
MZ22529154	7
MZ22529155	6
MZ22529156	6
MZ22529157	6
MZ22529158	3
MZ22529159	7
MZ22529160	7
MZ22529161	6
MZ22529162	6
MZ22529163	6
MZ22529164	6
MZ22529165	6
MZ22529166	6
MZ22529167	6
MZ22529168	6
MZ22529169	6
MZ22529170	7
MZ22529171	6
MZ22529173	6
MZ22529174	6
MZ22529175	6
MZ22529176	6
MZ22529178	6
MZ22529179	6
MZ22529180	6
MZ22529181	6
MZ22529182	6
MZ22529183	6
MZ22529184	6
MZ22529185	6
MZ22529186	6
MZ22529189	7
MZ22529190	6
MZ22529191	6
MZ22529192	7
MZ22529193	6
MZ22529194	6
MZ22529196	6
MZ22529197	6
MZ22529199	7
MZ22529200	6
MZ22529201	7
MZ22529202	6
MZ22529203	6
MZ22529204	6
MZ22529205	6
MZ22529206	6
MZ22529207	6
MZ22529209	7
MZ22529210	6
MZ22529211	7
MZ22529212	6
MZ22529213	6
MZ22529214	6
MZ22529215	6
MZ22529216	6
MZ22529217	6
MZ22529218	6
MZ22529219	6
MZ22529220	6
MZ22529221	7
MZ22529222	6
MZ22529223	6
MZ22529224	6
MZ22529225	6
MZ22529226	6
MZ22529227	6
MZ22529228	7
MZ22529229	6
