orthogroup	AEN
MZ22515649	1.375
MZ22515650	4.333333333
MZ22515651	2.076923077
MZ22515652	4.8421052630000005
MZ22515654	2.0
MZ22515656	4.0
MZ22515662	2.666666667
MZ22515663	5.526315789
MZ22515664	3.95
MZ22515665	3.052631579
MZ22515666	3.6875
MZ22515669	6.1111111110000005
MZ22515670	1.8125
MZ22515671	2.636363636
MZ22515677	2.421052632
MZ22515682	3.473684211
MZ22515685	3.666666667
MZ22515689	3.142857143
MZ22515691	1.9444444440000002
MZ22515694	1.388888889
MZ22515695	2.166666667
MZ22515696	2.555555556
MZ22515697	4.684210526
MZ22515698	5.947368421
MZ22515702	2.1176470590000003
MZ22515709	2.055555556
MZ22515711	5.857142857
MZ22515715	4.8947368419999995
MZ22515717	3.166666667
MZ22515718	1.176470588
MZ22515722	4.210526316
MZ22515723	3.4864864860000004
MZ22515731	2.95
MZ22515734	2.875
MZ22515735	3.666666667
MZ22515737	6.055555556
MZ22515738	2.0526315790000003
MZ22515741	4.083333333
MZ22515742	3.684210526
MZ22515743	5.166666667
MZ22515744	3.222222222
MZ22515746	5.055555556
MZ22515747	1.0
MZ22515749	2.0
MZ22515750	5.894736842
MZ22515755	1.928571429
MZ22515756	3.578947368
MZ22515757	4.407407407
MZ22515758	2.6
MZ22515761	2.105263158
MZ22515763	2.6
MZ22515764	1.9444444440000002
MZ22515766	2.631578947
MZ22515769	5.272727273
MZ22515771	3.176470588
MZ22515776	2.5
MZ22515777	5.055555556
MZ22515779	1.9
MZ22515780	2.947368421
MZ22515781	5.6
MZ22515785	1.470588235
MZ22515788	3.222222222
MZ22515791	5.894736842
MZ22515792	3.6
MZ22515793	6.666666667
MZ22515794	3.894736842
MZ22515795	4.625
MZ22515798	5.777777778
MZ22515799	3.0
MZ22515801	1.6
MZ22515802	3.176470588
MZ22515803	3.8181818180000002
MZ22515804	1.125
MZ22515806	3.9090909089999997
MZ22515807	2.0
MZ22515808	3.4
MZ22515809	3.0
MZ22515810	2.1818181819999998
MZ22515811	2.0
MZ22515812	3.764705882
MZ22515814	4.555555556
MZ22515815	2.058823529
MZ22515816	3.777777778
MZ22515817	1.947368421
MZ22515818	2.789473684
MZ22515820	6.0
MZ22515822	3.111111111
MZ22515823	4.2
MZ22515824	4.0
MZ22515827	2.166666667
MZ22515833	1.5
MZ22515834	2.947368421
MZ22515835	2.666666667
MZ22515839	4.8888888889999995
MZ22515842	2.0
MZ22515843	4.0
MZ22515845	1.3
MZ22515847	2.85
MZ22515848	4.0
MZ22515853	1.263157895
MZ22515854	2.0
MZ22515855	3.0909090910000003
MZ22515856	3.25
MZ22515857	3.5
MZ22515858	2.0
MZ22515860	1.388888889
MZ22515862	3.166666667
MZ22515863	4.0
MZ22515864	3.133333333
MZ22515865	2.142857143
MZ22515866	4.222222222
MZ22515867	3.315789474
MZ22515868	3.894736842
MZ22515869	2.842105263
MZ22515872	2.9444444439999997
MZ22515874	4.375
MZ22515877	5.0
MZ22515881	3.0
MZ22515883	2.0625
MZ22515884	4.0
MZ22515885	4.75
MZ22515886	1.6666666669999999
MZ22515888	2.764705882
MZ22515891	2.25
MZ22515893	1.111111111
MZ22515895	5.619047619
MZ22515896	4.526315789
MZ22515898	2.842105263
MZ22515903	3.727272727
MZ22515904	2.055555556
MZ22515905	2.3
MZ22515908	3.133333333
MZ22515911	4.8571428569999995
MZ22515919	3.125
MZ22515921	2.0
MZ22515922	1.0
MZ22515923	1.9375
MZ22515928	2.777777778
MZ22515930	1.894736842
MZ22515932	3.933333333
MZ22515933	2.25
MZ22515936	4.5
MZ22515938	2.526315789
MZ22515940	6.85
MZ22515942	2.125
MZ22515944	5.4
MZ22515945	1.611111111
MZ22515946	1.947368421
MZ22515952	6.142857143
MZ22515953	5.625
MZ22515955	4.1
MZ22515956	2.0
MZ22515957	4.736842105
MZ22515958	2.15
MZ22515959	3.9444444439999997
MZ22515960	2.631578947
MZ22515961	1.9444444440000002
MZ22515962	1.0
MZ22515963	2.0
MZ22515965	2.875
MZ22515967	4.2
MZ22515971	1.4166666669999999
MZ22515972	3.0
MZ22515973	3.947368421
MZ22515976	2.5
MZ22515977	1.615384615
MZ22515978	4.538461538
MZ22515980	3.4
MZ22515981	7.1111111110000005
MZ22515984	2.0
MZ22515985	1.842105263
MZ22515987	1.6
MZ22515988	2.666666667
MZ22515990	6.25
MZ22515991	3.0
MZ22515992	1.333333333
MZ22515996	5.470588235
MZ22515997	3.066666667
MZ22516003	3.684210526
MZ22516006	2.0
MZ22516007	2.1875
MZ22516008	2.3
MZ22516009	4.0
MZ22516010	1.8
MZ22516011	1.875
MZ22516013	3.785714286
MZ22516015	1.058823529
MZ22516019	1.111111111
MZ22516020	3.315789474
MZ22516021	4.684210526
MZ22516022	3.684210526
MZ22516025	4.75
MZ22516026	1.636363636
MZ22516028	5.1052631580000005
MZ22516034	3.523809524
MZ22516035	3.0
MZ22516038	2.045454545
MZ22516040	1.25
MZ22516044	3.4444444439999997
MZ22516052	8.055555556
MZ22516054	3.0
MZ22516056	2.352941176
MZ22516058	1.5
MZ22516061	3.105263158
MZ22516062	2.916666667
MZ22516063	1.0
MZ22516064	1.0
MZ22516066	1.333333333
MZ22516068	3.0
MZ22516071	4.6428571430000005
MZ22516072	5.05
MZ22516073	2.0
MZ22516076	2.1
MZ22516079	3.894736842
MZ22516080	4.1578947369999995
MZ22516081	2.736842105
MZ22516084	2.0
MZ22516086	1.842105263
MZ22516088	1.222222222
MZ22516091	4.882352941000001
MZ22516094	2.653846154
MZ22516098	7.5
MZ22516101	2.176470588
MZ22516104	4.8888888889999995
MZ22516105	3.0625
MZ22516106	2.0
MZ22516110	3.685714286
MZ22516111	2.333333333
MZ22516112	2.888888889
MZ22516113	2.9444444439999997
MZ22516114	3.769230769
MZ22516117	4.05
MZ22516119	1.333333333
MZ22516120	3.875
MZ22516127	3.052631579
MZ22516128	3.75
MZ22516129	2.368421053
MZ22516133	2.0
MZ22516141	4.35
MZ22516142	2.888888889
MZ22516145	3.0
MZ22516148	5.857142857
MZ22516149	1.9230769230000002
MZ22516150	6.1875
MZ22516151	3.285714286
MZ22516152	4.5
MZ22516154	1.894736842
MZ22516155	6.3636363639999995
MZ22516162	2.9444444439999997
MZ22516163	2.214285714
MZ22516164	2.555555556
MZ22516165	1.95
MZ22516168	2.058823529
MZ22516171	2.636363636
MZ22516172	1.947368421
MZ22516173	1.4444444440000002
MZ22516174	3.0
MZ22516175	3.4444444439999997
MZ22516180	4.666666667
MZ22516181	2.0
MZ22516183	7.222222222
MZ22516185	7.0
MZ22516186	1.105263158
MZ22516188	2.9
MZ22516189	2.0
MZ22516190	4.0
MZ22516193	2.444444444
MZ22516198	2.0
MZ22516199	1.066666667
MZ22516201	2.055555556
MZ22516203	1.764705882
MZ22516204	2.421052632
MZ22516208	2.9
MZ22516209	4.0
MZ22516212	3.0
MZ22516213	1.894736842
MZ22516214	2.8
MZ22516219	4.8
MZ22516223	2.4
MZ22516224	3.823529412
MZ22516225	1.333333333
MZ22516226	2.75
MZ22516228	1.052631579
MZ22516230	3.9
MZ22516231	5.823529412
MZ22516233	4.4
MZ22516234	2.214285714
MZ22516235	3.5
MZ22516237	3.0
MZ22516241	2.923076923
MZ22516245	6.235294118
MZ22516246	1.4444444440000002
MZ22516247	2.888888889
MZ22516248	3.842105263
MZ22516250	4.666666667
MZ22516253	3.0
MZ22516255	2.647058824
MZ22516258	2.923076923
MZ22516260	2.4285714290000002
MZ22516263	3.322580645
MZ22516265	3.083333333
MZ22516267	5.473684211
MZ22516268	2.882352941
MZ22516269	3.947368421
MZ22516272	3.0
MZ22516274	4.428571429
MZ22516276	1.941176471
MZ22516277	2.333333333
MZ22516279	3.2
MZ22516280	2.166666667
MZ22516281	3.692307692
MZ22516282	1.333333333
MZ22516284	2.142857143
MZ22516285	4.333333333
MZ22516286	2.0
MZ22516289	2.0
MZ22516290	5.307692308
MZ22516291	4.1111111110000005
MZ22516292	2.947368421
MZ22516294	3.368421053
MZ22516296	4.625
MZ22516300	4.555555556
MZ22516301	1.0
MZ22516303	4.5625
MZ22516306	3.764705882
MZ22516311	3.0
MZ22516312	3.8965517239999996
MZ22516316	2.3157894740000002
MZ22516317	3.0
MZ22516318	2.9444444439999997
MZ22516319	3.894736842
MZ22516325	6.285714286
MZ22516326	6.25
MZ22516327	2.947368421
MZ22516328	4.166666667
MZ22516330	2.444444444
MZ22516331	3.722222222
MZ22516335	5.315789474
MZ22516337	2.153846154
MZ22516338	5.736842105
MZ22516340	5.277777778
MZ22516341	2.833333333
MZ22516344	3.0
MZ22516346	1.9444444440000002
MZ22516347	7.3888888889999995
MZ22516348	2.114285714
MZ22516349	2.125
MZ22516350	1.9
MZ22516351	2.0
MZ22516353	2.333333333
MZ22516359	3.0
MZ22516361	2.166666667
MZ22516363	2.8461538460000004
MZ22516364	2.45
MZ22516366	2.6842105259999998
MZ22516367	2.375
MZ22516368	1.9333333330000002
MZ22516369	7.777777778
MZ22516370	2.222222222
MZ22516371	2.055555556
MZ22516374	5.0
MZ22516375	3.611111111
MZ22516376	5.4375
MZ22516380	3.8125
MZ22516381	3.105263158
MZ22516382	2.666666667
MZ22516383	5.055555556
MZ22516384	3.0555555560000003
MZ22516386	4.736842105
MZ22516389	2.125
MZ22516390	3.117647059
MZ22516391	1.5
MZ22516392	2.0
MZ22516393	3.7
MZ22516397	1.333333333
MZ22516398	2.0
MZ22516399	2.352941176
MZ22516401	3.8181818180000002
MZ22516402	2.473684211
MZ22516403	1.052631579
MZ22516404	3.388888889
MZ22516406	2.666666667
MZ22516407	4.058823529
MZ22516410	2.0
MZ22516412	1.4
MZ22516414	1.736842105
MZ22516417	2.2
MZ22516420	5.1428571430000005
MZ22516424	3.904761905
MZ22516427	2.882352941
MZ22516431	4.117647058999999
MZ22516432	1.8333333330000001
MZ22516433	2.266666667
MZ22516435	3.789473684
MZ22516436	4.0
MZ22516437	4.0
MZ22516438	2.133333333
MZ22516439	3.631578947
MZ22516440	2.833333333
MZ22516443	2.333333333
MZ22516444	6.368421053
MZ22516446	3.285714286
MZ22516447	2.157894737
MZ22516448	3.333333333
MZ22516449	2.0
MZ22516450	2.9090909089999997
MZ22516452	2.368421053
MZ22516453	3.6470588239999997
MZ22516454	5.736842105
MZ22516455	2.076923077
MZ22516456	2.833333333
MZ22516458	3.666666667
MZ22516459	5.722222222
MZ22516460	3.176470588
MZ22516462	2.176470588
MZ22516465	2.0
MZ22516466	4.444444444
MZ22516468	2.05
MZ22516475	3.222222222
MZ22516478	3.111111111
MZ22516479	3.625
MZ22516480	4.944444444
MZ22516481	1.285714286
MZ22516483	2.631578947
MZ22516484	1.0
MZ22516487	2.611111111
MZ22516491	4.444444444
MZ22516492	2.166666667
MZ22516493	2.444444444
MZ22516495	3.2
MZ22516496	2.090909091
MZ22516498	4.6
MZ22516500	5.705882353
MZ22516501	2.066666667
MZ22516503	4.7647058819999994
MZ22516504	2.9411764710000003
MZ22516505	4.8947368419999995
MZ22516510	1.789473684
MZ22516513	2.111111111
MZ22516514	1.5769230769999998
MZ22516515	5.1875
MZ22516516	2.375
MZ22516523	5.666666667
MZ22516524	2.5
MZ22516526	5.6363636360000005
MZ22516527	2.666666667
MZ22516528	4.947368421
MZ22516530	6.3
MZ22516531	4.454545455
MZ22516532	4.0
MZ22516536	3.75
MZ22516537	4.666666667
MZ22516538	4.0
MZ22516543	3.0588235289999997
MZ22516544	4.684210526
MZ22516546	2.0
MZ22516549	2.444444444
MZ22516550	2.777777778
MZ22516553	4.473684211
MZ22516555	2.105263158
MZ22516556	2.2
MZ22516557	6.0
MZ22516558	1.9333333330000002
MZ22516559	2.866666667
MZ22516560	3.722222222
MZ22516561	2.6
MZ22516562	1.8
MZ22516563	1.0
MZ22516564	6.5
MZ22516566	5.631578947
MZ22516567	4.052631579
MZ22516568	2.0
MZ22516569	2.5
MZ22516571	4.222222222
MZ22516573	2.0526315790000003
MZ22516574	2.789473684
MZ22516577	1.25
MZ22516579	4.166666667
MZ22516581	3.384615385
MZ22516582	2.105263158
MZ22516583	3.823529412
MZ22516584	2.75
MZ22516585	2.5
MZ22516590	2.894736842
MZ22516593	3.357142857
MZ22516594	3.9375
MZ22516595	3.65
MZ22516596	2.333333333
MZ22516597	4.473684211
MZ22516599	1.363636364
MZ22516600	2.947368421
MZ22516601	4.909090909
MZ22516603	7.055555556
MZ22516604	3.166666667
MZ22516606	1.0
MZ22516607	3.052631579
MZ22516609	4.933333333
MZ22516611	1.0
MZ22516612	2.842105263
MZ22516613	1.333333333
MZ22516614	4.8421052630000005
MZ22516616	1.111111111
MZ22516617	6.333333333
MZ22516619	2.894736842
MZ22516622	4.5
MZ22516628	2.210526316
MZ22516629	3.052631579
MZ22516630	4.533333333
MZ22516632	2.0
MZ22516633	1.857142857
MZ22516636	3.2
MZ22516641	2.0
MZ22516643	2.0526315790000003
MZ22516646	4.555555556
MZ22516648	4.0
MZ22516649	3.894736842
MZ22516655	3.526315789
MZ22516658	2.333333333
MZ22516659	3.133333333
MZ22516663	1.529411765
MZ22516664	6.0
MZ22516665	2.222222222
MZ22516667	2.210526316
MZ22516668	2.411764706
MZ22516672	5.071428571
MZ22516675	2.777777778
MZ22516680	3.666666667
MZ22516681	1.2352941179999999
MZ22516682	2.6
MZ22516685	3.052631579
MZ22516686	5.684210526
MZ22516687	2.833333333
MZ22516688	3.470588235
MZ22516689	1.846153846
MZ22516690	1.0
MZ22516692	4.727272727
MZ22516694	1.052631579
MZ22516695	1.705882353
MZ22516698	3.0555555560000003
MZ22516701	3.4
MZ22516702	4.222222222
MZ22516703	3.769230769
MZ22516704	1.2727272729999999
MZ22516705	3.230769231
MZ22516706	1.9166666669999999
MZ22516707	2.0
MZ22516710	4.666666667
MZ22516711	4.5
MZ22516713	2.947368421
MZ22516714	2.666666667
MZ22516715	2.4
MZ22516725	2.055555556
MZ22516726	2.058823529
MZ22516728	5.842105263
MZ22516730	1.5
MZ22516732	3.0
MZ22516734	1.736842105
MZ22516735	2.055555556
MZ22516736	2.6875
MZ22516737	5.647058824
MZ22516739	2.6842105259999998
MZ22516740	5.6
MZ22516741	3.578947368
MZ22516742	3.9090909089999997
MZ22516743	3.0
MZ22516744	2.555555556
MZ22516747	4.909090909
MZ22516748	2.333333333
MZ22516750	4.5
MZ22516751	3.0
MZ22516754	3.9444444439999997
MZ22516756	2.5333333330000003
MZ22516758	1.954545455
MZ22516759	2.857142857
MZ22516760	4.277777778
MZ22516763	2.8
MZ22516764	2.8
MZ22516765	3.2
MZ22516767	1.85
MZ22516768	3.3529411760000003
MZ22516770	3.625
MZ22516774	2.076923077
MZ22516775	5.277777778
MZ22516777	2.6
MZ22516778	2.4666666669999997
MZ22516783	1.333333333
MZ22516786	4.0
MZ22516789	4.5
MZ22516790	3.2
MZ22516791	2.333333333
MZ22516793	5.428571429
MZ22516797	3.777777778
MZ22516802	3.947368421
MZ22516807	2.076923077
MZ22516808	6.277777778
MZ22516810	1.6666666669999999
MZ22516813	2.75
MZ22516818	4.0
MZ22516819	5.25
MZ22516820	2.5
MZ22516821	1.277777778
MZ22516824	1.333333333
MZ22516828	3.0
MZ22516834	2.833333333
MZ22516836	4.153846154
MZ22516837	1.9230769230000002
MZ22516838	3.772727273
MZ22516839	5.1111111110000005
MZ22516840	1.4444444440000002
MZ22516845	5.315789474
MZ22516846	3.052631579
MZ22516847	2.058823529
MZ22516850	3.8461538460000004
MZ22516855	1.5555555559999998
MZ22516856	4.944444444
MZ22516858	2.055555556
MZ22516862	6.235294118
MZ22516863	3.9375
MZ22516864	3.823529412
MZ22516865	1.375
MZ22516868	1.882352941
MZ22516870	7.083333333
MZ22516871	2.263157895
MZ22516872	3.2
MZ22516873	3.083333333
MZ22516875	3.0588235289999997
MZ22516876	7.222222222
MZ22516877	3.0588235289999997
MZ22516880	2.222222222
MZ22516885	4.771428571
MZ22516886	6.117647058999999
MZ22516888	3.0
MZ22516889	6.8
MZ22516890	2.842105263
MZ22516891	5.222222222
MZ22516892	1.368421053
MZ22516895	3.0
MZ22516896	2.6842105259999998
MZ22516897	3.842105263
MZ22516898	6.3
MZ22516901	2.0
MZ22516902	2.333333333
MZ22516903	2.9375
MZ22516904	1.0
MZ22516906	1.631578947
MZ22516908	3.0
MZ22516910	1.333333333
MZ22516911	9.0
MZ22516912	1.315789474
MZ22516918	1.8235294119999998
MZ22516920	3.0
MZ22516921	1.052631579
MZ22516922	3.368421053
MZ22516925	4.421052632
MZ22516926	4.6363636360000005
MZ22516929	4.882352941000001
MZ22516930	2.473684211
MZ22516932	4.8888888889999995
MZ22516934	3.722222222
MZ22516935	1.625
MZ22516936	1.333333333
MZ22516937	2.25
MZ22516940	2.333333333
MZ22516941	2.9444444439999997
MZ22516942	3.176470588
MZ22516943	2.4375
MZ22516944	2.0
MZ22516949	3.4
MZ22516950	4.736842105
MZ22516952	2.111111111
MZ22516953	4.176470588
MZ22516955	1.473684211
MZ22516959	2.0
MZ22516960	3.0
MZ22516963	4.1052631580000005
MZ22516965	4.8421052630000005
MZ22516966	1.95
MZ22516969	4.1578947369999995
MZ22516970	3.0
MZ22516971	2.875
MZ22516974	5.0
MZ22516975	4.526315789
MZ22516976	7.05
MZ22516978	2.529411765
MZ22516979	3.157894737
MZ22516982	2.111111111
MZ22516984	2.222222222
MZ22516985	2.0
MZ22516986	2.0526315790000003
MZ22516993	5.0
MZ22516996	1.857142857
MZ22517000	3.4444444439999997
MZ22517002	4.5
MZ22517003	3.0
MZ22517005	2.25
MZ22517006	2.875
MZ22517007	2.0
MZ22517008	1.333333333
MZ22517009	1.857142857
MZ22517012	1.315789474
MZ22517014	3.0
MZ22517015	1.8333333330000001
MZ22517017	1.947368421
MZ22517018	2.0526315790000003
MZ22517019	2.210526316
MZ22517020	3.0555555560000003
MZ22517024	1.5
MZ22517026	4.6315789469999995
MZ22517027	2.388888889
MZ22517028	1.857142857
MZ22517029	2.714285714
MZ22517030	5.555555556
MZ22517036	4.1052631580000005
MZ22517037	5.684210526
MZ22517038	7.666666667
MZ22517039	2.625
MZ22517040	1.941176471
MZ22517041	1.5
MZ22517042	5.0
MZ22517043	2.0
MZ22517047	1.0
MZ22517048	6.857142857
MZ22517049	4.0
MZ22517052	1.4615384619999998
MZ22517054	3.0
MZ22517058	2.875
MZ22517059	5.0
MZ22517060	1.5555555559999998
MZ22517064	3.0
MZ22517065	3.894736842
MZ22517068	5.043478261000001
MZ22517070	6.117647058999999
MZ22517073	1.0
MZ22517074	3.157894737
MZ22517076	3.0
MZ22517079	5.8
MZ22517083	1.4444444440000002
MZ22517084	3.722222222
MZ22517085	3.529411765
MZ22517086	4.130434783
MZ22517092	3.842105263
MZ22517093	3.882352941
MZ22517094	1.6470588240000001
MZ22517095	2.947368421
MZ22517097	3.666666667
MZ22517098	4.117647058999999
MZ22517099	4.1578947369999995
MZ22517100	2.222222222
MZ22517101	1.5
MZ22517102	6.333333333
MZ22517103	3.4242424239999996
MZ22517104	2.5
MZ22517106	3.789473684
MZ22517109	2.05
MZ22517110	6.222222222
MZ22517111	3.052631579
MZ22517112	5.6
MZ22517113	7.95
MZ22517115	2.884615385
MZ22517116	2.176470588
MZ22517117	3.8181818180000002
MZ22517119	2.85
MZ22517121	2.2
MZ22517123	3.0909090910000003
MZ22517126	3.6363636360000005
MZ22517132	2.470588235
MZ22517133	4.666666667
MZ22517136	3.0
MZ22517137	3.142857143
MZ22517139	5.625
MZ22517145	4.0
MZ22517147	5.0
MZ22517149	1.333333333
MZ22517151	2.0
MZ22517152	2.904761905
MZ22517153	1.166666667
MZ22517154	3.277777778
MZ22517160	1.9166666669999999
MZ22517163	2.894736842
MZ22517164	4.466666667
MZ22517165	2.9
MZ22517166	3.157894737
MZ22517167	2.823529412
MZ22517169	1.941176471
MZ22517173	3.9444444439999997
MZ22517177	3.117647059
MZ22517181	1.4444444440000002
MZ22517182	3.0
MZ22517183	3.066666667
MZ22517184	4.789473684
MZ22517190	4.0
MZ22517196	2.882352941
MZ22517197	2.4666666669999997
MZ22517198	3.6
MZ22517199	6.8
MZ22517202	3.631578947
MZ22517204	3.8
MZ22517205	2.6842105259999998
MZ22517207	5.80952381
MZ22517211	4.666666667
MZ22517212	4.833333333
MZ22517214	7.2
MZ22517217	2.9
MZ22517224	4.333333333
MZ22517225	6.777777778
MZ22517226	4.0
MZ22517227	1.941176471
MZ22517229	2.0
MZ22517238	2.545454545
MZ22517239	2.263157895
MZ22517240	3.157894737
MZ22517241	4.55
MZ22517242	4.0
MZ22517243	3.875
MZ22517244	4.0
MZ22517245	1.2
MZ22517246	1.117647059
MZ22517248	2.19047619
MZ22517249	4.555555556
MZ22517251	2.736842105
MZ22517252	1.9444444440000002
MZ22517253	2.275
MZ22517254	3.15
MZ22517257	3.0555555560000003
MZ22517259	2.25
MZ22517260	2.055555556
MZ22517261	3.9
MZ22517263	4.0
MZ22517264	5.1
MZ22517267	1.6470588240000001
MZ22517270	4.1052631580000005
MZ22517271	3.823529412
MZ22517273	1.4375
MZ22517274	5.473684211
MZ22517275	7.6
MZ22517277	2.0
MZ22517278	2.666666667
MZ22517283	1.8
MZ22517285	4.0
MZ22517286	4.210526316
MZ22517287	5.0
MZ22517290	4.3125
MZ22517291	2.842105263
MZ22517293	6.3888888889999995
MZ22517296	3.0
MZ22517298	1.294117647
MZ22517300	2.3783783780000003
MZ22517301	1.2352941179999999
MZ22517302	2.166666667
MZ22517303	4.882352941000001
MZ22517304	3.166666667
MZ22517306	4.0
MZ22517307	2.0
MZ22517308	3.05
MZ22517309	4.444444444
MZ22517312	2.0
MZ22517314	2.9444444439999997
MZ22517316	1.882352941
MZ22517317	2.9411764710000003
MZ22517320	3.375
MZ22517322	4.428571429
MZ22517325	2.736842105
MZ22517326	2.894736842
MZ22517327	3.571428571
MZ22517328	1.0
MZ22517331	5.714285714
MZ22517333	3.0
MZ22517334	4.2
MZ22517336	3.357142857
MZ22517337	2.230769231
MZ22517340	3.736842105
MZ22517341	3.0
MZ22517342	2.0
MZ22517344	3.333333333
MZ22517345	1.727272727
MZ22517346	3.0
MZ22517349	3.05
MZ22517350	2.105263158
MZ22517352	1.277777778
MZ22517356	2.923076923
MZ22517362	2.666666667
MZ22517363	2.1875
MZ22517368	1.882352941
MZ22517370	2.35
MZ22517373	1.95
MZ22517374	2.666666667
MZ22517375	2.0
MZ22517376	6.090909091
MZ22517379	3.588235294
MZ22517380	4.666666667
MZ22517382	4.875
MZ22517383	2.769230769
MZ22517390	3.326086957
MZ22517392	5.117647058999999
MZ22517394	5.333333333
MZ22517398	2.25
MZ22517399	4.222222222
MZ22517400	3.857142857
MZ22517401	3.166666667
MZ22517402	2.714285714
MZ22517404	1.111111111
MZ22517406	1.210526316
MZ22517410	2.368421053
MZ22517411	6.272727272999999
MZ22517412	2.3
MZ22517413	1.5789473680000001
MZ22517414	4.5
MZ22517415	2.076923077
MZ22517417	4.8
MZ22517418	4.090909091
MZ22517419	1.0
MZ22517421	1.1875
MZ22517423	1.333333333
MZ22517424	2.0
MZ22517425	3.25
MZ22517427	8.529411765
MZ22517428	2.444444444
MZ22517429	4.615384615
MZ22517430	1.25
MZ22517432	4.555555556
MZ22517433	6.1111111110000005
MZ22517434	3.0
MZ22517438	3.833333333
MZ22517441	1.0555555559999998
MZ22517442	2.4375
MZ22517443	3.9090909089999997
MZ22517445	2.0
MZ22517448	1.588235294
MZ22517449	2.083333333
MZ22517450	5.9
MZ22517451	2.105263158
MZ22517452	4.1
MZ22517455	5.3
MZ22517456	2.166666667
MZ22517459	2.5714285709999998
MZ22517460	2.0
MZ22517462	5.5
MZ22517463	2.0
MZ22517464	4.65
MZ22517465	4.789473684
MZ22517466	3.6086956519999998
MZ22517469	1.1578947370000001
MZ22517472	1.9
MZ22517473	1.05
MZ22517474	4.0
MZ22517477	3.666666667
MZ22517478	3.1818181819999998
MZ22517480	3.2
MZ22517481	1.058823529
MZ22517483	2.0
MZ22517484	3.0555555560000003
MZ22517485	1.0
MZ22517486	2.105263158
MZ22517490	1.947368421
MZ22517491	3.2941176469999998
MZ22517494	1.8
MZ22517496	3.0
MZ22517497	4.0
MZ22517499	2.111111111
MZ22517502	2.9
MZ22517503	3.4
MZ22517507	1.3125
MZ22517508	1.277777778
MZ22517509	4.315789474
MZ22517510	3.0
MZ22517513	3.0
MZ22517514	2.933333333
MZ22517517	2.058823529
MZ22517521	3.9444444439999997
MZ22517522	3.0
MZ22517523	3.105263158
MZ22517524	3.0
MZ22517527	2.111111111
MZ22517528	3.052631579
MZ22517533	4.777777778
MZ22517537	2.333333333
MZ22517538	3.666666667
MZ22517539	1.894736842
MZ22517540	5.45
MZ22517542	2.066666667
MZ22517545	3.75
MZ22517546	4.666666667
MZ22517547	2.0
MZ22517548	2.0
MZ22517550	1.0
MZ22517553	2.5
MZ22517555	4.0
MZ22517559	3.166666667
MZ22517561	2.3157894740000002
MZ22517562	3.0
MZ22517565	3.9
MZ22517566	1.571428571
MZ22517567	3.0
MZ22517568	2.0
MZ22517571	4.1578947369999995
MZ22517572	3.875
MZ22517573	2.105263158
MZ22517574	2.947368421
MZ22517576	1.111111111
MZ22517581	3.0555555560000003
MZ22517582	3.185185185
MZ22517583	6.838709677000001
MZ22517585	4.0
MZ22517586	1.5555555559999998
MZ22517589	2.8
MZ22517590	4.6315789469999995
MZ22517593	2.789473684
MZ22517597	4.529411765
MZ22517598	3.8
MZ22517602	5.615384615
MZ22517603	2.083333333
MZ22517606	2.066666667
MZ22517608	4.125
MZ22517611	2.928571429
MZ22517612	3.625
MZ22517615	2.157894737
MZ22517616	6.333333333
MZ22517618	3.578947368
MZ22517619	2.210526316
MZ22517620	2.8
MZ22517621	2.232876712
MZ22517623	2.0
MZ22517624	1.6
MZ22517629	3.105263158
MZ22517631	1.5
MZ22517632	1.0
MZ22517636	4.15
MZ22517641	2.9
MZ22517642	4.8571428569999995
MZ22517643	5.125
MZ22517644	3.75
MZ22517646	4.0
MZ22517650	6.058823529
MZ22517653	6.105263158
MZ22517655	4.5
MZ22517657	2.0
MZ22517659	4.055555556
MZ22517660	5.4
MZ22517663	2.947368421
MZ22517664	4.0
MZ22517665	2.133333333
MZ22517666	2.0
MZ22517667	2.826086957
MZ22517671	1.111111111
MZ22517672	2.055555556
MZ22517676	1.5
MZ22517682	1.125
MZ22517683	2.714285714
MZ22517684	4.0
MZ22517686	1.111111111
MZ22517689	3.9
MZ22517690	5.583333333
MZ22517692	2.6842105259999998
MZ22517693	2.833333333
MZ22517697	3.833333333
MZ22517702	3.842105263
MZ22517703	2.0434782609999997
MZ22517704	3.25
MZ22517705	1.052631579
MZ22517706	2.058823529
MZ22517710	2.25
MZ22517711	1.3529411759999999
MZ22517712	3.529411765
MZ22517715	2.105263158
MZ22517717	1.052631579
MZ22517718	2.2
MZ22517719	5.277777778
MZ22517720	1.266666667
MZ22517721	1.117647059
MZ22517723	1.947368421
MZ22517729	2.0
MZ22517731	3.235294118
MZ22517735	3.777777778
MZ22517737	2.8
MZ22517740	2.75
MZ22517741	3.266666667
MZ22517742	3.052631579
MZ22517743	1.9166666669999999
MZ22517744	3.0
MZ22517746	4.526315789
MZ22517747	4.5
MZ22517755	2.882352941
MZ22517757	1.6666666669999999
MZ22517759	3.0
MZ22517761	4.2
MZ22517762	1.9444444440000002
MZ22517763	2.894736842
MZ22517766	4.75
MZ22517768	4.0
MZ22517769	4.0
MZ22517771	5.0
MZ22517774	3.0
MZ22517776	3.894736842
MZ22517781	4.8888888889999995
MZ22517783	2.6842105259999998
MZ22517785	2.9411764710000003
MZ22517787	2.0
MZ22517788	3.684210526
MZ22517790	3.166666667
MZ22517792	3.8
MZ22517794	4.526315789
MZ22517796	2.6
