orthogroup	UNI
16575at7399	0.682926829
16581at7399	1.0
16587at7399	0.585365854
16588at7399	1.0
16593at7399	1.0
16595at7399	0.951219512
16597at7399	0.9024390240000001
16599at7399	0.951219512
16605at7399	0.926829268
16609at7399	0.26829268300000003
16614at7399	1.0
16616at7399	0.975609756
16617at7399	1.0
16620at7399	1.0
16621at7399	0.7560975609999999
16628at7399	0.780487805
16633at7399	0.682926829
16634at7399	0.43902439
16639at7399	0.975609756
16640at7399	0.975609756
16643at7399	0.609756098
16653at7399	0.341463415
16661at7399	0.975609756
16662at7399	0.975609756
16669at7399	0.951219512
16675at7399	0.975609756
16685at7399	0.975609756
16687at7399	0.5365853660000001
16688at7399	1.0
16701at7399	0.975609756
16705at7399	1.0
16711at7399	1.0
16713at7399	0.975609756
16722at7399	0.975609756
16730at7399	0.951219512
16734at7399	0.951219512
16735at7399	0.87804878
16736at7399	1.0
16737at7399	0.87804878
16738at7399	0.951219512
16746at7399	0.951219512
16747at7399	1.0
16749at7399	0.951219512
16751at7399	0.804878049
16752at7399	0.951219512
16755at7399	0.975609756
16757at7399	1.0
16759at7399	0.780487805
16761at7399	0.975609756
16765at7399	0.975609756
16766at7399	1.0
16767at7399	0.975609756
16768at7399	1.0
16772at7399	0.926829268
16773at7399	1.0
16776at7399	0.682926829
16777at7399	0.951219512
16780at7399	0.780487805
16781at7399	1.0
16784at7399	1.0
16792at7399	0.975609756
16793at7399	0.56097561
16794at7399	0.951219512
16796at7399	0.951219512
16816at7399	0.951219512
16823at7399	0.975609756
16828at7399	1.0
16830at7399	0.951219512
16838at7399	0.975609756
16839at7399	0.975609756
16843at7399	1.0
16846at7399	0.975609756
16849at7399	1.0
16853at7399	1.0
16854at7399	0.926829268
16855at7399	1.0
16857at7399	1.0
16860at7399	0.975609756
16865at7399	0.975609756
16867at7399	0.975609756
16868at7399	1.0
16871at7399	0.707317073
16877at7399	1.0
16878at7399	0.853658537
16879at7399	0.292682927
16884at7399	0.926829268
16885at7399	0.780487805
16894at7399	0.951219512
16895at7399	1.0
16899at7399	1.0
16902at7399	0.975609756
16906at7399	1.0
16907at7399	0.975609756
16910at7399	1.0
16911at7399	0.975609756
16912at7399	0.853658537
16913at7399	1.0
16919at7399	0.975609756
16921at7399	0.975609756
16930at7399	0.5365853660000001
16935at7399	1.0
16936at7399	1.0
16937at7399	0.975609756
16942at7399	0.5365853660000001
16943at7399	0.975609756
16946at7399	0.707317073
16950at7399	0.951219512
16954at7399	0.951219512
16956at7399	0.926829268
16959at7399	1.0
16962at7399	1.0
16964at7399	0.975609756
16967at7399	0.804878049
16973at7399	1.0
16979at7399	0.951219512
16981at7399	0.31707317100000004
16989at7399	0.12195122
16994at7399	0.5365853660000001
16996at7399	0.463414634
16997at7399	1.0
16998at7399	0.926829268
16999at7399	1.0
17000at7399	0.853658537
17007at7399	0.39024390200000003
17009at7399	0.951219512
17015at7399	0.853658537
17017at7399	0.658536585
17018at7399	0.975609756
17020at7399	1.0
17021at7399	0.926829268
17022at7399	0.926829268
17025at7399	0.951219512
17027at7399	0.951219512
17028at7399	1.0
17033at7399	0.975609756
17034at7399	0.951219512
17035at7399	0.975609756
17037at7399	0.975609756
17041at7399	1.0
17042at7399	0.341463415
17043at7399	1.0
17045at7399	0.951219512
17046at7399	0.951219512
17048at7399	0.487804878
17049at7399	0.926829268
17050at7399	0.9024390240000001
17053at7399	0.5365853660000001
17063at7399	0.87804878
17065at7399	0.731707317
17067at7399	0.87804878
17087at7399	0.17073170699999998
17089at7399	0.951219512
17094at7399	0.87804878
17098at7399	0.9024390240000001
17099at7399	1.0
17102at7399	1.0
17113at7399	0.951219512
17121at7399	0.951219512
17123at7399	0.8292682929999999
17125at7399	1.0
17126at7399	0.853658537
17128at7399	1.0
17132at7399	0.853658537
17134at7399	1.0
17139at7399	1.0
17143at7399	0.926829268
17148at7399	0.975609756
17151at7399	1.0
17153at7399	0.463414634
17157at7399	1.0
17158at7399	0.975609756
17160at7399	0.975609756
17161at7399	0.975609756
17162at7399	0.975609756
17165at7399	0.87804878
17167at7399	0.926829268
17169at7399	1.0
17182at7399	0.5121951220000001
17189at7399	0.804878049
17200at7399	1.0
17205at7399	1.0
17208at7399	1.0
17216at7399	0.658536585
17231at7399	0.951219512
17233at7399	0.951219512
17234at7399	1.0
17238at7399	0.87804878
17241at7399	1.0
17244at7399	0.951219512
17254at7399	0.951219512
17256at7399	1.0
17258at7399	0.926829268
17267at7399	0.975609756
17274at7399	0.585365854
17277at7399	0.707317073
17281at7399	1.0
17295at7399	0.975609756
17297at7399	0.780487805
17301at7399	1.0
17302at7399	0.975609756
17310at7399	0.975609756
17311at7399	0.487804878
17317at7399	1.0
17325at7399	0.975609756
17329at7399	0.951219512
17333at7399	0.634146341
17339at7399	1.0
17342at7399	0.609756098
17348at7399	1.0
17350at7399	1.0
17356at7399	0.951219512
17357at7399	1.0
17365at7399	1.0
17370at7399	1.0
17371at7399	1.0
17384at7399	0.731707317
17386at7399	1.0
17389at7399	1.0
17396at7399	0.87804878
17410at7399	0.975609756
17411at7399	0.951219512
17417at7399	1.0
17418at7399	0.975609756
17419at7399	1.0
17420at7399	0.9024390240000001
17423at7399	0.951219512
17425at7399	0.975609756
17428at7399	1.0
17430at7399	0.951219512
17434at7399	1.0
17445at7399	0.9024390240000001
17449at7399	0.9024390240000001
17450at7399	1.0
17456at7399	0.926829268
17463at7399	0.975609756
17466at7399	0.951219512
17467at7399	0.951219512
17469at7399	0.926829268
17472at7399	0.951219512
17480at7399	0.975609756
17485at7399	0.975609756
17486at7399	1.0
17492at7399	0.975609756
17496at7399	0.975609756
17497at7399	0.56097561
17498at7399	1.0
17499at7399	0.243902439
17503at7399	0.951219512
17504at7399	0.926829268
17505at7399	0.975609756
17506at7399	0.975609756
17508at7399	0.9024390240000001
17509at7399	0.926829268
17512at7399	0.926829268
17520at7399	1.0
17521at7399	0.975609756
17525at7399	1.0
17529at7399	1.0
17530at7399	1.0
17534at7399	1.0
17536at7399	0.17073170699999998
17545at7399	0.951219512
17555at7399	0.926829268
17561at7399	0.9024390240000001
17562at7399	0.9024390240000001
17564at7399	0.804878049
17570at7399	0.951219512
17572at7399	0.951219512
17574at7399	0.975609756
17575at7399	1.0
17577at7399	0.9024390240000001
17578at7399	1.0
17581at7399	0.9024390240000001
17583at7399	0.975609756
17587at7399	1.0
17591at7399	1.0
17593at7399	0.951219512
17598at7399	0.951219512
17600at7399	0.926829268
17602at7399	0.975609756
17603at7399	0.926829268
17604at7399	0.951219512
17608at7399	0.975609756
17609at7399	1.0
17621at7399	0.926829268
17635at7399	0.87804878
17638at7399	0.951219512
17644at7399	1.0
17650at7399	0.975609756
17652at7399	1.0
17656at7399	0.341463415
17657at7399	0.5121951220000001
17661at7399	1.0
17663at7399	1.0
17665at7399	1.0
17666at7399	1.0
17677at7399	0.975609756
17681at7399	1.0
17683at7399	0.975609756
17684at7399	0.951219512
17692at7399	0.5365853660000001
17694at7399	1.0
17697at7399	1.0
17700at7399	0.8292682929999999
17702at7399	0.56097561
17703at7399	0.853658537
17704at7399	1.0
17721at7399	0.975609756
17728at7399	0.951219512
17730at7399	0.5365853660000001
17732at7399	0.9024390240000001
17735at7399	0.707317073
17743at7399	0.975609756
17749at7399	0.975609756
17750at7399	0.926829268
17752at7399	0.926829268
17753at7399	1.0
17757at7399	0.975609756
17759at7399	0.975609756
17761at7399	1.0
17764at7399	0.9024390240000001
17768at7399	0.975609756
17771at7399	1.0
17775at7399	0.926829268
17776at7399	0.9024390240000001
17777at7399	0.780487805
17779at7399	1.0
17787at7399	1.0
17790at7399	1.0
17797at7399	1.0
17800at7399	0.975609756
17801at7399	0.975609756
17803at7399	0.951219512
17804at7399	0.951219512
17815at7399	1.0
17817at7399	0.951219512
17821at7399	0.975609756
17824at7399	0.975609756
17826at7399	0.707317073
17827at7399	0.31707317100000004
17841at7399	0.9024390240000001
17842at7399	1.0
17850at7399	1.0
17851at7399	0.975609756
17859at7399	1.0
17860at7399	1.0
17871at7399	1.0
17872at7399	0.951219512
17873at7399	0.951219512
17875at7399	0.975609756
17881at7399	1.0
17886at7399	1.0
17890at7399	1.0
17892at7399	0.56097561
17895at7399	1.0
17900at7399	0.26829268300000003
17901at7399	1.0
17903at7399	0.926829268
17904at7399	1.0
17909at7399	0.975609756
17911at7399	1.0
17912at7399	0.9024390240000001
17918at7399	1.0
17920at7399	0.853658537
17922at7399	1.0
17923at7399	0.8292682929999999
17926at7399	0.341463415
17927at7399	0.87804878
17934at7399	0.073170732
17939at7399	0.975609756
17945at7399	1.0
17946at7399	0.975609756
17947at7399	0.951219512
17948at7399	0.780487805
17951at7399	0.804878049
17952at7399	1.0
17954at7399	0.975609756
17965at7399	1.0
17967at7399	0.926829268
17969at7399	0.975609756
17970at7399	0.975609756
17971at7399	0.9024390240000001
17974at7399	0.975609756
17978at7399	0.731707317
17987at7399	0.926829268
17990at7399	1.0
17991at7399	1.0
17993at7399	1.0
17994at7399	0.951219512
17995at7399	1.0
18007at7399	0.951219512
18010at7399	0.975609756
18011at7399	1.0
18016at7399	1.0
18018at7399	0.341463415
18026at7399	0.634146341
18027at7399	0.975609756
18031at7399	0.87804878
18032at7399	0.975609756
18033at7399	1.0
18036at7399	0.9024390240000001
18038at7399	1.0
18039at7399	1.0
18041at7399	0.87804878
18042at7399	1.0
18046at7399	1.0
18049at7399	0.7560975609999999
18050at7399	0.926829268
18056at7399	0.804878049
18057at7399	1.0
18058at7399	0.975609756
18059at7399	0.951219512
18066at7399	0.8292682929999999
18067at7399	0.951219512
18070at7399	1.0
18073at7399	0.975609756
18076at7399	0.609756098
18077at7399	0.341463415
18078at7399	0.8292682929999999
18081at7399	1.0
18084at7399	0.87804878
18087at7399	0.975609756
18099at7399	1.0
18100at7399	0.975609756
18103at7399	0.951219512
18105at7399	0.975609756
18109at7399	0.975609756
18121at7399	0.5121951220000001
18124at7399	1.0
18126at7399	1.0
18132at7399	0.975609756
18135at7399	0.804878049
18136at7399	0.87804878
18142at7399	0.56097561
18151at7399	1.0
18153at7399	0.951219512
18168at7399	0.975609756
18169at7399	1.0
18175at7399	1.0
18176at7399	1.0
18177at7399	0.975609756
18182at7399	1.0
18183at7399	1.0
18186at7399	1.0
18187at7399	0.975609756
18195at7399	1.0
18204at7399	1.0
18211at7399	0.365853659
18212at7399	1.0
18213at7399	1.0
18214at7399	0.926829268
18215at7399	0.975609756
18217at7399	0.926829268
18222at7399	0.87804878
18225at7399	0.975609756
18228at7399	0.87804878
18232at7399	0.926829268
18237at7399	1.0
18238at7399	0.5121951220000001
18240at7399	0.585365854
18241at7399	1.0
18242at7399	1.0
18247at7399	0.975609756
18248at7399	1.0
18251at7399	0.951219512
18253at7399	1.0
18259at7399	0.926829268
18260at7399	1.0
18272at7399	0.8292682929999999
18273at7399	0.87804878
18275at7399	1.0
18280at7399	1.0
18284at7399	1.0
18286at7399	0.707317073
18294at7399	0.975609756
18295at7399	0.17073170699999998
18301at7399	0.975609756
18303at7399	1.0
18314at7399	0.658536585
18315at7399	1.0
18316at7399	0.951219512
18320at7399	0.87804878
18321at7399	0.975609756
18322at7399	0.975609756
18323at7399	1.0
18324at7399	0.9024390240000001
18326at7399	0.804878049
18329at7399	1.0
18331at7399	0.951219512
18335at7399	1.0
18337at7399	0.975609756
18339at7399	0.975609756
18345at7399	0.975609756
18361at7399	0.219512195
18363at7399	0.43902439
18368at7399	0.951219512
18370at7399	1.0
18373at7399	0.951219512
18374at7399	1.0
18375at7399	0.951219512
18382at7399	0.975609756
18385at7399	0.975609756
18403at7399	0.975609756
18406at7399	0.9024390240000001
18407at7399	1.0
18408at7399	0.926829268
18411at7399	1.0
18412at7399	0.9024390240000001
18413at7399	0.975609756
18416at7399	1.0
18424at7399	1.0
18425at7399	1.0
18427at7399	0.975609756
18428at7399	0.975609756
18435at7399	1.0
18437at7399	0.975609756
18445at7399	1.0
18447at7399	0.926829268
18453at7399	0.975609756
18457at7399	0.975609756
18458at7399	0.951219512
18462at7399	0.975609756
18464at7399	1.0
18474at7399	0.975609756
18479at7399	0.975609756
18482at7399	0.87804878
18488at7399	0.87804878
18489at7399	0.975609756
18490at7399	0.87804878
18493at7399	0.7560975609999999
18494at7399	0.9024390240000001
18498at7399	0.975609756
18503at7399	0.804878049
18505at7399	0.975609756
18508at7399	1.0
18511at7399	0.12195122
18526at7399	1.0
18535at7399	1.0
18539at7399	0.804878049
18543at7399	1.0
18546at7399	0.975609756
18548at7399	0.975609756
18557at7399	0.87804878
18558at7399	0.951219512
18562at7399	0.9024390240000001
18563at7399	1.0
18568at7399	1.0
18572at7399	0.951219512
18574at7399	0.951219512
18575at7399	0.5121951220000001
18576at7399	1.0
18577at7399	0.975609756
18585at7399	0.951219512
18596at7399	1.0
18597at7399	0.926829268
18600at7399	1.0
18602at7399	0.9024390240000001
18603at7399	0.975609756
18608at7399	1.0
18609at7399	1.0
18615at7399	0.853658537
18616at7399	1.0
18617at7399	0.975609756
18619at7399	1.0
18626at7399	0.975609756
18629at7399	0.975609756
18630at7399	1.0
18631at7399	1.0
18633at7399	0.9024390240000001
18634at7399	0.8292682929999999
18641at7399	0.975609756
18647at7399	1.0
18650at7399	0.975609756
18653at7399	1.0
18657at7399	0.951219512
18658at7399	0.975609756
18660at7399	1.0
18662at7399	1.0
18664at7399	0.951219512
18672at7399	0.87804878
18673at7399	0.975609756
18679at7399	1.0
18692at7399	0.975609756
18701at7399	1.0
18703at7399	0.9024390240000001
18709at7399	1.0
18710at7399	0.975609756
18714at7399	0.463414634
18715at7399	0.975609756
18716at7399	0.975609756
18723at7399	0.26829268300000003
18724at7399	0.951219512
18726at7399	1.0
18729at7399	0.926829268
18731at7399	0.975609756
18732at7399	0.8292682929999999
18733at7399	1.0
18734at7399	0.31707317100000004
18743at7399	0.975609756
18748at7399	0.9024390240000001
18749at7399	1.0
18751at7399	1.0
18752at7399	1.0
18753at7399	1.0
18755at7399	1.0
18759at7399	1.0
18761at7399	0.87804878
18763at7399	1.0
18765at7399	0.56097561
18766at7399	1.0
18769at7399	1.0
18770at7399	0.43902439
18773at7399	1.0
18775at7399	0.975609756
18776at7399	0.8292682929999999
18779at7399	1.0
18791at7399	1.0
18794at7399	0.463414634
18795at7399	0.682926829
18796at7399	0.487804878
18799at7399	0.951219512
18803at7399	1.0
18807at7399	0.975609756
18808at7399	1.0
18811at7399	0.9024390240000001
18813at7399	0.926829268
18815at7399	0.19512195100000002
18816at7399	1.0
18820at7399	1.0
18823at7399	0.951219512
18824at7399	0.975609756
18830at7399	1.0
18833at7399	0.975609756
18834at7399	0.975609756
18836at7399	0.975609756
18839at7399	1.0
18847at7399	0.975609756
18853at7399	0.707317073
18855at7399	0.5121951220000001
18856at7399	1.0
18866at7399	0.43902439
18867at7399	1.0
18869at7399	1.0
18871at7399	0.975609756
18875at7399	0.951219512
18876at7399	0.926829268
18879at7399	0.87804878
18884at7399	1.0
18887at7399	0.87804878
18893at7399	0.780487805
18896at7399	1.0
18898at7399	0.975609756
18899at7399	0.975609756
18900at7399	0.707317073
18901at7399	1.0
18906at7399	1.0
18909at7399	0.975609756
18917at7399	0.87804878
18923at7399	0.951219512
18926at7399	0.707317073
18930at7399	1.0
18935at7399	0.975609756
18939at7399	0.951219512
18941at7399	0.87804878
18942at7399	0.780487805
18948at7399	1.0
18952at7399	0.073170732
18953at7399	0.926829268
18954at7399	1.0
18955at7399	0.975609756
18958at7399	0.975609756
18962at7399	1.0
18979at7399	0.975609756
18980at7399	0.853658537
18982at7399	0.975609756
18983at7399	0.9024390240000001
18984at7399	1.0
18987at7399	0.975609756
18993at7399	0.975609756
18996at7399	1.0
19001at7399	0.975609756
19011at7399	1.0
19012at7399	1.0
19013at7399	0.487804878
19014at7399	0.975609756
19020at7399	0.951219512
19026at7399	0.9024390240000001
19031at7399	0.951219512
19032at7399	0.951219512
19037at7399	0.926829268
19038at7399	1.0
19041at7399	1.0
19047at7399	0.951219512
19049at7399	0.951219512
19052at7399	0.975609756
19068at7399	0.975609756
19070at7399	0.975609756
19071at7399	0.926829268
19072at7399	0.926829268
19073at7399	0.975609756
19080at7399	0.951219512
19090at7399	1.0
19096at7399	1.0
19101at7399	0.804878049
19106at7399	0.243902439
19107at7399	1.0
19108at7399	1.0
19116at7399	1.0
19119at7399	0.975609756
19122at7399	0.951219512
19129at7399	1.0
19131at7399	1.0
19136at7399	0.8292682929999999
19141at7399	0.487804878
19142at7399	1.0
19150at7399	0.975609756
19151at7399	1.0
19155at7399	0.41463414600000004
19158at7399	0.731707317
19159at7399	0.853658537
19162at7399	0.951219512
19165at7399	0.975609756
19166at7399	0.853658537
19175at7399	0.975609756
19180at7399	0.975609756
19181at7399	0.975609756
19186at7399	1.0
19187at7399	0.9024390240000001
19189at7399	1.0
19191at7399	0.9024390240000001
19192at7399	1.0
19198at7399	0.975609756
19202at7399	0.219512195
19203at7399	0.951219512
19210at7399	0.926829268
19219at7399	0.5121951220000001
19224at7399	0.975609756
19226at7399	0.9024390240000001
19227at7399	0.9024390240000001
19233at7399	0.951219512
19234at7399	0.975609756
19239at7399	0.975609756
19240at7399	1.0
19242at7399	0.975609756
19246at7399	0.975609756
19260at7399	0.975609756
19264at7399	0.975609756
19265at7399	0.975609756
19266at7399	0.975609756
19270at7399	0.975609756
19274at7399	0.951219512
19276at7399	0.5365853660000001
19279at7399	0.975609756
19281at7399	0.707317073
19283at7399	0.975609756
19289at7399	1.0
19291at7399	0.951219512
19293at7399	0.975609756
19298at7399	0.87804878
19302at7399	0.951219512
19304at7399	0.5365853660000001
19306at7399	0.926829268
19311at7399	1.0
19312at7399	0.926829268
19314at7399	0.975609756
19316at7399	0.975609756
19322at7399	0.951219512
19325at7399	0.951219512
19329at7399	0.975609756
19330at7399	0.975609756
19333at7399	1.0
19334at7399	1.0
19336at7399	0.585365854
19337at7399	0.658536585
19342at7399	0.975609756
19346at7399	0.658536585
19348at7399	0.146341463
19350at7399	0.975609756
19352at7399	1.0
19353at7399	0.951219512
19356at7399	0.87804878
19358at7399	0.87804878
19363at7399	0.87804878
19365at7399	0.853658537
19367at7399	0.975609756
19368at7399	0.853658537
19377at7399	0.8292682929999999
19380at7399	0.731707317
19381at7399	1.0
19389at7399	0.634146341
19391at7399	0.87804878
19399at7399	1.0
19405at7399	0.87804878
19406at7399	0.9024390240000001
19407at7399	1.0
19408at7399	0.951219512
19410at7399	0.926829268
19415at7399	0.951219512
19419at7399	0.975609756
19420at7399	0.487804878
19424at7399	0.926829268
19425at7399	1.0
19426at7399	1.0
19427at7399	0.975609756
19436at7399	1.0
19437at7399	1.0
19443at7399	1.0
19445at7399	1.0
19447at7399	0.853658537
19448at7399	0.87804878
19450at7399	0.951219512
19457at7399	0.975609756
19462at7399	0.804878049
19468at7399	0.951219512
19471at7399	0.975609756
19472at7399	0.853658537
19474at7399	0.975609756
19478at7399	0.975609756
19479at7399	0.5121951220000001
19483at7399	0.9024390240000001
19490at7399	1.0
19493at7399	0.975609756
19495at7399	0.41463414600000004
19497at7399	0.634146341
19504at7399	0.975609756
19505at7399	0.463414634
19507at7399	0.951219512
19508at7399	0.926829268
19509at7399	0.975609756
19512at7399	0.9024390240000001
19513at7399	0.9024390240000001
19514at7399	0.975609756
19518at7399	1.0
19519at7399	0.19512195100000002
19522at7399	0.926829268
19532at7399	1.0
19534at7399	0.8292682929999999
19535at7399	0.926829268
19536at7399	1.0
19541at7399	1.0
19544at7399	0.780487805
19555at7399	0.975609756
19561at7399	0.19512195100000002
19563at7399	0.951219512
19564at7399	1.0
19567at7399	1.0
19578at7399	0.926829268
19583at7399	0.975609756
19588at7399	0.9024390240000001
19589at7399	0.951219512
19591at7399	1.0
19593at7399	1.0
19600at7399	1.0
19601at7399	0.926829268
19602at7399	0.975609756
19617at7399	1.0
19619at7399	0.975609756
19624at7399	1.0
19626at7399	0.804878049
19629at7399	0.951219512
19634at7399	0.926829268
19636at7399	0.975609756
19638at7399	0.487804878
19639at7399	0.975609756
19640at7399	1.0
19641at7399	0.975609756
19643at7399	0.39024390200000003
19652at7399	0.926829268
19654at7399	1.0
19657at7399	0.926829268
19658at7399	1.0
19664at7399	0.5365853660000001
19666at7399	0.975609756
19670at7399	0.341463415
19673at7399	0.975609756
19677at7399	1.0
19678at7399	0.975609756
19679at7399	1.0
19685at7399	1.0
19692at7399	1.0
19693at7399	0.7560975609999999
19701at7399	0.926829268
19702at7399	1.0
19709at7399	1.0
19711at7399	0.634146341
19712at7399	0.9024390240000001
19719at7399	1.0
19723at7399	0.41463414600000004
19725at7399	0.17073170699999998
19729at7399	1.0
19732at7399	1.0
19737at7399	0.951219512
19742at7399	1.0
19745at7399	0.853658537
19746at7399	0.853658537
19748at7399	0.975609756
19749at7399	0.951219512
19753at7399	0.975609756
19756at7399	1.0
19760at7399	1.0
19766at7399	0.87804878
19769at7399	1.0
19773at7399	0.9024390240000001
19775at7399	1.0
19776at7399	0.926829268
19784at7399	0.975609756
19785at7399	1.0
19792at7399	1.0
19797at7399	0.975609756
19798at7399	0.951219512
19801at7399	1.0
19809at7399	0.951219512
19810at7399	0.975609756
19811at7399	0.975609756
19814at7399	0.975609756
19817at7399	1.0
19831at7399	1.0
19832at7399	0.975609756
19833at7399	0.951219512
19838at7399	0.975609756
19839at7399	0.707317073
19843at7399	1.0
19844at7399	0.87804878
19846at7399	0.975609756
19852at7399	0.926829268
19857at7399	0.7560975609999999
19858at7399	0.951219512
19859at7399	0.975609756
19861at7399	1.0
19862at7399	1.0
19865at7399	0.5365853660000001
19867at7399	0.9024390240000001
19874at7399	0.585365854
19879at7399	0.9024390240000001
19883at7399	1.0
19888at7399	0.951219512
19897at7399	0.975609756
19900at7399	1.0
19909at7399	0.8292682929999999
19912at7399	0.707317073
19928at7399	1.0
19938at7399	0.975609756
19952at7399	1.0
19954at7399	0.975609756
19960at7399	0.26829268300000003
19966at7399	1.0
19969at7399	0.975609756
19973at7399	1.0
19976at7399	0.975609756
19977at7399	0.975609756
19978at7399	0.926829268
19990at7399	0.7560975609999999
19992at7399	0.975609756
19995at7399	1.0
19999at7399	0.975609756
20000at7399	0.804878049
20001at7399	0.975609756
20006at7399	0.926829268
20007at7399	1.0
20010at7399	0.853658537
20013at7399	0.804878049
20015at7399	0.926829268
20016at7399	0.43902439
20017at7399	1.0
20021at7399	0.365853659
20023at7399	0.31707317100000004
20030at7399	1.0
20048at7399	1.0
20053at7399	1.0
20056at7399	1.0
20062at7399	0.87804878
20065at7399	0.975609756
20068at7399	0.780487805
20076at7399	0.8292682929999999
20084at7399	0.951219512
20092at7399	0.926829268
20096at7399	0.975609756
20097at7399	0.951219512
20108at7399	0.780487805
20117at7399	0.487804878
20118at7399	0.609756098
20119at7399	1.0
20123at7399	1.0
20127at7399	1.0
20128at7399	1.0
20131at7399	1.0
20138at7399	1.0
20139at7399	0.9024390240000001
20142at7399	0.341463415
20153at7399	0.951219512
20157at7399	0.853658537
20161at7399	0.975609756
20163at7399	0.219512195
20171at7399	0.585365854
20179at7399	0.26829268300000003
20183at7399	0.9024390240000001
20184at7399	0.926829268
20187at7399	0.951219512
20199at7399	1.0
20202at7399	0.951219512
20204at7399	0.8292682929999999
20209at7399	0.9024390240000001
20210at7399	1.0
20219at7399	0.585365854
20224at7399	0.975609756
20232at7399	0.780487805
20233at7399	0.9024390240000001
20234at7399	0.975609756
20235at7399	0.731707317
20237at7399	0.975609756
20239at7399	1.0
20245at7399	0.951219512
20246at7399	1.0
20247at7399	0.951219512
20257at7399	1.0
20258at7399	0.41463414600000004
20259at7399	0.219512195
20263at7399	0.292682927
20265at7399	0.26829268300000003
20266at7399	0.951219512
20269at7399	0.804878049
20271at7399	1.0
20276at7399	0.951219512
20277at7399	0.975609756
20280at7399	1.0
20281at7399	0.975609756
20284at7399	0.87804878
20287at7399	1.0
20294at7399	0.975609756
20295at7399	0.926829268
20304at7399	0.87804878
20306at7399	0.975609756
20308at7399	0.853658537
20311at7399	0.975609756
20323at7399	0.951219512
20324at7399	0.975609756
20332at7399	0.975609756
20335at7399	0.707317073
20336at7399	0.975609756
20345at7399	1.0
20348at7399	0.853658537
20356at7399	1.0
20358at7399	0.5365853660000001
20362at7399	0.804878049
20365at7399	0.8292682929999999
20366at7399	0.926829268
20368at7399	1.0
20370at7399	0.975609756
20372at7399	0.951219512
20376at7399	0.8292682929999999
20378at7399	0.951219512
20390at7399	0.731707317
20392at7399	0.975609756
20393at7399	0.975609756
20394at7399	1.0
20396at7399	1.0
20397at7399	0.804878049
20399at7399	0.56097561
20409at7399	0.9024390240000001
20413at7399	0.975609756
20419at7399	1.0
20425at7399	0.87804878
20427at7399	1.0
20442at7399	0.292682927
20443at7399	0.804878049
20444at7399	0.926829268
20449at7399	1.0
20450at7399	1.0
20451at7399	0.634146341
20453at7399	0.975609756
20454at7399	0.926829268
20456at7399	0.951219512
20459at7399	0.634146341
20465at7399	0.975609756
20474at7399	0.975609756
20475at7399	0.9024390240000001
20481at7399	0.731707317
20482at7399	0.975609756
20484at7399	0.926829268
20486at7399	0.975609756
20487at7399	0.780487805
20491at7399	1.0
20492at7399	1.0
20494at7399	1.0
20500at7399	0.975609756
20502at7399	1.0
20504at7399	1.0
20513at7399	0.926829268
20517at7399	0.853658537
20519at7399	1.0
20520at7399	1.0
20525at7399	1.0
20529at7399	1.0
20538at7399	0.975609756
20542at7399	0.707317073
20544at7399	1.0
20547at7399	1.0
20551at7399	0.975609756
20553at7399	1.0
20556at7399	0.951219512
20558at7399	0.926829268
20559at7399	1.0
20560at7399	1.0
20561at7399	1.0
20563at7399	1.0
20566at7399	0.926829268
20567at7399	0.926829268
20568at7399	1.0
20569at7399	0.975609756
20570at7399	0.975609756
20579at7399	0.975609756
20580at7399	0.975609756
20585at7399	0.951219512
20590at7399	0.926829268
20591at7399	0.5121951220000001
20598at7399	0.975609756
20600at7399	1.0
20612at7399	0.243902439
20615at7399	1.0
20616at7399	0.87804878
20623at7399	0.8292682929999999
20629at7399	1.0
20633at7399	0.975609756
20634at7399	0.951219512
20649at7399	0.097560976
20654at7399	0.9024390240000001
20656at7399	0.975609756
20657at7399	0.975609756
20658at7399	1.0
20659at7399	0.9024390240000001
20660at7399	0.975609756
20661at7399	1.0
20664at7399	0.975609756
20665at7399	0.658536585
20668at7399	0.487804878
20680at7399	0.41463414600000004
20684at7399	0.951219512
20685at7399	0.975609756
20689at7399	1.0
20692at7399	0.9024390240000001
20693at7399	1.0
20703at7399	1.0
20710at7399	0.975609756
20725at7399	1.0
20727at7399	1.0
20728at7399	0.975609756
20729at7399	0.9024390240000001
20730at7399	0.219512195
20735at7399	0.926829268
20736at7399	0.951219512
20738at7399	1.0
20744at7399	1.0
20745at7399	1.0
20754at7399	0.975609756
20758at7399	0.951219512
20759at7399	0.975609756
20767at7399	1.0
20776at7399	1.0
20786at7399	0.634146341
20788at7399	0.975609756
20790at7399	0.975609756
20797at7399	0.585365854
20798at7399	0.951219512
20801at7399	0.975609756
20802at7399	0.463414634
20808at7399	0.8292682929999999
20810at7399	0.975609756
20811at7399	0.951219512
20812at7399	0.31707317100000004
20816at7399	0.609756098
20818at7399	1.0
20826at7399	0.9024390240000001
20828at7399	0.41463414600000004
20829at7399	0.951219512
20838at7399	0.975609756
20842at7399	0.951219512
20843at7399	0.682926829
20854at7399	0.975609756
20856at7399	0.87804878
20859at7399	0.975609756
20864at7399	0.975609756
20867at7399	1.0
20868at7399	1.0
20869at7399	1.0
20874at7399	0.853658537
20877at7399	0.8292682929999999
20879at7399	1.0
20882at7399	0.951219512
20888at7399	1.0
20889at7399	0.5121951220000001
20892at7399	0.951219512
20899at7399	1.0
20909at7399	0.975609756
20917at7399	0.9024390240000001
20918at7399	0.975609756
