orthogroup	AGE
MZ22527117	15.68373472
MZ22527119	43.0
MZ22527121	43.0
MZ22527123	43.0
MZ22527124	19.19682665
MZ22527125	43.0
MZ22527128	43.0
MZ22527129	15.68373472
MZ22527130	19.19682665
MZ22527131	15.68373472
MZ22527132	15.68373472
MZ22527133	43.0
MZ22527134	43.0
MZ22527135	43.0
MZ22527136	27.90365678
MZ22527137	11.78552174
MZ22527139	43.0
MZ22527141	43.0
MZ22527142	43.0
MZ22527144	15.68373472
MZ22527145	15.68373472
MZ22527146	19.19682665
MZ22527147	19.19682665
MZ22527148	27.90365678
MZ22527149	19.19682665
MZ22527150	27.90365678
MZ22527152	15.68373472
MZ22527153	19.19682665
MZ22527154	19.19682665
MZ22527155	27.90365678
MZ22527156	27.90365678
MZ22527160	43.0
MZ22527161	43.0
MZ22527163	27.90365678
MZ22527164	27.90365678
MZ22527165	27.90365678
MZ22527166	27.90365678
MZ22527167	27.90365678
MZ22527169	15.68373472
MZ22527172	43.0
MZ22527173	27.90365678
MZ22527174	27.90365678
MZ22527176	1.729225629
MZ22527177	43.0
MZ22527178	27.90365678
MZ22527179	43.0
MZ22527180	27.90365678
MZ22527181	43.0
MZ22527182	43.0
MZ22527183	27.90365678
MZ22527185	27.90365678
MZ22527186	27.90365678
MZ22527187	27.90365678
MZ22527188	43.0
MZ22527190	43.0
MZ22527191	43.0
MZ22527193	15.68373472
MZ22527194	19.19682665
MZ22527195	43.0
MZ22527197	43.0
MZ22527198	43.0
MZ22527199	19.19682665
MZ22527200	27.90365678
MZ22527201	15.68373472
MZ22527202	43.0
MZ22527203	43.0
MZ22527204	43.0
MZ22527205	43.0
MZ22527206	27.90365678
MZ22527207	19.19682665
MZ22527208	43.0
MZ22527211	43.0
MZ22527212	43.0
MZ22527214	43.0
MZ22527215	19.19682665
MZ22527216	19.19682665
MZ22527217	43.0
MZ22527219	19.19682665
MZ22527220	27.90365678
MZ22527221	27.90365678
MZ22527222	43.0
MZ22527223	19.19682665
MZ22527224	43.0
MZ22527227	43.0
MZ22527228	27.90365678
MZ22527230	27.90365678
MZ22527231	19.19682665
MZ22527232	43.0
MZ22527233	15.68373472
MZ22527235	19.19682665
MZ22527236	27.90365678
MZ22527237	27.90365678
MZ22527238	15.68373472
MZ22527239	43.0
MZ22527240	27.90365678
MZ22527241	43.0
MZ22527242	27.90365678
MZ22527243	19.19682665
MZ22527244	43.0
MZ22527245	27.90365678
MZ22527246	43.0
MZ22527247	27.90365678
MZ22527249	19.19682665
MZ22527250	27.90365678
MZ22527251	27.90365678
MZ22527252	15.68373472
MZ22527253	43.0
MZ22527254	19.19682665
MZ22527255	27.90365678
MZ22527256	27.90365678
MZ22527258	15.68373472
MZ22527259	27.90365678
MZ22527260	43.0
MZ22527262	27.90365678
MZ22527263	11.57917827
MZ22527264	27.90365678
MZ22527266	19.19682665
MZ22527267	43.0
MZ22527268	15.68373472
MZ22527269	43.0
MZ22527270	27.90365678
MZ22527271	43.0
MZ22527272	27.90365678
MZ22527273	43.0
MZ22527275	15.68373472
MZ22527276	27.90365678
MZ22527277	27.90365678
MZ22527278	27.90365678
MZ22527279	43.0
MZ22527282	27.90365678
MZ22527283	43.0
MZ22527284	27.90365678
MZ22527286	27.90365678
MZ22527289	43.0
MZ22527291	1.979807516
MZ22527292	15.68373472
MZ22527293	15.68373472
MZ22527294	27.90365678
MZ22527295	27.90365678
MZ22527296	43.0
MZ22527298	11.57917827
MZ22527299	43.0
MZ22527300	27.90365678
MZ22527301	19.19682665
MZ22527302	43.0
MZ22527303	27.90365678
MZ22527306	27.90365678
MZ22527307	1.979807516
MZ22527308	15.68373472
MZ22527309	27.90365678
MZ22527310	27.90365678
MZ22527312	43.0
MZ22527313	11.57917827
MZ22527315	43.0
MZ22527316	27.90365678
MZ22527317	43.0
MZ22527318	27.90365678
MZ22527320	27.90365678
MZ22527321	43.0
MZ22527322	27.90365678
MZ22527323	43.0
MZ22527324	27.90365678
MZ22527325	11.78552174
MZ22527326	43.0
MZ22527328	15.68373472
MZ22527329	43.0
MZ22527330	27.90365678
MZ22527332	15.68373472
MZ22527334	43.0
MZ22527337	27.90365678
MZ22527338	43.0
MZ22527339	43.0
MZ22527340	11.78552174
MZ22527341	27.90365678
MZ22527342	43.0
MZ22527343	27.90365678
MZ22527344	43.0
MZ22527345	11.78552174
MZ22527346	15.68373472
MZ22527347	15.68373472
MZ22527349	27.90365678
MZ22527350	27.90365678
MZ22527351	19.19682665
MZ22527353	43.0
MZ22527354	27.90365678
MZ22527355	27.90365678
MZ22527356	43.0
MZ22527357	15.68373472
MZ22527358	43.0
MZ22527359	19.19682665
MZ22527361	15.68373472
MZ22527362	27.90365678
MZ22527363	43.0
MZ22527364	11.57917827
MZ22527365	43.0
MZ22527366	27.90365678
MZ22527367	43.0
MZ22527368	19.19682665
MZ22527369	27.90365678
MZ22527371	43.0
MZ22527373	27.90365678
MZ22527374	15.68373472
MZ22527375	27.90365678
MZ22527376	43.0
MZ22527377	43.0
MZ22527378	43.0
MZ22527379	43.0
MZ22527380	27.90365678
MZ22527381	27.90365678
MZ22527382	43.0
MZ22527383	27.90365678
MZ22527384	27.90365678
MZ22527385	27.90365678
MZ22527386	27.90365678
MZ22527387	15.68373472
MZ22527389	43.0
MZ22527391	43.0
MZ22527392	27.90365678
MZ22527393	19.19682665
MZ22527394	43.0
MZ22527395	43.0
MZ22527396	8.294786931
MZ22527397	43.0
MZ22527398	27.90365678
MZ22527399	43.0
MZ22527400	15.68373472
MZ22527401	43.0
MZ22527402	15.68373472
MZ22527403	43.0
MZ22527404	43.0
MZ22527405	1.979807516
MZ22527406	19.19682665
MZ22527407	19.19682665
MZ22527409	43.0
MZ22527410	27.90365678
MZ22527411	15.68373472
MZ22527412	27.90365678
MZ22527413	43.0
MZ22527414	11.78552174
MZ22527415	43.0
MZ22527417	15.68373472
MZ22527418	15.68373472
MZ22527419	27.90365678
MZ22527422	43.0
MZ22527423	43.0
MZ22527424	27.90365678
MZ22527425	27.90365678
MZ22527426	27.90365678
MZ22527427	43.0
MZ22527428	43.0
MZ22527429	27.90365678
MZ22527430	27.90365678
MZ22527431	43.0
MZ22527432	19.19682665
MZ22527433	27.90365678
MZ22527435	27.90365678
MZ22527436	43.0
MZ22527437	27.90365678
MZ22527438	43.0
MZ22527439	43.0
MZ22527440	11.78552174
MZ22527441	19.19682665
MZ22527443	43.0
MZ22527444	15.68373472
MZ22527445	43.0
MZ22527446	27.90365678
MZ22527447	27.90365678
MZ22527448	43.0
MZ22527449	15.68373472
MZ22527450	27.90365678
MZ22527451	43.0
MZ22527452	1.729225629
MZ22527453	27.90365678
MZ22527454	19.19682665
MZ22527455	43.0
MZ22527456	27.90365678
MZ22527457	15.68373472
MZ22527458	15.68373472
MZ22527459	43.0
MZ22527462	27.90365678
MZ22527463	15.68373472
MZ22527464	19.19682665
MZ22527467	43.0
MZ22527468	19.19682665
MZ22527469	43.0
MZ22527470	9.663417743
MZ22527471	19.19682665
MZ22527473	27.90365678
MZ22527474	27.90365678
MZ22527476	43.0
MZ22527477	1.979807516
MZ22527478	43.0
MZ22527479	27.90365678
MZ22527480	27.90365678
MZ22527481	27.90365678
MZ22527482	19.19682665
MZ22527483	27.90365678
MZ22527484	27.90365678
MZ22527486	11.78552174
MZ22527487	43.0
MZ22527489	19.19682665
MZ22527490	27.90365678
MZ22527491	19.19682665
MZ22527492	27.90365678
MZ22527493	27.90365678
MZ22527494	15.68373472
MZ22527496	27.90365678
MZ22527497	27.90365678
MZ22527498	43.0
MZ22527499	43.0
MZ22527500	43.0
MZ22527501	27.90365678
MZ22527502	27.90365678
MZ22527503	19.19682665
MZ22527504	19.19682665
MZ22527505	43.0
MZ22527506	19.19682665
MZ22527508	43.0
MZ22527509	43.0
MZ22527510	27.90365678
MZ22527511	27.90365678
MZ22527512	43.0
MZ22527514	15.68373472
MZ22527515	43.0
MZ22527516	15.68373472
MZ22527518	27.90365678
MZ22527519	27.90365678
MZ22527520	19.19682665
MZ22527521	27.90365678
MZ22527524	27.90365678
MZ22527527	19.19682665
MZ22527529	43.0
MZ22527530	43.0
MZ22527531	15.68373472
MZ22527532	27.90365678
MZ22527533	27.90365678
MZ22527534	27.90365678
MZ22527536	43.0
MZ22527537	27.90365678
MZ22527538	27.90365678
MZ22527539	27.90365678
MZ22527540	27.90365678
MZ22527541	19.19682665
MZ22527542	27.90365678
MZ22527543	19.19682665
MZ22527544	43.0
MZ22527545	43.0
MZ22527546	43.0
MZ22527547	43.0
MZ22527548	19.19682665
MZ22527549	19.19682665
MZ22527550	43.0
MZ22527551	27.90365678
MZ22527552	19.19682665
MZ22527554	19.19682665
MZ22527555	27.90365678
MZ22527556	43.0
MZ22527557	43.0
MZ22527558	27.90365678
MZ22527561	27.90365678
MZ22527562	19.19682665
MZ22527563	27.90365678
MZ22527564	43.0
MZ22527565	19.19682665
MZ22527566	19.19682665
MZ22527567	15.68373472
MZ22527568	27.90365678
MZ22527569	43.0
MZ22527570	19.19682665
MZ22527571	15.68373472
MZ22527572	43.0
MZ22527574	19.19682665
MZ22527576	27.90365678
MZ22527578	19.19682665
MZ22527579	27.90365678
MZ22527580	15.68373472
MZ22527581	43.0
MZ22527582	27.90365678
MZ22527583	43.0
MZ22527584	43.0
MZ22527586	27.90365678
MZ22527587	43.0
MZ22527588	43.0
MZ22527589	19.19682665
MZ22527590	43.0
MZ22527591	19.19682665
MZ22527592	27.90365678
MZ22527594	43.0
MZ22527595	43.0
MZ22527596	27.90365678
MZ22527597	27.90365678
MZ22527598	19.19682665
MZ22527599	43.0
MZ22527600	27.90365678
MZ22527602	43.0
MZ22527603	19.19682665
MZ22527604	43.0
MZ22527605	43.0
MZ22527606	43.0
MZ22527607	15.68373472
MZ22527609	15.68373472
MZ22527610	27.90365678
MZ22527611	27.90365678
MZ22527612	15.68373472
MZ22527613	43.0
MZ22527614	11.78552174
MZ22527615	27.90365678
MZ22527616	27.90365678
MZ22527617	19.19682665
MZ22527618	19.19682665
MZ22527619	43.0
MZ22527620	11.78552174
MZ22527622	15.68373472
MZ22527623	15.68373472
MZ22527624	27.90365678
MZ22527625	27.90365678
MZ22527626	27.90365678
MZ22527627	27.90365678
MZ22527628	43.0
MZ22527629	27.90365678
MZ22527631	43.0
MZ22527632	43.0
MZ22527634	15.68373472
MZ22527635	43.0
MZ22527636	43.0
MZ22527637	27.90365678
MZ22527638	19.19682665
MZ22527639	27.90365678
MZ22527640	1.979807516
MZ22527641	43.0
MZ22527642	15.68373472
MZ22527643	43.0
MZ22527644	43.0
MZ22527645	27.90365678
MZ22527646	27.90365678
MZ22527647	27.90365678
MZ22527648	1.729225629
MZ22527650	27.90365678
MZ22527651	43.0
MZ22527652	43.0
MZ22527653	27.90365678
MZ22527654	19.19682665
MZ22527655	11.78552174
MZ22527656	43.0
MZ22527657	43.0
MZ22527658	15.68373472
MZ22527659	27.90365678
MZ22527660	1.979807516
MZ22527661	43.0
MZ22527662	19.19682665
MZ22527664	19.19682665
MZ22527665	43.0
MZ22527666	19.19682665
MZ22527668	27.90365678
MZ22527669	27.90365678
MZ22527670	19.19682665
MZ22527671	11.78552174
MZ22527673	43.0
MZ22527675	43.0
MZ22527676	27.90365678
MZ22527679	27.90365678
MZ22527680	43.0
MZ22527681	43.0
MZ22527682	19.19682665
MZ22527683	43.0
MZ22527684	19.19682665
MZ22527687	43.0
MZ22527688	43.0
MZ22527689	27.90365678
MZ22527690	43.0
MZ22527691	19.19682665
MZ22527692	43.0
MZ22527693	15.68373472
MZ22527694	27.90365678
MZ22527695	27.90365678
MZ22527696	27.90365678
MZ22527697	19.19682665
MZ22527698	15.68373472
MZ22527699	19.19682665
MZ22527700	19.19682665
MZ22527701	27.90365678
MZ22527703	27.90365678
MZ22527704	43.0
MZ22527705	11.78552174
MZ22527707	27.90365678
MZ22527708	43.0
MZ22527709	19.19682665
MZ22527710	43.0
MZ22527711	43.0
MZ22527712	27.90365678
MZ22527713	19.19682665
MZ22527714	43.0
MZ22527715	27.90365678
MZ22527716	27.90365678
MZ22527717	27.90365678
MZ22527718	27.90365678
MZ22527720	15.68373472
MZ22527721	27.90365678
MZ22527722	27.90365678
MZ22527723	27.90365678
MZ22527724	27.90365678
MZ22527725	43.0
MZ22527726	27.90365678
MZ22527727	27.90365678
MZ22527728	15.68373472
MZ22527729	27.90365678
MZ22527730	27.90365678
MZ22527731	43.0
MZ22527732	15.68373472
MZ22527733	19.19682665
MZ22527734	27.90365678
MZ22527735	43.0
MZ22527738	27.90365678
MZ22527739	15.68373472
MZ22527740	19.19682665
MZ22527741	15.68373472
MZ22527742	43.0
MZ22527743	43.0
MZ22527744	43.0
MZ22527745	11.78552174
MZ22527746	19.19682665
MZ22527747	43.0
MZ22527748	19.19682665
MZ22527749	15.68373472
MZ22527750	43.0
MZ22527751	19.19682665
MZ22527752	19.19682665
MZ22527753	27.90365678
MZ22527755	43.0
MZ22527756	19.19682665
MZ22527757	43.0
MZ22527758	27.90365678
MZ22527759	19.19682665
MZ22527760	1.979807516
MZ22527761	27.90365678
MZ22527762	1.729225629
MZ22527763	19.19682665
MZ22527764	43.0
MZ22527765	27.90365678
MZ22527766	27.90365678
MZ22527767	19.19682665
MZ22527768	43.0
MZ22527769	43.0
MZ22527770	19.19682665
MZ22527771	27.90365678
MZ22527772	43.0
MZ22527773	43.0
MZ22527775	27.90365678
MZ22527776	19.19682665
MZ22527777	27.90365678
MZ22527778	27.90365678
MZ22527779	27.90365678
MZ22527780	27.90365678
MZ22527781	27.90365678
MZ22527782	43.0
MZ22527783	27.90365678
MZ22527784	27.90365678
MZ22527785	27.90365678
MZ22527786	15.68373472
MZ22527787	43.0
MZ22527788	27.90365678
MZ22527789	27.90365678
MZ22527790	27.90365678
MZ22527791	43.0
MZ22527792	27.90365678
MZ22527793	27.90365678
MZ22527794	11.78552174
MZ22527795	27.90365678
MZ22527796	43.0
MZ22527797	11.78552174
MZ22527798	27.90365678
MZ22527799	27.90365678
MZ22527800	27.90365678
MZ22527801	27.90365678
MZ22527802	19.19682665
MZ22527803	27.90365678
MZ22527804	15.68373472
MZ22527805	19.19682665
MZ22527806	43.0
MZ22527807	8.294786931
MZ22527809	27.90365678
MZ22527810	27.90365678
MZ22527811	19.19682665
MZ22527812	11.57917827
MZ22527813	43.0
MZ22527814	15.68373472
MZ22527815	43.0
MZ22527816	27.90365678
MZ22527817	43.0
MZ22527818	15.68373472
MZ22527819	15.68373472
MZ22527820	27.90365678
MZ22527821	27.90365678
MZ22527822	15.68373472
MZ22527823	11.78552174
MZ22527824	11.78552174
MZ22527825	1.979807516
MZ22527826	27.90365678
MZ22527827	19.19682665
MZ22527828	19.19682665
MZ22527829	19.19682665
MZ22527830	27.90365678
MZ22527831	19.19682665
MZ22527832	27.90365678
MZ22527833	43.0
MZ22527834	11.78552174
MZ22527836	15.68373472
MZ22527837	27.90365678
MZ22527838	19.19682665
MZ22527839	43.0
MZ22527840	1.979807516
MZ22527841	15.68373472
MZ22527842	19.19682665
MZ22527843	27.90365678
MZ22527844	11.78552174
MZ22527845	1.729225629
MZ22527846	27.90365678
MZ22527847	27.90365678
MZ22527848	27.90365678
MZ22527849	43.0
MZ22527850	27.90365678
MZ22527851	27.90365678
MZ22527852	15.68373472
MZ22527853	27.90365678
MZ22527854	27.90365678
MZ22527855	43.0
MZ22527856	27.90365678
MZ22527857	27.90365678
MZ22527858	43.0
MZ22527859	43.0
MZ22527860	43.0
MZ22527861	19.19682665
MZ22527862	11.78552174
MZ22527863	15.68373472
MZ22527864	27.90365678
MZ22527865	19.19682665
MZ22527866	19.19682665
MZ22527867	1.729225629
MZ22527868	15.68373472
MZ22527869	27.90365678
MZ22527870	43.0
MZ22527871	27.90365678
MZ22527872	15.68373472
MZ22527873	11.78552174
MZ22527874	43.0
MZ22527875	43.0
MZ22527876	27.90365678
MZ22527877	1.729225629
MZ22527878	27.90365678
MZ22527879	19.19682665
MZ22527880	43.0
MZ22527881	43.0
MZ22527883	19.19682665
MZ22527884	9.663417743
MZ22527885	15.68373472
MZ22527886	27.90365678
MZ22527887	27.90365678
MZ22527888	15.68373472
MZ22527889	43.0
MZ22527890	11.78552174
MZ22527891	43.0
MZ22527892	11.78552174
MZ22527893	1.979807516
MZ22527894	1.729225629
MZ22527895	27.90365678
MZ22527896	43.0
MZ22527897	19.19682665
MZ22527898	43.0
MZ22527899	27.90365678
MZ22527900	27.90365678
MZ22527901	19.19682665
MZ22527902	19.19682665
MZ22527903	15.68373472
MZ22527904	27.90365678
MZ22527905	11.57917827
MZ22527906	27.90365678
MZ22527908	27.90365678
MZ22527909	27.90365678
MZ22527910	15.68373472
MZ22527911	27.90365678
MZ22527912	1.979807516
MZ22527913	43.0
MZ22527914	11.78552174
MZ22527915	43.0
MZ22527916	1.729225629
MZ22527917	19.19682665
MZ22527918	27.90365678
MZ22527919	43.0
MZ22527920	43.0
MZ22527921	27.90365678
MZ22527922	27.90365678
MZ22527923	27.90365678
MZ22527924	27.90365678
MZ22527925	27.90365678
MZ22527926	27.90365678
MZ22527927	15.68373472
MZ22527928	27.90365678
MZ22527929	27.90365678
MZ22527930	15.68373472
MZ22527931	27.90365678
MZ22527932	27.90365678
MZ22527933	27.90365678
MZ22527934	27.90365678
MZ22527935	43.0
MZ22527936	27.90365678
MZ22527937	27.90365678
MZ22527938	19.19682665
MZ22527939	15.68373472
MZ22527940	9.8135656
MZ22527941	1.979807516
MZ22527942	15.68373472
MZ22527945	27.90365678
MZ22527946	1.979807516
MZ22527948	9.8135656
MZ22527949	27.90365678
MZ22527953	27.90365678
MZ22527954	15.68373472
MZ22527955	9.8135656
MZ22527956	15.68373472
MZ22527957	13.71997404
MZ22527958	15.68373472
MZ22527960	1.979807516
MZ22527961	9.8135656
MZ22527962	13.71997404
MZ22527963	9.8135656
MZ22527965	27.90365678
MZ22527966	9.533941118
MZ22527968	11.57917827
MZ22527969	27.90365678
MZ22527970	1.979807516
MZ22527971	1.729225629
MZ22527972	27.90365678
MZ22527973	0.676160813
MZ22527975	27.90365678
MZ22527976	27.90365678
MZ22527977	1.6097075159999998
MZ22527978	15.68373472
MZ22527979	9.8135656
MZ22527980	0.676160813
MZ22527982	43.0
MZ22527984	27.90365678
MZ22527985	9.8135656
MZ22527987	27.90365678
MZ22527988	11.78552174
MZ22527990	9.8135656
MZ22527991	13.71997404
MZ22527994	15.68373472
MZ22527996	43.0
MZ22527997	43.0
MZ22527998	8.294786931
MZ22527999	27.90365678
MZ22528000	9.533941118
MZ22528002	15.68373472
MZ22528003	1.6097075159999998
MZ22528004	9.533941118
MZ22528005	6.854246331000001
MZ22528007	27.90365678
MZ22528008	1.979807516
MZ22528010	1.6097075159999998
MZ22528011	1.6097075159999998
MZ22528012	9.8135656
MZ22528013	1.979807516
MZ22528014	6.854246331000001
MZ22528016	15.68373472
MZ22528017	1.6097075159999998
MZ22528018	27.90365678
MZ22528019	15.68373472
MZ22528020	9.8135656
MZ22528022	15.68373472
MZ22528023	43.0
MZ22528024	27.90365678
MZ22528025	11.78552174
MZ22528027	0.676160813
MZ22528028	15.68373472
MZ22528029	27.90365678
MZ22528030	1.979807516
MZ22528031	15.68373472
MZ22528032	15.68373472
MZ22528034	27.90365678
MZ22528036	9.533941118
MZ22528039	1.6097075159999998
MZ22528041	19.19682665
MZ22528042	27.90365678
MZ22528046	15.68373472
MZ22528047	11.78552174
MZ22528048	15.68373472
MZ22528050	1.729225629
MZ22528051	27.90365678
MZ22528052	9.8135656
MZ22528053	11.78552174
MZ22528054	9.8135656
MZ22528056	15.68373472
MZ22528057	11.78552174
MZ22528058	27.90365678
MZ22528059	27.90365678
MZ22528060	15.68373472
MZ22528061	15.68373472
MZ22528062	15.68373472
MZ22528063	11.78552174
MZ22528064	13.71997404
MZ22528065	0.676160813
MZ22528066	1.6097075159999998
MZ22528067	1.6097075159999998
MZ22528068	11.78552174
MZ22528069	19.19682665
MZ22528070	27.90365678
MZ22528071	27.90365678
MZ22528072	1.6097075159999998
MZ22528073	43.0
MZ22528074	1.6097075159999998
MZ22528077	9.8135656
MZ22528078	9.8135656
MZ22528079	1.6097075159999998
MZ22528080	1.6097075159999998
MZ22528082	15.68373472
MZ22528083	15.68373472
MZ22528087	1.6097075159999998
MZ22528088	1.979807516
MZ22528089	1.6097075159999998
MZ22528090	9.8135656
MZ22528091	43.0
MZ22528094	1.6097075159999998
MZ22528095	1.979807516
MZ22528096	11.78552174
MZ22528097	11.78552174
MZ22528098	9.8135656
MZ22528099	1.979807516
MZ22528101	1.729225629
MZ22528103	15.68373472
MZ22528104	43.0
MZ22528105	1.6097075159999998
MZ22528106	27.90365678
MZ22528107	9.533941118
MZ22528108	15.68373472
MZ22528109	15.68373472
MZ22528110	19.19682665
MZ22528111	15.68373472
MZ22528113	15.68373472
MZ22528114	0.676160813
MZ22528117	1.364364018
MZ22528118	13.71997404
MZ22528119	15.68373472
MZ22528120	13.71997404
MZ22528123	1.729225629
MZ22528125	27.90365678
MZ22528126	27.90365678
MZ22528128	43.0
MZ22528129	1.6097075159999998
MZ22528132	9.8135656
MZ22528133	15.68373472
MZ22528134	15.68373472
MZ22528135	1.6097075159999998
MZ22528137	6.854246331000001
MZ22528138	13.71997404
MZ22528139	13.71997404
MZ22528141	1.729225629
MZ22528142	1.979807516
MZ22528143	13.71997404
MZ22528144	27.90365678
MZ22528145	1.6097075159999998
MZ22528146	15.68373472
MZ22528148	27.90365678
MZ22528150	1.729225629
MZ22528152	27.90365678
MZ22528156	15.68373472
MZ22528157	1.6097075159999998
MZ22528158	15.68373472
MZ22528159	1.6097075159999998
MZ22528163	1.979807516
MZ22528164	1.979807516
MZ22528165	1.6097075159999998
MZ22528166	1.729225629
MZ22528168	0.676160813
MZ22528169	9.8135656
MZ22528171	1.6097075159999998
MZ22528172	1.979807516
MZ22528173	43.0
MZ22528174	15.68373472
MZ22528175	43.0
MZ22528178	27.90365678
MZ22528179	9.663417743
MZ22528180	1.6097075159999998
MZ22528182	27.90365678
MZ22528183	1.6097075159999998
MZ22528184	15.68373472
MZ22528185	1.6097075159999998
MZ22528186	1.6097075159999998
MZ22528187	6.854246331000001
MZ22528189	1.6097075159999998
MZ22528191	15.68373472
MZ22528192	19.19682665
MZ22528193	15.68373472
MZ22528194	15.68373472
MZ22528195	15.68373472
MZ22528196	1.729225629
MZ22528197	8.294786931
MZ22528198	9.8135656
MZ22528200	1.6097075159999998
MZ22528201	27.90365678
MZ22528202	15.68373472
MZ22528203	9.8135656
MZ22528205	27.90365678
MZ22528206	9.663417743
MZ22528207	15.68373472
MZ22528208	1.979807516
MZ22528209	27.90365678
MZ22528211	1.979807516
MZ22528212	15.68373472
MZ22528213	19.19682665
MZ22528215	1.979807516
MZ22528216	15.68373472
MZ22528218	13.71997404
MZ22528219	15.68373472
MZ22528220	15.68373472
MZ22528221	9.663417743
MZ22528223	6.854246331000001
MZ22528225	27.90365678
MZ22528227	9.8135656
MZ22528228	1.729225629
MZ22528229	1.6097075159999998
MZ22528231	15.68373472
MZ22528232	15.68373472
MZ22528233	15.68373472
MZ22528234	27.90365678
MZ22528235	1.729225629
MZ22528236	8.294786931
MZ22528237	27.90365678
MZ22528238	1.6097075159999998
MZ22528239	11.78552174
MZ22528240	9.533941118
MZ22528241	1.729225629
MZ22528242	13.71997404
MZ22528243	11.78552174
MZ22528248	9.8135656
MZ22528249	15.68373472
MZ22528250	27.90365678
MZ22528252	1.6097075159999998
MZ22528253	8.294786931
MZ22528254	1.6097075159999998
MZ22528255	43.0
MZ22528256	27.90365678
MZ22528257	27.90365678
MZ22528258	15.68373472
MZ22528260	43.0
MZ22528262	15.68373472
MZ22528263	1.979807516
MZ22528264	27.90365678
MZ22528265	27.90365678
MZ22528267	1.6097075159999998
MZ22528268	1.729225629
MZ22528269	27.90365678
MZ22528270	1.729225629
MZ22528271	1.6097075159999998
MZ22528272	15.68373472
MZ22528273	6.854246331000001
MZ22528275	15.68373472
MZ22528276	5.808373834
MZ22528277	1.6097075159999998
MZ22528278	13.71997404
MZ22528279	13.71997404
MZ22528281	1.364364018
MZ22528282	1.979807516
MZ22528283	19.19682665
MZ22528284	1.979807516
MZ22528286	1.6097075159999998
MZ22528287	1.979807516
MZ22528288	9.8135656
MZ22528289	27.90365678
MZ22528290	27.90365678
MZ22528292	1.729225629
MZ22528293	1.6097075159999998
MZ22528294	1.979807516
MZ22528295	0.676160813
MZ22528296	1.729225629
MZ22528297	1.6097075159999998
MZ22528299	27.90365678
MZ22528301	1.729225629
MZ22528303	1.6097075159999998
MZ22528304	27.90365678
MZ22528305	15.68373472
MZ22528306	15.68373472
MZ22528307	27.90365678
MZ22528309	27.90365678
MZ22528310	11.78552174
MZ22528313	27.90365678
MZ22528314	1.6097075159999998
MZ22528315	1.6097075159999998
MZ22528316	13.71997404
MZ22528317	13.71997404
MZ22528318	15.68373472
MZ22528319	1.979807516
MZ22528320	1.6097075159999998
MZ22528321	5.808373834
MZ22528322	13.71997404
MZ22528325	1.6097075159999998
MZ22528326	1.6097075159999998
MZ22528327	1.6097075159999998
MZ22528328	15.68373472
MZ22528329	1.6097075159999998
MZ22528330	27.90365678
MZ22528331	1.6097075159999998
MZ22528332	15.68373472
MZ22528333	1.6097075159999998
MZ22528334	9.8135656
MZ22528337	0.676160813
MZ22528338	27.90365678
MZ22528339	1.6097075159999998
MZ22528340	43.0
MZ22528343	27.90365678
MZ22528344	0.676160813
MZ22528345	6.854246331000001
MZ22528346	1.6097075159999998
MZ22528347	43.0
MZ22528348	1.6097075159999998
MZ22528349	1.979807516
MZ22528353	1.979807516
MZ22528354	13.71997404
MZ22528355	13.71997404
MZ22528357	13.71997404
MZ22528359	19.19682665
MZ22528360	15.68373472
MZ22528361	43.0
MZ22528362	15.68373472
MZ22528364	15.68373472
MZ22528365	9.663417743
MZ22528366	1.979807516
MZ22528368	1.6097075159999998
MZ22528369	1.6097075159999998
MZ22528370	27.90365678
MZ22528373	11.78552174
MZ22528374	1.979807516
MZ22528375	27.90365678
MZ22528376	15.68373472
MZ22528377	11.78552174
MZ22528378	15.68373472
MZ22528380	1.6097075159999998
MZ22528381	9.8135656
MZ22528382	15.68373472
MZ22528383	27.90365678
MZ22528384	1.6097075159999998
MZ22528385	15.68373472
MZ22528386	9.8135656
MZ22528387	11.78552174
MZ22528388	19.19682665
MZ22528389	1.6097075159999998
MZ22528390	15.68373472
MZ22528391	11.78552174
MZ22528392	1.6097075159999998
MZ22528393	15.68373472
MZ22528394	27.90365678
MZ22528395	11.78552174
MZ22528396	9.533941118
MZ22528397	1.6097075159999998
MZ22528398	43.0
MZ22528399	27.90365678
MZ22528400	5.808373834
MZ22528403	13.71997404
MZ22528404	1.6097075159999998
MZ22528405	15.68373472
MZ22528406	6.854246331000001
MZ22528407	15.68373472
MZ22528408	9.8135656
MZ22528409	11.78552174
MZ22528410	27.90365678
MZ22528411	27.90365678
MZ22528412	27.90365678
MZ22528413	15.68373472
MZ22528414	19.19682665
MZ22528415	11.78552174
MZ22528416	11.57917827
MZ22528417	15.68373472
MZ22528418	1.6097075159999998
MZ22528419	43.0
MZ22528421	9.663417743
MZ22528422	11.78552174
MZ22528423	9.8135656
MZ22528424	1.6097075159999998
MZ22528426	1.364364018
MZ22528427	15.68373472
MZ22528428	11.57917827
MZ22528429	1.6097075159999998
MZ22528430	15.68373472
MZ22528431	1.6097075159999998
MZ22528432	13.71997404
MZ22528433	19.19682665
MZ22528434	15.68373472
MZ22528435	43.0
MZ22528436	15.68373472
MZ22528437	1.6097075159999998
MZ22528438	1.6097075159999998
MZ22528439	15.68373472
MZ22528440	27.90365678
MZ22528441	1.6097075159999998
MZ22528442	1.364364018
MZ22528444	13.71997404
