orthogroup	DUP
8329at7399	0.024390244
8332at7399	0.0
8335at7399	0.025
8338at7399	0.2
8340at7399	0.0
8344at7399	0.0
8345at7399	0.0
8350at7399	0.024390244
8355at7399	0.0
8357at7399	0.05
8364at7399	0.027027027000000002
8366at7399	0.024390244
8373at7399	0.0
8377at7399	0.0
8379at7399	0.0
8380at7399	0.0
8388at7399	0.024390244
8392at7399	0.0
8395at7399	0.081081081
8397at7399	0.075
8398at7399	0.804878049
8400at7399	0.0
8401at7399	0.025
8413at7399	0.0
8421at7399	0.078947368
8424at7399	0.073170732
8426at7399	0.0
8429at7399	0.0
8434at7399	0.024390244
8436at7399	0.048780488
8438at7399	0.064516129
8439at7399	0.048780488
8445at7399	0.095238095
8449at7399	0.0
8451at7399	0.0
8455at7399	0.125
8461at7399	0.0
8462at7399	0.0
8464at7399	0.058823529000000006
8469at7399	0.125
8473at7399	0.0
8477at7399	0.073170732
8478at7399	0.19512195100000002
8479at7399	0.0
8480at7399	0.05
8482at7399	0.0
8485at7399	0.0
8487at7399	0.146341463
8491at7399	0.0
8499at7399	0.0
8502at7399	0.0
8504at7399	0.048780488
8505at7399	0.048780488
8511at7399	0.025
8513at7399	0.14285714300000002
8516at7399	0.12195122
8517at7399	0.048780488
8520at7399	0.027027027000000002
8525at7399	0.0
8526at7399	0.914285714
8529at7399	0.024390244
8530at7399	0.05
8531at7399	0.024390244
8534at7399	0.05
8535at7399	0.0
8540at7399	0.024390244
8552at7399	0.0
8555at7399	0.048780488
8558at7399	0.024390244
8561at7399	0.0
8562at7399	0.1
8563at7399	0.0
8566at7399	0.0
8572at7399	0.026315789
8575at7399	0.024390244
8578at7399	0.0
8579at7399	0.0
8586at7399	0.026315789
8588at7399	0.034482759
8592at7399	0.052631579000000005
8602at7399	0.0
8605at7399	0.0
8609at7399	0.029411765
8611at7399	0.05
8614at7399	0.0
8615at7399	0.0
8617at7399	0.12195122
8620at7399	0.024390244
8621at7399	0.024390244
8631at7399	0.0
8632at7399	0.1
8633at7399	0.125
8641at7399	0.0
8642at7399	0.025
8652at7399	0.0
8656at7399	0.0
8657at7399	0.027027027000000002
8659at7399	0.0
8663at7399	0.0
8665at7399	0.0
8669at7399	0.0
8672at7399	0.025
8673at7399	0.025
8680at7399	0.097560976
8682at7399	0.0
8684at7399	0.025
8685at7399	0.024390244
8687at7399	0.024390244
8688at7399	0.0
8690at7399	0.0
8697at7399	0.048780488
8699at7399	0.0
8706at7399	0.0
8712at7399	0.219512195
8714at7399	0.073170732
8716at7399	0.048780488
8720at7399	0.026315789
8722at7399	0.048780488
8726at7399	0.263157895
8728at7399	0.257142857
8729at7399	0.097560976
8731at7399	0.0
8733at7399	0.0
8734at7399	0.027027027000000002
8735at7399	0.0
8736at7399	0.024390244
8738at7399	0.0
8744at7399	0.0
8746at7399	0.073170732
8748at7399	0.025
8751at7399	0.233333333
8753at7399	0.0
8754at7399	0.0
8757at7399	0.0
8762at7399	0.0
8771at7399	0.15
8772at7399	0.0
8773at7399	0.0
8774at7399	0.024390244
8780at7399	0.025641026
8781at7399	0.048780488
8782at7399	0.1
8789at7399	0.027027027000000002
8792at7399	0.024390244
8793at7399	0.0
8794at7399	0.0
8796at7399	0.048780488
8799at7399	0.048780488
8801at7399	0.073170732
8804at7399	0.0
8812at7399	0.024390244
8813at7399	0.075
8814at7399	0.0
8815at7399	0.0
8816at7399	0.925
8818at7399	0.0
8827at7399	0.0
8833at7399	0.025
8834at7399	0.024390244
8846at7399	0.025
8851at7399	0.024390244
8864at7399	0.05
8867at7399	0.024390244
8870at7399	0.0
8877at7399	0.024390244
8882at7399	0.0
8888at7399	0.024390244
8895at7399	0.0
8897at7399	0.048780488
8904at7399	0.0
8906at7399	0.048780488
8911at7399	0.05
8912at7399	0.073170732
8914at7399	0.05
8920at7399	0.0
8928at7399	0.03125
8930at7399	0.0
8934at7399	0.0
8941at7399	0.0
8942at7399	0.0
8946at7399	0.0
8949at7399	0.024390244
8950at7399	0.024390244
8953at7399	0.027777778
8954at7399	0.025
8955at7399	0.0
8957at7399	0.048780488
8965at7399	0.0
8966at7399	0.024390244
8967at7399	0.0
8970at7399	0.024390244
8971at7399	0.025641026
8975at7399	0.0
8980at7399	0.0
8985at7399	0.048780488
8991at7399	0.05
8992at7399	0.117647059
8997at7399	0.0
9001at7399	0.024390244
9002at7399	0.0
9007at7399	0.025
9014at7399	0.0
9023at7399	0.024390244
9032at7399	0.024390244
9040at7399	0.05
9041at7399	0.166666667
9042at7399	0.051282050999999995
9043at7399	0.0
9051at7399	0.0
9052at7399	0.272727273
9057at7399	0.0
9059at7399	0.05
9070at7399	0.05
9071at7399	0.0
9073at7399	0.060606060999999996
9074at7399	0.0
9081at7399	0.024390244
9083at7399	0.048780488
9090at7399	0.025
9091at7399	0.048780488
9099at7399	0.055555556
9106at7399	0.075
9110at7399	0.048780488
9119at7399	0.0
9122at7399	0.0
9128at7399	0.28571428600000004
9132at7399	0.024390244
9134at7399	0.0
9140at7399	0.0
9141at7399	0.024390244
9143at7399	0.0
9152at7399	0.0
9158at7399	0.39024390200000003
9160at7399	0.0
9164at7399	0.0
9167at7399	0.0
9169at7399	0.0
9176at7399	0.025
9178at7399	0.025
9180at7399	0.0
9182at7399	0.024390244
9187at7399	0.032258065
9188at7399	0.024390244
9194at7399	0.025641026
9196at7399	0.0
9202at7399	0.0
9208at7399	0.073170732
9211at7399	0.028571429
9214at7399	0.025
9215at7399	0.048780488
9220at7399	0.0
9221at7399	0.0
9224at7399	0.102564103
9226at7399	0.0
9229at7399	0.024390244
9231at7399	0.0
9232at7399	0.0
9235at7399	0.0
9242at7399	0.085714286
9247at7399	0.024390244
9248at7399	0.0
9251at7399	0.078947368
9252at7399	0.0
9253at7399	0.024390244
9256at7399	0.0
9261at7399	0.025
9262at7399	0.0
9264at7399	0.0
9266at7399	0.025
9267at7399	0.102564103
9270at7399	0.05
9271at7399	0.025
9275at7399	0.0
9278at7399	0.024390244
9279at7399	0.0
9282at7399	0.0
9284at7399	0.0
9286at7399	0.0
9287at7399	0.097560976
9289at7399	0.0
9291at7399	0.0
9294at7399	0.073170732
9295at7399	0.0
9297at7399	0.0
9298at7399	0.0
9299at7399	0.0
9300at7399	0.025
9301at7399	0.0
9307at7399	0.024390244
9309at7399	0.0
9313at7399	0.975
9314at7399	0.054054054000000004
9318at7399	0.066666667
9320at7399	0.0
9321at7399	0.0
9325at7399	0.0
9326at7399	0.024390244
9336at7399	0.0
9341at7399	0.0
9346at7399	0.175
9349at7399	0.1
9351at7399	0.0
9358at7399	0.0
9371at7399	0.0
9373at7399	0.951219512
9374at7399	0.024390244
9375at7399	0.075
9376at7399	0.025
9380at7399	0.0
9385at7399	0.0
9387at7399	0.0
9389at7399	0.0
9392at7399	0.025
9403at7399	0.0
9404at7399	0.024390244
9408at7399	0.054054054000000004
9419at7399	0.0
9422at7399	0.605263158
9424at7399	0.0
9426at7399	0.0
9428at7399	0.05
9429at7399	0.0
9434at7399	0.0
9441at7399	0.17073170699999998
9442at7399	0.0
9443at7399	0.025
9445at7399	0.0
9448at7399	0.0
9453at7399	0.048780488
9455at7399	0.073170732
9457at7399	0.15
9458at7399	0.0
9465at7399	0.073170732
9467at7399	0.825
9468at7399	0.024390244
9470at7399	0.048780488
9479at7399	0.0
9481at7399	0.0
9482at7399	0.024390244
9483at7399	0.0
9484at7399	0.0
9488at7399	0.075
9490at7399	0.125
9494at7399	0.024390244
9495at7399	0.0
9497at7399	0.0
9498at7399	0.0
9499at7399	0.0
9500at7399	0.0
9503at7399	0.219512195
9505at7399	0.0
9506at7399	0.0
9511at7399	0.073170732
9514at7399	0.0
9515at7399	0.0
9517at7399	0.048780488
9520at7399	0.0
9523at7399	0.073170732
9528at7399	0.0
9529at7399	0.048780488
9534at7399	0.0
9540at7399	0.024390244
9542at7399	0.0
9545at7399	0.024390244
9547at7399	0.051282050999999995
9552at7399	0.024390244
9558at7399	0.0
9562at7399	0.024390244
9565at7399	0.0
9570at7399	0.073170732
9585at7399	0.025
9586at7399	0.048780488
9590at7399	0.05
9591at7399	0.055555556
9595at7399	0.0
9596at7399	0.025
9598at7399	0.0
9599at7399	0.0
9601at7399	0.0
9608at7399	0.0
9611at7399	0.029411765
9613at7399	0.048780488
9615at7399	0.0
9618at7399	0.0
9619at7399	0.025641026
9620at7399	0.0
9628at7399	0.097560976
9635at7399	0.048780488
9638at7399	0.275862069
9640at7399	0.024390244
9641at7399	0.0
9646at7399	0.0
9660at7399	0.0
9667at7399	0.0
9669at7399	0.024390244
9671at7399	0.12195122
9674at7399	0.775
9675at7399	0.0
9677at7399	0.051282050999999995
9681at7399	0.0
9685at7399	0.024390244
9693at7399	0.0
9695at7399	0.097560976
9696at7399	0.024390244
9703at7399	0.35
9707at7399	0.048780488
9708at7399	0.026315789
9711at7399	0.024390244
9714at7399	0.0
9718at7399	0.05
9722at7399	0.10526315800000001
9723at7399	0.0
9725at7399	0.0
9729at7399	0.025
9736at7399	0.052631579000000005
9737at7399	0.025
9738at7399	0.0
9739at7399	0.0
9740at7399	0.090909091
9743at7399	0.024390244
9744at7399	0.025
9746at7399	0.0
9752at7399	0.068965517
9760at7399	0.027777778
9761at7399	0.0
9762at7399	0.0
9763at7399	0.024390244
9768at7399	0.0
9780at7399	0.0
9784at7399	0.024390244
9785at7399	0.0
9788at7399	0.0
9798at7399	0.073170732
9799at7399	0.024390244
9806at7399	0.025
9810at7399	0.0
9812at7399	0.025
9813at7399	0.0
9815at7399	0.024390244
9819at7399	0.0
9822at7399	0.8292682929999999
9824at7399	0.0
9825at7399	0.05
9827at7399	0.0
9830at7399	0.12195122
9841at7399	0.0
9844at7399	0.0
9845at7399	0.0
9849at7399	0.025
9855at7399	0.073170732
9861at7399	0.05
9863at7399	0.024390244
9864at7399	0.0
9868at7399	0.0
9870at7399	0.0
9873at7399	0.102564103
9875at7399	0.024390244
9879at7399	0.025641026
9883at7399	0.0
9885at7399	0.15
9887at7399	0.024390244
9888at7399	0.025
9891at7399	0.0
9898at7399	0.0
9899at7399	0.0
9900at7399	0.21052631600000002
9904at7399	0.025
9912at7399	0.0
9917at7399	0.05
9923at7399	0.073170732
9924at7399	0.048780488
9928at7399	0.0
9929at7399	0.024390244
9930at7399	0.1
9932at7399	0.048780488
9938at7399	0.0
9943at7399	0.03125
9944at7399	0.0
9946at7399	0.4
9950at7399	0.0
9953at7399	0.0
9956at7399	0.243902439
9957at7399	0.0
9959at7399	0.045454545
9963at7399	0.39473684200000003
9967at7399	0.12195122
9970at7399	0.048780488
9973at7399	0.0
9976at7399	0.0
9977at7399	0.075
9978at7399	0.0
9980at7399	0.0
9982at7399	0.024390244
9984at7399	0.024390244
9985at7399	0.0
9986at7399	0.0
9987at7399	0.0
9988at7399	0.0
9989at7399	0.0
9992at7399	0.0
9997at7399	0.0
10001at7399	0.048780488
10019at7399	0.024390244
10023at7399	0.0625
10025at7399	0.05
10027at7399	0.0
10029at7399	0.0
10033at7399	0.073170732
10037at7399	0.542857143
10053at7399	0.025
10055at7399	0.048780488
10058at7399	0.0
10065at7399	0.0
10068at7399	0.024390244
10072at7399	0.027777778
10073at7399	0.025
10075at7399	0.0
10076at7399	0.024390244
10080at7399	0.0
10085at7399	0.12195122
10086at7399	0.1
10089at7399	0.05
10092at7399	0.0
10094at7399	0.027027027000000002
10099at7399	0.024390244
10103at7399	0.20689655199999998
10108at7399	0.0
10116at7399	0.0
10119at7399	0.0
10122at7399	0.0
10127at7399	0.0
10128at7399	0.0
10129at7399	0.0
10142at7399	0.029411765
10143at7399	0.028571429
10148at7399	0.05
10153at7399	0.048780488
10155at7399	0.0
10159at7399	0.0
10161at7399	0.024390244
10164at7399	0.051282050999999995
10165at7399	0.0
10166at7399	0.135135135
10167at7399	0.0
10170at7399	0.025641026
10176at7399	0.0
10177at7399	0.05
10181at7399	0.097560976
10191at7399	0.0
10196at7399	0.0
10198at7399	0.05
10202at7399	0.025641026
10212at7399	0.17073170699999998
10213at7399	0.0
10217at7399	0.024390244
10228at7399	0.0
10229at7399	0.073170732
10230at7399	0.0
10233at7399	0.0
10237at7399	0.0
10240at7399	0.175
10241at7399	0.052631579000000005
10242at7399	0.0
10245at7399	0.048780488
10248at7399	0.0
10249at7399	0.024390244
10259at7399	0.0
10263at7399	0.024390244
10265at7399	0.0
10266at7399	0.073170732
10267at7399	0.0
10269at7399	0.0
10270at7399	0.0
10273at7399	0.024390244
10275at7399	0.0
10281at7399	0.025641026
10284at7399	0.0
10286at7399	0.048780488
10287at7399	0.024390244
10290at7399	0.0
10302at7399	0.0
10305at7399	0.0
10306at7399	0.05
10311at7399	0.0
10317at7399	0.048780488
10319at7399	0.0
10328at7399	0.0
10331at7399	0.0
10332at7399	0.025
10348at7399	0.024390244
10349at7399	0.075
10356at7399	0.057142857000000005
10364at7399	0.048780488
10365at7399	0.028571429
10368at7399	0.0
10373at7399	0.024390244
10377at7399	0.0
10381at7399	0.048780488
10392at7399	0.9024390240000001
10393at7399	0.0
10395at7399	0.024390244
10399at7399	0.0
10402at7399	0.073170732
10403at7399	0.0
10405at7399	0.0
10406at7399	0.05
10407at7399	0.0
10409at7399	0.1
10410at7399	0.102564103
10415at7399	0.024390244
10420at7399	0.0
10421at7399	0.0
10423at7399	0.424242424
10426at7399	0.025641026
10428at7399	0.484848485
10430at7399	0.0
10431at7399	0.048780488
10433at7399	0.0
10435at7399	0.0
10436at7399	0.0
10442at7399	0.028571429
10448at7399	0.0
10449at7399	0.951219512
10453at7399	0.0
10456at7399	0.024390244
10466at7399	0.048780488
10473at7399	1.0
10475at7399	0.0
10477at7399	0.0
10480at7399	0.048780488
10481at7399	0.0
10486at7399	0.0
10494at7399	0.0
10495at7399	0.024390244
10497at7399	0.024390244
10498at7399	0.0
10500at7399	0.0
10505at7399	0.075
10515at7399	0.0
10519at7399	0.0
10523at7399	0.0
10528at7399	0.0
10529at7399	0.097560976
10530at7399	0.0
10535at7399	0.024390244
10537at7399	0.0
10550at7399	0.075
10554at7399	0.0625
10555at7399	0.024390244
10559at7399	0.073170732
10570at7399	0.131578947
10576at7399	0.051282050999999995
10583at7399	0.0
10585at7399	0.0
10587at7399	0.024390244
10596at7399	0.051282050999999995
10598at7399	0.097560976
10599at7399	0.051282050999999995
10600at7399	0.0
10601at7399	0.025
10602at7399	0.25
10605at7399	0.0
10610at7399	0.048780488
10612at7399	0.073170732
10613at7399	0.0
10620at7399	0.097560976
10624at7399	0.05
10627at7399	0.0
10633at7399	0.0
10634at7399	0.051282050999999995
10639at7399	0.0
10646at7399	0.025
10647at7399	0.0
10649at7399	0.0
10654at7399	0.0
10668at7399	0.024390244
10673at7399	0.025
10679at7399	0.073170732
10680at7399	0.025641026
10683at7399	0.0
10685at7399	0.0
10687at7399	0.0
10688at7399	0.0
10694at7399	0.0
10695at7399	0.025641026
10696at7399	0.0
10697at7399	0.025
10703at7399	0.0
10705at7399	0.025641026
10707at7399	0.102564103
10708at7399	0.0
10709at7399	0.034482759
10711at7399	0.0
10712at7399	0.024390244
10714at7399	0.025
10715at7399	0.0
10716at7399	0.048780488
10717at7399	0.0
10723at7399	0.0
10724at7399	0.0
10727at7399	0.025
10740at7399	0.052631579000000005
10749at7399	0.024390244
10752at7399	0.025
10756at7399	0.048780488
10757at7399	0.073170732
10759at7399	0.0
10763at7399	0.028571429
10765at7399	0.048780488
10766at7399	0.048780488
10768at7399	0.026315789
10775at7399	0.128205128
10776at7399	0.051282050999999995
10784at7399	0.0
10785at7399	0.0
10787at7399	0.12195122
10788at7399	0.0
10789at7399	0.0
10790at7399	0.0
10794at7399	0.025
10799at7399	0.0
10800at7399	0.0
10801at7399	0.111111111
10805at7399	0.05
10807at7399	0.0
10808at7399	0.090909091
10820at7399	0.146341463
10821at7399	0.0
10822at7399	0.0
10823at7399	0.0
10824at7399	0.027027027000000002
10827at7399	0.027027027000000002
10828at7399	0.0
10845at7399	0.097560976
10847at7399	0.027777778
10851at7399	0.073170732
10854at7399	0.0
10857at7399	0.05
10858at7399	0.0
10859at7399	0.0
10861at7399	0.025641026
10867at7399	0.097560976
10871at7399	0.024390244
10875at7399	0.024390244
10880at7399	0.073170732
10888at7399	0.024390244
10889at7399	0.0
10891at7399	0.024390244
10892at7399	0.0
10899at7399	0.0
10902at7399	0.029411765
10903at7399	0.05
10913at7399	0.0
10914at7399	0.05
10915at7399	0.0
10917at7399	0.0
10919at7399	0.0
10920at7399	0.0
10922at7399	0.025641026
10923at7399	0.025
10927at7399	0.0
10941at7399	0.083333333
10944at7399	0.025
10948at7399	0.025
10951at7399	0.048780488
10954at7399	0.0
10955at7399	0.048780488
10957at7399	0.025
10959at7399	0.8292682929999999
10961at7399	0.0
10962at7399	0.0
10966at7399	0.19512195100000002
10967at7399	0.0
10968at7399	0.804878049
10969at7399	0.0
10973at7399	0.05
10976at7399	0.0
10977at7399	0.025
10978at7399	0.076923077
10982at7399	0.0
10986at7399	0.0
10994at7399	0.048780488
10998at7399	0.0
11006at7399	0.0
11011at7399	0.033333333
11015at7399	0.025
11020at7399	0.0
11021at7399	0.0
11022at7399	0.051282050999999995
11023at7399	0.024390244
11027at7399	0.0
11031at7399	0.05
11035at7399	0.024390244
11040at7399	0.097560976
11041at7399	0.0
11044at7399	0.024390244
11045at7399	0.0
11046at7399	0.033333333
11047at7399	0.024390244
11048at7399	0.051282050999999995
11056at7399	0.027777778
11063at7399	0.0
11068at7399	0.024390244
11071at7399	0.0
11072at7399	0.0
11075at7399	0.024390244
11076at7399	0.024390244
11077at7399	0.166666667
11083at7399	0.0
11085at7399	0.024390244
11089at7399	0.384615385
11095at7399	0.0
11097at7399	0.024390244
11101at7399	0.1
11103at7399	0.0
11104at7399	0.0
11114at7399	0.0
11120at7399	0.0
11121at7399	0.025
11127at7399	0.026315789
11136at7399	0.0
11137at7399	0.029411765
11138at7399	0.0
11148at7399	0.0
11149at7399	0.075
11152at7399	0.075
11154at7399	0.048780488
11176at7399	0.0
11180at7399	0.0
11181at7399	0.0
11184at7399	0.048780488
11185at7399	0.024390244
11190at7399	0.024390244
11193at7399	0.0
11200at7399	0.025
11204at7399	0.0
11205at7399	0.951219512
11210at7399	0.0
11217at7399	0.024390244
11226at7399	0.025
11235at7399	0.153846154
11238at7399	0.0
11241at7399	0.0
11243at7399	0.0
11251at7399	0.0
11257at7399	0.054054054000000004
11265at7399	0.0
11266at7399	0.0625
11268at7399	0.0
11271at7399	0.0
11274at7399	0.0
11276at7399	0.024390244
11277at7399	0.0
11278at7399	0.0
11279at7399	0.024390244
11280at7399	0.0
11282at7399	0.024390244
11283at7399	0.024390244
11289at7399	0.131578947
11300at7399	0.024390244
11303at7399	0.12195122
11306at7399	0.024390244
11313at7399	0.0
11316at7399	0.0
11322at7399	0.051282050999999995
11323at7399	0.2
11326at7399	0.075
11329at7399	0.025
11330at7399	0.0
11332at7399	0.034482759
11334at7399	0.314285714
11341at7399	0.117647059
11344at7399	0.033333333
11347at7399	0.04
11349at7399	0.03030303
11351at7399	0.068965517
11352at7399	0.073170732
11356at7399	0.0
11357at7399	0.03030303
11359at7399	0.19512195100000002
11363at7399	0.024390244
11370at7399	0.137931034
11372at7399	0.025
11374at7399	0.0
11381at7399	0.0
11383at7399	0.135135135
11386at7399	0.025641026
11387at7399	0.048780488
11388at7399	0.037037037
11390at7399	0.075
11393at7399	0.025
11395at7399	0.025
11399at7399	0.025641026
11408at7399	0.0
11411at7399	0.0
11413at7399	0.0
11415at7399	0.0
11417at7399	0.025
11422at7399	0.024390244
11426at7399	0.024390244
11427at7399	0.05
11430at7399	0.0
11439at7399	0.097560976
11445at7399	0.048780488
11449at7399	0.048780488
11454at7399	0.0
11460at7399	0.0
11465at7399	0.0
11470at7399	0.025641026
11472at7399	0.0
11473at7399	0.048780488
11474at7399	0.05
11479at7399	0.0
11481at7399	0.025
11482at7399	0.075
11485at7399	0.0
11486at7399	0.05
11491at7399	0.024390244
11494at7399	0.05
11496at7399	0.166666667
11505at7399	0.027027027000000002
11507at7399	0.075
11508at7399	0.0
11510at7399	0.0
11511at7399	0.024390244
11512at7399	0.0
11516at7399	0.125
11517at7399	0.073170732
11518at7399	0.0
11520at7399	0.025641026
11527at7399	0.048780488
11528at7399	0.0
11529at7399	0.041666667000000004
11533at7399	0.073170732
11537at7399	0.162162162
11544at7399	0.0
11545at7399	0.0
11546at7399	0.025
11550at7399	0.10526315800000001
11554at7399	0.0
11555at7399	0.0
11557at7399	0.17073170699999998
11558at7399	0.0
11559at7399	0.081081081
11562at7399	0.073170732
11563at7399	0.0
11568at7399	0.0
11569at7399	0.025641026
11571at7399	0.048780488
11575at7399	0.609756098
11576at7399	0.045454545
11582at7399	0.0
11583at7399	0.0
11587at7399	0.025
11590at7399	0.0
11591at7399	0.025
11593at7399	0.078947368
11596at7399	0.225
11597at7399	0.048780488
11602at7399	0.0
11604at7399	0.0
11611at7399	0.0
11612at7399	0.0
11613at7399	0.025641026
11615at7399	0.024390244
11616at7399	0.055555556
11625at7399	0.076923077
11627at7399	0.0
11630at7399	0.025641026
11631at7399	0.052631579000000005
11633at7399	0.024390244
11634at7399	0.0
11635at7399	0.05
11642at7399	0.026315789
11645at7399	0.0
11647at7399	0.0
11649at7399	0.027027027000000002
11660at7399	0.024390244
11662at7399	0.0
11666at7399	0.026315789
11667at7399	0.512820513
11669at7399	0.0
11671at7399	0.15
11672at7399	0.048780488
11674at7399	0.0
11677at7399	0.0
11681at7399	0.024390244
11686at7399	0.0
11687at7399	0.073170732
11694at7399	0.025
11699at7399	0.0
11705at7399	0.0
11706at7399	0.0
11707at7399	0.097560976
11713at7399	0.052631579000000005
11715at7399	0.078947368
11717at7399	0.0
11724at7399	0.05
11728at7399	0.048780488
11729at7399	0.0
11734at7399	0.0
11740at7399	0.0
11741at7399	0.0
11742at7399	0.027777778
11743at7399	0.128205128
11744at7399	0.024390244
11752at7399	0.024390244
11756at7399	0.0
11757at7399	0.0
11760at7399	0.117647059
11768at7399	0.073170732
11770at7399	0.024390244
11774at7399	0.0
11778at7399	0.0
11780at7399	0.073170732
11781at7399	0.0
11783at7399	0.0
11790at7399	0.219512195
11792at7399	0.075
11793at7399	0.048780488
11798at7399	0.0
11802at7399	0.19512195100000002
11805at7399	0.125
11806at7399	0.0
11807at7399	0.0
11811at7399	0.025
11813at7399	0.0
11817at7399	0.0
11824at7399	0.128205128
11827at7399	0.0
11831at7399	0.0
11836at7399	0.024390244
11837at7399	0.0
11840at7399	0.068965517
11841at7399	0.024390244
11842at7399	0.0
11844at7399	0.133333333
11848at7399	0.025
11850at7399	0.024390244
11853at7399	0.0
11854at7399	0.025
11856at7399	0.073170732
11865at7399	0.0
11866at7399	0.048780488
11868at7399	0.0
11870at7399	0.078947368
11872at7399	0.0
11874at7399	0.073170732
11875at7399	0.0
11876at7399	0.0
11883at7399	0.051282050999999995
11887at7399	0.025641026
11891at7399	0.025641026
11894at7399	0.057142857000000005
11898at7399	0.0
11905at7399	0.125
11908at7399	0.731707317
11911at7399	0.051282050999999995
11913at7399	0.073170732
11914at7399	0.051282050999999995
11917at7399	0.17073170699999998
11922at7399	0.0
11923at7399	0.0
11929at7399	0.0
11934at7399	0.034482759
11936at7399	0.066666667
11941at7399	0.025641026
11943at7399	0.0
11944at7399	0.048780488
11946at7399	0.0
11947at7399	0.365853659
11957at7399	0.0
11959at7399	0.025
11961at7399	0.3
11969at7399	0.0
11970at7399	0.033333333
11973at7399	0.0
11975at7399	0.026315789
11981at7399	0.075
11985at7399	0.024390244
11988at7399	0.0
11990at7399	0.0
11992at7399	0.0
11995at7399	0.0
11996at7399	0.0
11999at7399	0.024390244
12001at7399	0.027777778
12003at7399	0.0
12005at7399	0.05
12008at7399	0.0
12010at7399	0.025
12018at7399	0.0
12021at7399	0.926829268
12023at7399	0.0
12024at7399	0.026315789
12026at7399	0.20588235300000002
12030at7399	0.0
12034at7399	0.0
12036at7399	0.083333333
12039at7399	0.179487179
12046at7399	0.024390244
12047at7399	0.048780488
12049at7399	0.024390244
12054at7399	0.0
12059at7399	0.024390244
12065at7399	0.0
12069at7399	0.0
12074at7399	0.375
12076at7399	0.090909091
12077at7399	0.0
12078at7399	0.025
12080at7399	0.0
12081at7399	0.078947368
12084at7399	0.0
12085at7399	0.048780488
12087at7399	0.111111111
12088at7399	0.0
12092at7399	0.0
12094at7399	0.048780488
12100at7399	0.0
12103at7399	0.12195122
12104at7399	0.0
12105at7399	0.024390244
12108at7399	0.0
12110at7399	0.025
12116at7399	0.048780488
12117at7399	0.052631579000000005
12123at7399	0.314285714
12124at7399	0.0
12126at7399	0.0
12133at7399	0.0
12134at7399	0.575
12143at7399	0.0
12145at7399	0.12195122
12155at7399	0.027777778
12158at7399	0.025
12160at7399	0.13888888900000002
12162at7399	0.0
12166at7399	0.0
12167at7399	0.024390244
12168at7399	0.0
12169at7399	0.024390244
12171at7399	0.0
12176at7399	0.0
12184at7399	0.0
12201at7399	0.0
12203at7399	0.219512195
12204at7399	0.048780488
12207at7399	0.0
12209at7399	0.0
12215at7399	0.0
12216at7399	0.0
12218at7399	0.0
12226at7399	0.05
12227at7399	0.025
12229at7399	0.0
12232at7399	0.0
12233at7399	0.38888888899999996
12234at7399	0.26829268300000003
12235at7399	0.028571429
12238at7399	0.024390244
12240at7399	0.0
12241at7399	0.0
12243at7399	0.025
12244at7399	0.037037037
12249at7399	0.0
12254at7399	0.0
12255at7399	0.0
12261at7399	0.024390244
12266at7399	0.0
12270at7399	0.529411765
12271at7399	0.097560976
12272at7399	0.024390244
12274at7399	0.0
12275at7399	0.025
12280at7399	0.0
12281at7399	0.024390244
12287at7399	0.024390244
12301at7399	0.097560976
12303at7399	0.025
12316at7399	0.0
12317at7399	0.0
12319at7399	0.025
12320at7399	0.048780488
12324at7399	0.0
12326at7399	0.051282050999999995
12330at7399	0.025641026
12331at7399	0.0
12338at7399	0.073170732
12340at7399	0.05
12341at7399	0.0
12344at7399	0.0
12346at7399	0.0
12347at7399	0.0
12353at7399	0.0
12360at7399	0.87804878
12363at7399	0.026315789
12367at7399	0.0
12368at7399	0.055555556
12369at7399	0.024390244
12370at7399	0.0
12373at7399	0.0
12375at7399	0.027027027000000002
12377at7399	0.0
12379at7399	0.0
12381at7399	0.075
12383at7399	0.0
12384at7399	0.0
12388at7399	0.9
12397at7399	0.024390244
12400at7399	0.0
12404at7399	0.0
12406at7399	0.0
12411at7399	0.027777778
12415at7399	0.0
12420at7399	0.052631579000000005
12421at7399	0.0
12424at7399	0.0
12425at7399	0.024390244
12428at7399	0.0
12433at7399	0.12195122
12436at7399	0.13636363599999998
12437at7399	0.048780488
12439at7399	0.071428571
12440at7399	0.0
12443at7399	0.0
12444at7399	0.024390244
12450at7399	0.0
12453at7399	0.0
12454at7399	0.0
12456at7399	0.0
12460at7399	0.0
12461at7399	0.0
12462at7399	0.0
12465at7399	0.026315789
12469at7399	0.0
12470at7399	0.025
12471at7399	0.078947368
12482at7399	0.0
12484at7399	0.2
12488at7399	0.375
12494at7399	0.0
12499at7399	0.025641026
12501at7399	0.027777778
12502at7399	0.0
12506at7399	0.0
12507at7399	0.0
12511at7399	0.102564103
12515at7399	0.0
12517at7399	0.1
12518at7399	0.03125
12522at7399	0.0
12528at7399	0.073170732
12529at7399	0.0
12535at7399	0.0
12540at7399	0.024390244
12541at7399	0.048780488
12545at7399	0.0
12549at7399	0.0
12553at7399	0.048780488
12564at7399	0.0
12575at7399	0.0
12577at7399	0.0
12578at7399	0.0
12587at7399	0.0
12588at7399	0.048780488
12591at7399	0.775
12592at7399	0.076923077
12595at7399	0.025
12602at7399	0.048780488
12603at7399	0.0
12604at7399	0.048780488
12609at7399	0.048780488
12615at7399	0.073170732
12617at7399	1.0
