orthogroup	ACN
MZ22518403	1.0
MZ22518404	1.0
MZ22518405	1.0
MZ22518406	1.0
MZ22518411	1.0
MZ22518412	1.0
MZ22518413	1.0
MZ22518414	1.0
MZ22518415	1.0
MZ22518416	1.0
MZ22518417	1.0
MZ22518420	1.0588235294117647
MZ22518424	1.0555555555555556
MZ22518426	1.0625
MZ22518428	1.0
MZ22518429	1.105263157894737
MZ22518431	1.2
MZ22518433	1.1111111111111112
MZ22518434	1.0
MZ22518438	1.0
MZ22518440	1.125
MZ22518441	1.0
MZ22518443	1.25
MZ22518444	1.0
MZ22518446	1.0
MZ22518447	1.0
MZ22518448	1.0
MZ22518450	1.2
MZ22518451	1.0
MZ22518452	1.0
MZ22518453	1.0
MZ22518455	1.0
MZ22518457	1.0
MZ22518459	1.0
MZ22518460	2.6
MZ22518461	1.0
MZ22518462	1.0
MZ22518463	1.0
MZ22518465	1.0
MZ22518466	1.0
MZ22518467	1.0
MZ22518470	1.0
MZ22518472	1.0
MZ22518474	1.0555555555555556
MZ22518475	1.1666666666666667
MZ22518476	1.0
MZ22518477	1.0
MZ22518479	1.0
MZ22518483	1.0
MZ22518484	1.0
MZ22518485	1.1666666666666667
MZ22518487	1.0
MZ22518488	1.0
MZ22518489	1.0
MZ22518490	1.0
MZ22518493	1.0625
MZ22518494	1.0
MZ22518496	1.0
MZ22518501	1.0
MZ22518502	1.0
MZ22518503	1.0
MZ22518505	1.0
MZ22518507	1.0
MZ22518508	1.0588235294117647
MZ22518510	1.0
MZ22518512	1.0
MZ22518513	1.0
MZ22518514	1.0
MZ22518515	1.0
MZ22518516	1.0
MZ22518518	1.2
MZ22518519	1.1764705882352942
MZ22518521	1.0
MZ22518528	1.0
MZ22518529	1.0
MZ22518535	1.0
MZ22518536	1.0
MZ22518537	1.0
MZ22518538	1.0
MZ22518539	1.0
MZ22518540	1.0
MZ22518541	1.0
MZ22518542	1.0
MZ22518543	1.0
MZ22518544	1.0
MZ22518546	1.0
MZ22518548	1.0
MZ22518549	1.0
MZ22518554	1.0
MZ22518555	1.0
MZ22518556	1.0
MZ22518557	1.0
MZ22518558	1.0
MZ22518561	1.0769230769230769
MZ22518562	1.0
MZ22518566	1.0555555555555556
MZ22518567	1.0
MZ22518571	1.0
MZ22518575	1.0
MZ22518577	1.0
MZ22518579	1.0
MZ22518580	1.1578947368421053
MZ22518581	1.1333333333333333
MZ22518583	1.0
MZ22518588	1.0
MZ22518595	1.0555555555555556
MZ22518596	1.0
MZ22518597	1.0
MZ22518598	1.0
MZ22518600	1.0
MZ22518604	1.0
MZ22518605	1.0
MZ22518607	1.0
MZ22518608	1.0555555555555556
MZ22518609	1.1111111111111112
MZ22518611	1.1
MZ22518612	1.0
MZ22518613	1.3125
MZ22518614	1.0625
MZ22518616	1.0
MZ22518619	1.0
MZ22518621	1.0
MZ22518624	1.0
MZ22518627	1.0
MZ22518628	1.1176470588235294
MZ22518633	1.0
MZ22518635	1.5
MZ22518636	1.0
MZ22518637	1.0526315789473684
MZ22518639	1.0
MZ22518640	1.0526315789473684
MZ22518646	1.0
MZ22518648	1.0
MZ22518654	1.105263157894737
MZ22518656	1.0833333333333333
MZ22518657	1.0
MZ22518661	1.0
MZ22518666	1.0
MZ22518667	1.0
MZ22518669	1.0
MZ22518670	1.0
MZ22518672	1.0
MZ22518673	1.0588235294117647
MZ22518675	1.0555555555555556
MZ22518677	1.0
MZ22518678	1.0
MZ22518680	1.0
MZ22518682	1.0
MZ22518683	1.0
MZ22518688	1.0
MZ22518689	1.0
MZ22518690	1.5789473684210527
MZ22518692	1.0
MZ22518696	1.0
MZ22518699	1.0
MZ22518700	1.0
MZ22518702	1.0
MZ22518703	1.0
MZ22518707	1.0
MZ22518708	1.0
MZ22518709	1.0
MZ22518713	1.0
MZ22518714	1.0
MZ22518715	1.0
MZ22518717	1.0
MZ22518720	1.0
MZ22518721	1.0
MZ22518725	1.0
MZ22518726	1.0
MZ22518727	1.0
MZ22518728	1.0
MZ22518730	1.0
MZ22518731	1.0
MZ22518732	1.0
MZ22518733	1.0
MZ22518736	1.0
MZ22518739	1.125
MZ22518742	1.0
MZ22518743	1.0
MZ22518744	1.0
MZ22518746	1.0
MZ22518747	1.0
MZ22518748	1.0
MZ22518752	1.0526315789473684
MZ22518757	1.0
MZ22518758	1.0
MZ22518759	1.1666666666666667
MZ22518761	1.0
MZ22518764	1.0
MZ22518766	1.0
MZ22518768	1.0
MZ22518769	1.0833333333333333
MZ22518771	1.0
MZ22518772	1.0
MZ22518773	1.3157894736842106
MZ22518774	1.0
MZ22518776	1.0
MZ22518780	1.0555555555555556
MZ22518781	1.0
MZ22518783	1.0
MZ22518784	1.0
MZ22518787	1.0
MZ22518791	1.0
MZ22518792	1.0
MZ22518793	1.0
MZ22518794	1.0
MZ22518795	1.1111111111111112
MZ22518797	1.0
MZ22518798	1.105263157894737
MZ22518799	1.0
MZ22518804	1.0
MZ22518806	1.0526315789473684
MZ22518808	1.0769230769230769
MZ22518812	1.0909090909090908
MZ22518813	1.0
MZ22518814	1.0
MZ22518816	1.0
MZ22518820	1.0
MZ22518823	1.0
MZ22518827	1.0588235294117647
MZ22518828	1.0
MZ22518829	1.0
MZ22518830	1.0
MZ22518833	1.0
MZ22518836	1.0666666666666667
MZ22518837	1.0588235294117647
MZ22518838	1.6666666666666667
MZ22518844	1.0
MZ22518849	1.0625
MZ22518851	1.0
MZ22518853	1.0
MZ22518855	1.0
MZ22518856	1.0
MZ22518858	1.0
MZ22518860	1.0
MZ22518861	1.0
MZ22518862	1.0
MZ22518870	1.0555555555555556
MZ22518871	1.0
MZ22518872	1.0555555555555556
MZ22518873	1.0
MZ22518874	1.0
MZ22518875	1.0555555555555556
MZ22518876	1.0588235294117647
MZ22518877	1.0
MZ22518881	1.9473684210526316
MZ22518883	1.0
MZ22518885	1.0555555555555556
MZ22518886	1.0
MZ22518887	1.0
MZ22518888	1.0
MZ22518894	1.0
MZ22518899	1.0833333333333333
MZ22518903	1.0
MZ22518904	1.0
MZ22518908	1.0
MZ22518909	1.0
MZ22518910	1.0
MZ22518911	1.0
MZ22518914	1.3636363636363635
MZ22518916	1.0
MZ22518918	1.0
MZ22518919	1.3333333333333333
MZ22518930	1.0
MZ22518931	1.0
MZ22518933	1.0
MZ22518935	1.0
MZ22518940	1.25
MZ22518941	1.0
MZ22518943	1.0588235294117647
MZ22518944	1.0
MZ22518947	1.0
MZ22518949	1.0
MZ22518950	1.0
MZ22518953	1.0588235294117647
MZ22518957	1.0
MZ22518958	1.0
MZ22518960	1.0588235294117647
MZ22518966	1.0
MZ22518967	1.0
MZ22518968	1.0
MZ22518974	1.0
MZ22518978	1.0769230769230769
MZ22518979	1.1176470588235294
MZ22518980	1.0
MZ22518981	1.0588235294117647
MZ22518982	1.0
MZ22518983	1.0
MZ22518988	1.0
MZ22518989	1.0
MZ22518990	1.0
MZ22518992	1.0
MZ22518994	1.0
MZ22518995	1.2352941176470589
MZ22518997	1.0
MZ22518998	1.0
MZ22519000	1.0
MZ22519002	1.0
MZ22519003	1.0
MZ22519004	1.0
MZ22519005	1.0
MZ22519006	1.0
MZ22519007	1.0
MZ22519008	1.0
MZ22519009	1.0
MZ22519010	1.0
MZ22519011	1.0
MZ22519012	1.0
MZ22519013	1.0
MZ22519014	1.75
MZ22519015	1.0
MZ22519016	1.0
MZ22519021	1.0
MZ22519024	1.0
MZ22519025	1.0588235294117647
MZ22519028	1.0
MZ22519030	1.0
MZ22519031	1.105263157894737
MZ22519032	1.0588235294117647
MZ22519033	1.1666666666666667
MZ22519036	1.0
MZ22519037	1.0
MZ22519039	1.2222222222222223
MZ22519043	1.0
MZ22519044	1.0
MZ22519047	1.0526315789473684
MZ22519049	1.0
MZ22519051	1.0
MZ22519052	1.0
MZ22519053	1.105263157894737
MZ22519054	1.125
MZ22519056	1.0526315789473684
MZ22519058	1.0
MZ22519060	1.0526315789473684
MZ22519063	1.0
MZ22519064	1.5
MZ22519068	1.0
MZ22519069	1.0
MZ22519073	1.0
MZ22519075	1.0
MZ22519076	1.0526315789473684
MZ22519078	1.0
MZ22519080	1.0
MZ22519081	1.0
MZ22519083	1.0
MZ22519085	1.0
MZ22519090	1.0
MZ22519092	1.0
MZ22519094	1.0
MZ22519095	1.0
MZ22519098	1.1111111111111112
MZ22519099	1.0
MZ22519100	1.0
MZ22519104	1.0
MZ22519107	1.0
MZ22519111	1.1578947368421053
MZ22519112	1.0
MZ22519113	1.0
MZ22519114	1.0526315789473684
MZ22519115	1.0
MZ22519116	1.0
MZ22519117	1.0526315789473684
MZ22519118	1.0
MZ22519119	1.0
MZ22519122	1.0
MZ22519123	1.0526315789473684
MZ22519126	1.0
MZ22519127	1.0
MZ22519128	1.125
MZ22519131	1.1111111111111112
MZ22519132	1.0
MZ22519133	1.0833333333333333
MZ22519138	1.0
MZ22519140	1.0
MZ22519141	1.0588235294117647
MZ22519143	1.1818181818181819
MZ22519144	1.0
MZ22519147	1.0
MZ22519149	1.0
MZ22519150	1.0
MZ22519153	1.0
MZ22519157	1.0555555555555556
MZ22519158	1.0
MZ22519161	1.0
MZ22519162	1.0769230769230769
MZ22519163	1.0833333333333333
MZ22519165	1.0
MZ22519168	1.0
MZ22519169	1.0625
MZ22519173	1.0
MZ22519175	1.2105263157894737
MZ22519178	1.0
MZ22519180	1.0588235294117647
MZ22519181	1.0
MZ22519185	1.0
MZ22519190	1.0909090909090908
MZ22519192	1.0
MZ22519193	1.0
MZ22519194	1.0526315789473684
MZ22519195	1.0
MZ22519196	1.1428571428571428
MZ22519197	1.0
MZ22519199	1.0
MZ22519201	1.0625
MZ22519203	1.0
MZ22519204	1.0
MZ22519206	1.0
MZ22519207	1.0
MZ22519208	1.25
MZ22519209	1.0
MZ22519210	1.6666666666666667
MZ22519211	1.0
MZ22519212	1.0
MZ22519214	1.0
MZ22519215	1.25
MZ22519220	1.0
MZ22519221	1.0
MZ22519222	1.0
MZ22519223	1.4
MZ22519224	1.0
MZ22519225	1.0
MZ22519230	1.0
MZ22519233	1.0
MZ22519234	1.0
MZ22519239	1.0
MZ22519240	1.0
MZ22519241	1.0
MZ22519244	1.0833333333333333
MZ22519252	1.0
MZ22519253	1.0555555555555556
MZ22519254	1.0
MZ22519255	1.0
MZ22519259	1.0
MZ22519260	1.0526315789473684
MZ22519263	1.0
MZ22519264	1.0
MZ22519267	1.0666666666666667
MZ22519270	1.0555555555555556
MZ22519272	1.0
MZ22519273	1.1428571428571428
MZ22519278	1.0
MZ22519281	1.0
MZ22519283	1.1176470588235294
MZ22519284	1.0
MZ22519285	1.0
MZ22519290	1.0555555555555556
MZ22519293	1.0526315789473684
MZ22519294	1.0
MZ22519296	1.0
MZ22519299	1.0
MZ22519300	1.0
MZ22519301	1.0
MZ22519303	1.0
MZ22519304	1.0
MZ22519306	1.0
MZ22519307	1.0
MZ22519308	1.0
MZ22519309	1.0555555555555556
MZ22519310	1.0
MZ22519312	1.0
MZ22519314	1.0
MZ22519315	1.0555555555555556
MZ22519316	1.0
MZ22519318	1.0
MZ22519321	1.0
MZ22519322	1.0555555555555556
MZ22519323	1.0
MZ22519326	1.0
MZ22519328	1.0588235294117647
MZ22519329	1.0
MZ22519330	1.0
MZ22519331	1.1428571428571428
MZ22519333	1.0714285714285714
MZ22519338	1.0
MZ22519339	1.0
MZ22519340	1.0
MZ22519346	1.0666666666666667
MZ22519347	1.0769230769230769
MZ22519348	1.0
MZ22519349	1.0
MZ22519351	1.0
MZ22519355	1.0526315789473684
MZ22519356	1.0
MZ22519357	1.4
MZ22519358	1.0526315789473684
MZ22519359	1.0
MZ22519360	1.0
MZ22519363	1.0
MZ22519364	1.0
MZ22519365	1.0
MZ22519366	2.0588235294117645
MZ22519369	1.0
MZ22519371	1.0
MZ22519372	1.1666666666666667
MZ22519376	1.0
MZ22519377	1.1428571428571428
MZ22519379	1.1
MZ22519381	1.0
MZ22519382	1.0625
MZ22519383	1.0
MZ22519384	1.0
MZ22519385	1.0
MZ22519388	1.0
MZ22519389	1.0
MZ22519393	1.2
MZ22519394	1.0526315789473684
MZ22519395	1.0
MZ22519396	1.0
MZ22519401	1.0625
MZ22519402	1.0
MZ22519404	1.0
MZ22519405	1.0
MZ22519411	1.0
MZ22519412	1.125
MZ22519413	1.0
MZ22519414	1.6
MZ22519416	1.0
MZ22519423	1.0
MZ22519426	1.0
MZ22519429	1.0
MZ22519431	1.0588235294117647
MZ22519432	1.0
MZ22519433	1.0
MZ22519434	1.0
MZ22519435	1.0
MZ22519436	1.1176470588235294
MZ22519442	1.4375
MZ22519445	1.0
MZ22519446	1.5
MZ22519449	1.0
MZ22519450	1.0
MZ22519451	1.125
MZ22519454	1.0
MZ22519455	1.0
MZ22519456	1.0
MZ22519458	1.0
MZ22519462	1.0
MZ22519464	1.0
MZ22519465	1.0
MZ22519470	1.1111111111111112
MZ22519471	1.0
MZ22519479	1.1818181818181819
MZ22519480	1.0
MZ22519481	1.0
MZ22519482	1.0
MZ22519483	1.0
MZ22519485	1.0
MZ22519486	1.0
MZ22519489	1.0
MZ22519490	1.0
MZ22519491	1.0588235294117647
MZ22519497	1.0
MZ22519499	1.0
MZ22519500	1.0
MZ22519502	1.0
MZ22519503	1.0
MZ22519505	1.0
MZ22519506	1.0
MZ22519510	1.0
MZ22519511	1.0526315789473684
MZ22519513	1.0
MZ22519515	1.0
MZ22519516	1.0
MZ22519517	1.0
MZ22519519	1.0
MZ22519521	1.0
MZ22519522	1.1111111111111112
MZ22519524	1.125
MZ22519527	1.0
MZ22519528	1.0769230769230769
MZ22519529	1.0
MZ22519530	1.0
MZ22519531	1.0
MZ22519533	1.0
MZ22519536	1.0588235294117647
MZ22519538	1.0
MZ22519539	1.0769230769230769
MZ22519540	1.0526315789473684
MZ22519541	1.0
MZ22519544	1.0
MZ22519545	1.0
MZ22519547	1.0526315789473684
MZ22519548	1.0526315789473684
MZ22519550	1.0588235294117647
MZ22519551	1.0
MZ22519552	1.1
MZ22519553	1.1538461538461537
MZ22519554	1.7222222222222223
MZ22519555	1.0
MZ22519558	1.0588235294117647
MZ22519561	1.0
MZ22519565	1.0
MZ22519568	1.0
MZ22519569	1.0
MZ22519570	1.0
MZ22519572	1.0
MZ22519573	1.0588235294117647
MZ22519577	1.9090909090909092
MZ22519578	1.0
MZ22519579	1.0
MZ22519580	1.0
MZ22519584	1.0
MZ22519587	1.0
MZ22519589	1.0
MZ22519591	1.0
MZ22519592	1.0
MZ22519593	1.0526315789473684
MZ22519596	1.0
MZ22519597	1.25
MZ22519599	1.0
MZ22519600	1.0
MZ22519601	1.1666666666666667
MZ22519603	1.0
MZ22519604	1.0
MZ22519607	1.0
MZ22519610	1.0
MZ22519618	1.0
MZ22519620	1.105263157894737
MZ22519625	1.0
MZ22519626	1.0
MZ22519628	1.0625
MZ22519629	1.0
MZ22519631	1.0
MZ22519632	1.0526315789473684
MZ22519633	1.0
MZ22519634	1.0
MZ22519635	1.0769230769230769
MZ22519636	1.0526315789473684
MZ22519637	1.0
MZ22519638	1.0
MZ22519640	1.0
MZ22519644	1.0
MZ22519645	1.0714285714285714
MZ22519648	1.0625
MZ22519650	1.0
MZ22519652	1.0
MZ22519653	1.0625
MZ22519656	1.0
MZ22519657	1.105263157894737
MZ22519658	1.0
MZ22519660	1.0
MZ22519662	1.0
MZ22519666	1.0666666666666667
MZ22519667	1.0
MZ22519669	1.0
MZ22519670	1.0
MZ22519671	1.0
MZ22519673	1.0
MZ22519675	1.1428571428571428
MZ22519677	1.0
MZ22519685	1.125
MZ22519686	1.0
MZ22519687	1.0526315789473684
MZ22519690	1.1
MZ22519692	1.0
MZ22519693	1.0
MZ22519696	1.0
MZ22519697	1.0
MZ22519698	1.125
MZ22519701	1.0
MZ22519703	1.0
MZ22519706	1.0
MZ22519709	1.0526315789473684
MZ22519711	1.0555555555555556
MZ22519712	1.0
MZ22519713	1.0526315789473684
MZ22519714	1.0
MZ22519715	1.0
MZ22519716	1.0
MZ22519720	1.0
MZ22519721	1.0
MZ22519722	1.0
MZ22519723	1.0
MZ22519724	1.0
MZ22519726	1.0
MZ22519727	1.0
MZ22519728	1.0
MZ22519731	1.0
MZ22519732	1.0
MZ22519733	1.0
MZ22519735	1.0
MZ22519736	1.0
MZ22519737	1.0
MZ22519740	1.0
MZ22519743	1.0
MZ22519745	1.0
MZ22519747	1.0
MZ22519748	1.0
MZ22519749	1.0
MZ22519751	1.0
MZ22519752	1.0
MZ22519753	1.0
MZ22519755	1.0
MZ22519758	1.0555555555555556
MZ22519759	1.0
MZ22519760	2.1
MZ22519761	1.0
MZ22519762	1.0
MZ22519763	1.0
MZ22519766	1.0
MZ22519769	1.0
MZ22519770	1.0555555555555556
MZ22519773	1.0
MZ22519774	1.0
MZ22519775	1.0
MZ22519777	1.3529411764705883
MZ22519782	1.0
MZ22519783	1.0
MZ22519786	1.0
MZ22519787	1.0
MZ22519788	1.0555555555555556
MZ22519790	1.0526315789473684
MZ22519792	1.0
MZ22519794	1.0
MZ22519797	1.0526315789473684
MZ22519799	1.0
MZ22519800	1.0
MZ22519802	1.0
MZ22519803	1.0
MZ22519805	1.0
MZ22519806	1.0
MZ22519810	1.0
MZ22519811	1.0
MZ22519812	1.0
MZ22519814	1.0
MZ22519815	1.0
MZ22519816	1.0
MZ22519818	1.0
MZ22519819	1.0
MZ22519822	1.0
MZ22519823	1.0
MZ22519824	1.0
MZ22519826	1.0
MZ22519827	1.0
MZ22519829	1.0
MZ22519830	1.0
MZ22519832	1.0
MZ22519834	1.0
MZ22519837	1.1666666666666667
MZ22519838	1.0
MZ22519839	1.2222222222222223
MZ22519840	1.0
MZ22519842	1.125
MZ22519844	1.0
MZ22519846	1.1111111111111112
MZ22519847	1.0
MZ22519849	1.0
MZ22519853	1.0
MZ22519854	1.0
MZ22519855	1.2
MZ22519856	1.0
MZ22519860	1.0
MZ22519861	1.0
MZ22519863	1.0
MZ22519864	1.0
MZ22519865	1.1578947368421053
MZ22519866	1.0
MZ22519869	1.0
MZ22519871	1.0
MZ22519873	1.0
MZ22519874	1.4444444444444444
MZ22519875	1.0
MZ22519879	1.0
MZ22519881	1.0
MZ22519883	1.0
MZ22519885	1.0
MZ22519886	1.0588235294117647
MZ22519888	1.0
MZ22519892	1.0
MZ22519894	1.0
MZ22519895	1.0
MZ22519898	1.0
MZ22519901	1.0
MZ22519902	1.2
MZ22519906	1.0
MZ22519908	1.0
MZ22519911	1.0526315789473684
MZ22519913	1.0
MZ22519914	1.0
MZ22519917	1.0
MZ22519923	1.0
MZ22519924	1.0
MZ22519926	1.0
MZ22519927	1.0
MZ22519929	1.0
MZ22519933	1.0
MZ22519936	1.4
MZ22519937	1.0
MZ22519942	1.0625
MZ22519943	1.0
MZ22519944	1.0
MZ22519946	1.0
MZ22519950	1.1875
MZ22519951	1.0
MZ22519953	1.0555555555555556
MZ22519954	1.0
MZ22519957	1.0555555555555556
MZ22519959	1.0
MZ22519960	1.0
MZ22519961	1.0
MZ22519962	1.0
MZ22519963	1.2105263157894737
MZ22519966	1.0
MZ22519967	1.0
MZ22519968	1.0
MZ22519970	1.0
MZ22519971	1.0
MZ22519973	1.0555555555555556
MZ22519974	1.0
MZ22519976	1.0
MZ22519978	1.0
MZ22519981	1.125
MZ22519983	1.0
MZ22519984	1.0
MZ22519985	1.0
MZ22519988	1.0
MZ22519989	1.0
MZ22519990	1.0
MZ22519992	1.0526315789473684
MZ22519994	1.0
MZ22519995	1.0
MZ22519997	1.0
MZ22519998	1.125
MZ22519999	1.0
MZ22520000	1.1111111111111112
MZ22520002	1.0
MZ22520003	1.0
MZ22520005	1.0
MZ22520008	1.0
MZ22520009	1.0
MZ22520010	1.0
MZ22520011	1.0
MZ22520012	1.0769230769230769
MZ22520014	1.1666666666666667
MZ22520019	1.0
MZ22520020	1.0714285714285714
MZ22520023	1.0
MZ22520028	1.0526315789473684
MZ22520030	1.0714285714285714
MZ22520032	1.0
MZ22520035	1.0
MZ22520036	1.1
MZ22520039	1.0
MZ22520040	1.0
MZ22520042	1.0
MZ22520046	1.0666666666666667
MZ22520048	1.0
MZ22520049	1.0
MZ22520051	1.0
MZ22520054	1.0
MZ22520055	1.0
MZ22520056	1.0588235294117647
MZ22520057	1.0
MZ22520060	1.0
MZ22520061	1.0
MZ22520062	1.0666666666666667
MZ22520063	1.0
MZ22520065	1.0
MZ22520066	1.0526315789473684
MZ22520068	1.0526315789473684
MZ22520071	1.0588235294117647
MZ22520072	1.0
MZ22520073	1.0
MZ22520075	1.0
MZ22520078	1.0
MZ22520079	1.2857142857142858
MZ22520081	1.0
MZ22520082	1.0714285714285714
MZ22520086	1.0
MZ22520089	1.0
MZ22520090	1.0588235294117647
MZ22520091	1.0
MZ22520092	1.0
MZ22520096	1.1538461538461537
MZ22520099	1.0
MZ22520100	1.0
MZ22520101	1.0
MZ22520104	1.0909090909090908
MZ22520105	1.125
MZ22520109	1.0
MZ22520110	1.0
MZ22520111	1.0
MZ22520112	1.0
MZ22520113	1.0
MZ22520114	1.2
MZ22520116	1.0555555555555556
MZ22520117	1.0
MZ22520118	1.6
MZ22520121	1.0
MZ22520122	1.0
MZ22520125	1.0
MZ22520127	1.0
MZ22520128	1.1764705882352942
MZ22520131	1.0
MZ22520132	1.0588235294117647
MZ22520134	1.0
MZ22520136	1.0
MZ22520140	1.0
MZ22520142	1.2222222222222223
MZ22520144	1.0
MZ22520145	1.0555555555555556
MZ22520148	1.0
MZ22520149	1.0526315789473684
MZ22520150	1.0
MZ22520151	1.0
MZ22520153	1.0
MZ22520154	1.0
MZ22520156	1.0
MZ22520158	1.0
MZ22520160	1.0
MZ22520162	1.0
MZ22520163	1.0
MZ22520164	1.0
MZ22520165	1.0
MZ22520166	1.0769230769230769
MZ22520168	1.0588235294117647
MZ22520171	1.0714285714285714
MZ22520172	1.0
MZ22520178	1.0
MZ22520182	1.0
MZ22520184	1.0
MZ22520185	1.0
MZ22520186	1.0
MZ22520188	1.0
MZ22520191	1.0
MZ22520192	1.0588235294117647
MZ22520194	1.0666666666666667
MZ22520197	1.0
MZ22520200	1.1
MZ22520203	1.0
MZ22520204	1.0588235294117647
MZ22520206	1.0
MZ22520207	1.0555555555555556
MZ22520209	1.0
MZ22520211	1.0
MZ22520214	1.0
MZ22520217	1.0
MZ22520218	1.0
MZ22520221	1.5263157894736843
MZ22520224	1.0
MZ22520225	1.0
MZ22520230	2.2
MZ22520232	1.0
MZ22520233	1.0
MZ22520234	1.5
MZ22520237	1.0
MZ22520240	1.0
MZ22520241	1.0
MZ22520242	1.0588235294117647
MZ22520243	1.0
MZ22520246	1.2
MZ22520249	1.0
MZ22520250	1.0
MZ22520251	1.0
MZ22520254	1.0
MZ22520255	1.0
MZ22520257	1.0
MZ22520258	1.0526315789473684
MZ22520259	1.0526315789473684
MZ22520262	1.0625
MZ22520266	1.0
MZ22520270	1.0526315789473684
MZ22520272	1.0
MZ22520273	1.0588235294117647
MZ22520274	1.0
MZ22520275	1.0555555555555556
MZ22520277	1.0
MZ22520278	1.0
MZ22520279	1.105263157894737
MZ22520280	1.0
MZ22520281	1.0769230769230769
MZ22520284	1.0
MZ22520285	1.0555555555555556
MZ22520288	1.0555555555555556
MZ22520289	1.0
MZ22520291	1.0
MZ22520292	1.0625
MZ22520294	1.0
MZ22520297	1.368421052631579
MZ22520298	1.0
MZ22520299	1.0
MZ22520300	1.0
MZ22520302	1.0
MZ22520306	1.0
MZ22520308	1.0
MZ22520310	1.0625
MZ22520311	1.0
MZ22520312	1.0
MZ22520313	1.0
MZ22520318	1.0
MZ22520322	1.0
MZ22520323	1.0
MZ22520324	1.0
MZ22520326	1.0
MZ22520328	1.0
MZ22520329	1.1538461538461537
MZ22520330	1.0526315789473684
MZ22520332	1.1111111111111112
MZ22520334	1.0
MZ22520337	1.0
MZ22520338	1.0833333333333333
MZ22520342	1.0
MZ22520343	1.0
MZ22520344	1.0
MZ22520345	1.0555555555555556
MZ22520346	1.631578947368421
MZ22520348	1.0588235294117647
MZ22520353	1.0
MZ22520359	1.0526315789473684
MZ22520361	1.1
MZ22520362	1.0526315789473684
MZ22520364	1.0
MZ22520365	1.4285714285714286
MZ22520366	1.0
MZ22520367	1.0
MZ22520368	1.0
MZ22520370	1.0625
MZ22520372	1.5
MZ22520375	1.0
MZ22520378	1.0
MZ22520381	1.6666666666666667
MZ22520382	1.0
MZ22520386	1.0
MZ22520387	1.0
MZ22520388	1.0769230769230769
MZ22520392	1.0555555555555556
MZ22520395	1.0555555555555556
MZ22520402	1.0
MZ22520403	1.0
MZ22520406	1.0
MZ22520407	1.0
MZ22520410	1.0
MZ22520414	1.0526315789473684
MZ22520418	1.0
MZ22520420	1.0
MZ22520421	1.0
MZ22520422	1.1111111111111112
MZ22520423	1.0
MZ22520426	1.0
MZ22520428	1.0
MZ22520430	1.0
MZ22520434	1.0
MZ22520435	1.0
MZ22520437	1.0
MZ22520438	1.0
MZ22520443	1.0
MZ22520444	1.0
MZ22520446	1.0
MZ22520448	1.0
MZ22520449	1.0
MZ22520450	1.0
MZ22520451	1.0
MZ22520452	1.0625
MZ22520454	1.0
MZ22520455	1.0
MZ22520456	1.0
MZ22520458	1.0
MZ22520461	1.6666666666666667
MZ22520464	1.0
MZ22520468	1.0
MZ22520470	1.0
MZ22520472	1.0625
MZ22520473	1.0625
MZ22520474	1.0
MZ22520475	1.0769230769230769
MZ22520476	1.0
MZ22520477	1.0
MZ22520482	1.0
MZ22520489	1.0555555555555556
MZ22520491	1.0
MZ22520492	1.0
MZ22520493	1.0
MZ22520494	1.0
MZ22520496	1.0
MZ22520497	1.1
MZ22520499	1.0
MZ22520501	1.0
MZ22520502	1.0
MZ22520504	1.8421052631578947
MZ22520505	1.0
MZ22520506	1.1176470588235294
MZ22520512	1.0
MZ22520513	1.0
MZ22520514	1.0
MZ22520516	1.0
MZ22520517	1.0555555555555556
MZ22520518	1.0
MZ22520519	1.0
MZ22520520	1.0
MZ22520521	1.0
MZ22520523	1.0
MZ22520525	1.0
MZ22520527	1.0
MZ22520528	1.0
MZ22520529	1.4444444444444444
MZ22520531	1.0
MZ22520533	1.0
MZ22520534	1.0
MZ22520536	1.0
MZ22520543	1.0
MZ22520544	1.0
MZ22520547	1.0909090909090908
MZ22520548	1.0
MZ22520556	1.0
MZ22520558	1.0
MZ22520559	1.0
MZ22520560	1.0
MZ22520562	1.0
MZ22520563	1.1428571428571428
MZ22520564	1.0
MZ22520565	1.0
MZ22520566	1.0
MZ22520567	1.0
MZ22520568	1.0
MZ22520569	1.8
MZ22520571	1.0
MZ22520572	1.0
MZ22520573	1.0
MZ22520574	1.0
MZ22520575	1.0
MZ22520576	1.0
MZ22520577	1.0
MZ22520578	1.0
MZ22520580	1.0625
MZ22520582	1.0
MZ22520583	1.0
MZ22520584	1.0
MZ22520587	1.0
MZ22520589	1.0
MZ22520591	1.0555555555555556
MZ22520592	1.0
MZ22520593	1.0
MZ22520594	1.0
MZ22520595	1.25
MZ22520596	1.0
MZ22520598	1.0
MZ22520603	1.0
MZ22520604	1.0
MZ22520605	1.0
MZ22520607	1.0666666666666667
MZ22520608	1.1666666666666667
MZ22520612	1.0
MZ22520614	1.0
MZ22520616	1.0
MZ22520618	1.1111111111111112
MZ22520620	1.0
MZ22520621	1.1666666666666667
MZ22520622	1.1
MZ22520623	1.0526315789473684
MZ22520624	1.0
MZ22520627	1.2
MZ22520630	1.0555555555555556
MZ22520631	1.0
MZ22520632	1.0
MZ22520633	1.0
MZ22520634	1.0
MZ22520638	1.0
MZ22520639	1.0
MZ22520640	1.0555555555555556
MZ22520644	1.0
MZ22520645	1.0555555555555556
MZ22520646	1.0
MZ22520647	1.0526315789473684
MZ22520653	1.0
