gene	CAF
GB53768	0.706
GB54847	0.9840000000000001
GB48836	0.7020000000000001
GB51508	0.915
GB50897	0.93
GB50337	0.7020000000000001
GB43270	0.94
GB40948	0.9420000000000001
GB46023	0.904
GB40824	0.956
GB50132,GB48490	0.929
GB41651	0.998
GB49714,GB49714	0.833
GB53155	0.7020000000000001
GB42841	0.7020000000000001
GB54812	0.935
GB42354	0.687
GB52542	0.9520000000000001
GB48046,GB41540	0.493
GB44271	0.904
GB52510	0.9420000000000001
GB43805	0.0
GB47845	0.893
GB52992	0.9
GB45492	0.6829999999999999
GB49749	0.9420000000000001
GB55459	0.7020000000000001
GB54918,GB54918	0.861
GB53753	0.9440000000000001
GB54347	0.7020000000000001
GB49943	0.995
GB50257	0.7020000000000001
GB41811	0.706
GB51211,GB51211	0.9159999999999999
GB55187	0.67
GB47736	0.9279999999999999
GB45287	0.94
GB53289	0.9520000000000001
GB55576	0.79
GB54571	0.7020000000000001
GB49827	0.66
GB44288	0.706
GB54052	0.593
GB48661	0.9420000000000001
GB55587	0.7020000000000001
GB51504	0.9
GB54228	0.7020000000000001
GB46304,GB46308	0.7659999999999999
GB44848	0.8290000000000001
GB45408	0.638
GB54731	0.894
GB54049	0.7020000000000001
GB51441,GB51441	0.938
GB49558	0.934
GB55569	0.955
GB51698	0.7909999999999999
GB55508	0.7020000000000001
GB45655	0.7020000000000001
GB48811	0.7020000000000001
GB44048	0.9420000000000001
GB49535,GB49535,GB46266	0.943
GB46231	0.9540000000000001
GB55400	0.915
GB48521,GB48521	0.91
GB40853	0.9990000000000001
GB41962	0.787
GB52576	0.934
GB43104	0.91
GB41701	0.9420000000000001
GB53331	0.887
GB44880	0.6829999999999999
GB43217	0.7020000000000001
GB55919	0.66
GB50021	0.7020000000000001
GB44770	0.94
GB40548	0.68
GB42159	0.995
GB50701	0.998
GB48367	0.94
GB53439	0.6940000000000001
GB43295	0.455
GB53268	0.66
GB51817	0.877
GB49284	0.907
GB50526	0.883
GB56009,GB56009,GB56009	0.992
GB43676	0.956
GB46910	0.9420000000000001
GB48326	0.9309999999999999
GB48028	0.9420000000000001
GB53936	0.755
GB50066	0.728
GB45952	0.706
GB48462	0.848
GB54574	0.982
GB40541	0.7020000000000001
GB54050	0.932
GB41710	0.7
GB41032	0.6940000000000001
GB44909	0.66
GB53793	0.998
GB52616	0.7020000000000001
GB55521	0.953
GB41769	0.9540000000000001
GB48112	0.66
GB49081	0.94
GB43192	0.647
GB40296	0.94
GB55665	0.6940000000000001
GB48313	0.7020000000000001
GB42920	0.7020000000000001
GB41280	0.956
GB52724	0.992
GB42965	0.585
GB51694	0.7020000000000001
GB44662	0.7020000000000001
GB42494	0.7020000000000001
GB54167	0.6940000000000001
GB40343	0.66
GB49012	0.659
GB55054,GB55054	0.94
GB49076	0.9490000000000001
GB54867,GB53933	0.9890000000000001
GB51697	0.945
GB55929	0.7709999999999999
GB44517	0.9490000000000001
GB46709	0.9540000000000001
GB55494	0.93
GB47393	0.693
GB44346	0.7020000000000001
GB50527	0.953
GB51713	0.7020000000000001
GB42564	0.5770000000000001
GB52763	0.94
GB41182	0.7020000000000001
GB48750	0.9490000000000001
GB50877	0.647
GB42850	0.9520000000000001
GB54927	0.7020000000000001
GB48816	0.9420000000000001
GB55622,GB55621	0.9590000000000001
GB44829	0.7020000000000001
GB48911	0.664
GB52569	0.636
GB48136	0.9440000000000001
GB49637	0.7020000000000001
GB43867	0.9420000000000001
GB42156	0.955
GB52623	0.9520000000000001
GB40480	0.7020000000000001
GB44997	0.7020000000000001
GB55624	0.7020000000000001
GB52686	0.655
GB45436	0.9420000000000001
GB42840	0.7020000000000001
GB45879,GB47131	0.833
GB55302	0.858
GB52820,GB53324	0.787
GB46641	0.665
GB54599	0.9490000000000001
GB44575	0.6940000000000001
GB51995	0.96
GB54971	0.866
GB46788	0.634
GB55158	0.912
GB49004	0.281
GB51495	0.9209999999999999
GB40637	0.593
GB53820	0.7020000000000001
GB50921,GB56021	0.7709999999999999
GB55112	0.7020000000000001
GB41617	0.7020000000000001
GB42606	0.938
GB55530	0.941
GB42249	0.7020000000000001
GB54988,GB54988,GB51379	0.991
GB43687	0.915
GB40775	0.7020000000000001
GB41738	0.9359999999999999
GB49219	0.66
GB41455	0.7020000000000001
GB54499	0.863
GB45184	0.7020000000000001
GB41063	0.7020000000000001
GB40804	0.6829999999999999
GB42994,GB42994	0.935
GB45654	0.9490000000000001
GB53147	0.934
GB50265	0.93
GB50364	0.966
GB51809	0.9420000000000001
GB49056	0.9209999999999999
GB53039	0.6829999999999999
GB54152,GB54150	0.905
GB41735	0.9420000000000001
GB46628	0.9940000000000001
GB46580	0.91
GB41028	0.7020000000000001
GB51893	0.935
GB52260	0.7020000000000001
GB45296	0.895
GB50168	0.9420000000000001
GB46791	0.489
GB40208	0.7020000000000001
GB45825	0.6940000000000001
GB44557	0.938
GB55659	0.9420000000000001
GB45364	0.45
GB54735	0.419
GB40513	0.9159999999999999
GB48626,GB53757	0.784
GB42943	0.9129999999999999
GB54217	0.7020000000000001
GB55493	0.66
GB47041	0.871
GB40871	0.915
GB51646	0.525
GB41372	0.7020000000000001
GB51558	0.7829999999999999
GB52739	0.9420000000000001
GB42479	0.9440000000000001
GB43553	0.7020000000000001
GB40931	0.9690000000000001
GB43737	0.956
GB41768	0.743
GB44883	0.938
GB52421	0.7020000000000001
GB52793	0.66
GB49484,GB49484	0.953
GB42275	0.7020000000000001
GB46241	0.6829999999999999
GB42689	0.7020000000000001
GB48691	0.7020000000000001
GB52424	0.94
GB50045	0.943
GB53084	0.9209999999999999
GB45459	0.7020000000000001
GB47111	0.9420000000000001
GB47660	0.956
GB49155	0.9440000000000001
GB40364	0.664
GB41257	0.6940000000000001
GB42656	0.938
GB51755	0.7
GB44259	0.7020000000000001
GB53715,GB53714	0.802
GB44688	0.895
GB45017	0.9159999999999999
GB55594	0.9229999999999999
GB50672	0.992
GB50627	0.976
GB46661	0.6
GB43004	0.993
GB46296	0.662
GB46029	0.6940000000000001
GB40074,GB40074	0.953
GB47285	0.7020000000000001
GB55823	0.94
GB42271	0.696
GB45830	0.99
GB50750	0.9440000000000001
GB43247	0.8640000000000001
GB50725	0.6940000000000001
GB51143	0.7020000000000001
GB51117	0.696
GB52813	0.5870000000000001
GB49548	0.914
GB41672	0.66
GB48720	0.665
GB49380	0.935
GB44149	0.904
GB49066	0.943
GB41427	0.894
GB50094	0.951
GB54818	0.9540000000000001
GB51064	0.7020000000000001
GB49634	0.7020000000000001
GB54689	0.94
GB45794,GB45794	0.91
GB42822	0.9990000000000001
GB45254	0.698
GB44366	0.9420000000000001
GB46565	0.841
GB40424	0.688
GB49473	0.7020000000000001
GB40531,GB40534	0.981
GB46211	0.7020000000000001
GB46895	0.7020000000000001
GB43226	0.9490000000000001
GB42932	0.9420000000000001
GB44419	0.904
GB42666	0.9440000000000001
GB54351	0.998
GB55003	0.9540000000000001
GB53389	0.7020000000000001
GB40112	0.9540000000000001
GB52677	0.6829999999999999
GB43782	0.9540000000000001
GB51110	0.7020000000000001
GB40783	0.917
GB51112	0.655
GB54093	0.904
GB46694	0.987
GB50392	0.935
GB45761	0.887
GB41863	0.6940000000000001
GB53319	0.888
GB44792	0.7020000000000001
GB41141	0.66
GB49497	0.7020000000000001
GB53836	0.7020000000000001
GB54234	0.7020000000000001
GB40319	0.935
GB43709	0.9440000000000001
GB47548	0.943
GB51226	0.9490000000000001
GB53650	0.743
GB52255	0.904
GB45939	0.659
GB40278	0.9540000000000001
GB45215	0.7
GB48566	0.9420000000000001
GB53414	0.905
GB46423	0.67
GB41621	0.684
GB54661	0.934
GB40269	0.904
GB45134	0.9640000000000001
GB51465	0.7020000000000001
GB54745	0.94
GB47573	0.7020000000000001
GB44751	0.924
GB45318	0.7020000000000001
GB41632	0.9420000000000001
GB42203	0.929
GB45665	0.895
GB51816	0.986
GB54139	0.9890000000000001
GB40923	0.647
GB44629	0.647
GB51813	0.89
GB52775	0.581
GB45086,GB47066	0.895
GB54975	0.91
GB48169	0.6940000000000001
GB48993,GB48993	0.754
GB42186	0.6940000000000001
GB55589	0.9490000000000001
GB51421	0.9420000000000001
GB51894	0.927
GB46636	0.915
GB43745	0.912
GB55853	0.946
GB43888	0.998
GB54170	0.6829999999999999
GB54118	0.428
GB51223	0.5489999999999999
GB55560	0.948
GB54623	0.7020000000000001
GB52726	0.7020000000000001
GB51671	0.9420000000000001
GB48749	0.7020000000000001
GB43820	0.7020000000000001
GB50986	0.9840000000000001
GB54372	0.7020000000000001
GB54189	0.431
GB46173	0.7020000000000001
GB49400	0.715
GB40029	0.938
GB46246	0.9279999999999999
GB46710	0.555
GB50892	0.94
GB54794	0.9309999999999999
GB47333	0.995
GB44146	0.935
GB41082	0.601
GB42207	0.7020000000000001
GB44747	0.907
GB47869	0.929
GB43205	0.94
GB40975	0.9420000000000001
GB55945	0.66
GB40407	0.665
GB49957	0.858
GB42973	0.614
GB52812	0.935
GB44208	0.7020000000000001
GB44423	0.7020000000000001
GB54056	0.6940000000000001
GB52118	0.524
GB50625	0.956
GB51814	0.626
GB48838	0.865
GB47389	0.7020000000000001
GB52469	0.9420000000000001
GB49114	0.621
GB52983	0.956
GB53365	0.7020000000000001
GB54172	0.7020000000000001
GB51400	0.9440000000000001
GB43555	0.991
GB55585	0.904
GB51984	0.9309999999999999
GB54985	0.7020000000000001
GB50175	0.956
GB52254	0.66
GB55476	0.7020000000000001
GB47188	0.41600000000000004
GB40356	0.9490000000000001
GB47427	0.7
GB54666	0.6829999999999999
GB53180	0.904
GB45198	0.7020000000000001
GB44524	0.659
GB41065	0.6940000000000001
GB45046	0.7020000000000001
GB40503	0.9420000000000001
GB43225	0.7
GB50866,GB50866	0.943
GB53142	0.7020000000000001
GB44020,GB47607,GB45935	0.917
GB43812	0.9159999999999999
GB49915	0.941
GB53666	0.6940000000000001
GB44148	0.7020000000000001
GB41169	0.6940000000000001
GB45415	0.956
GB47960	0.7020000000000001
GB49725	0.43
GB40451	0.956
GB49412	0.9740000000000001
GB55287	0.76
GB41866	0.6829999999999999
GB48006	0.784
GB45938,GB45973	0.9990000000000001
GB45871	0.9540000000000001
GB54886	0.915
GB49839	0.9440000000000001
GB48124	0.7020000000000001
GB43565	0.696
GB42277	0.7290000000000001
GB50594	0.755
GB42969	0.9490000000000001
GB51160	0.7020000000000001
GB50232	0.935
GB45976	0.855
GB43912	0.7020000000000001
GB45499	1.0
GB50229	0.5770000000000001
GB55504	0.7020000000000001
GB55268	0.94
GB55503	0.6940000000000001
GB45028	0.6829999999999999
GB46792	0.9690000000000001
GB40799	0.823
GB53124	0.9329999999999999
GB54363	0.7020000000000001
GB44621	0.7020000000000001
GB42304	0.915
GB51689	0.848
GB46927	0.45399999999999996
GB49803	0.7020000000000001
GB53351,GB46992	0.992
GB40768,GB40809	0.976
GB53589	0.9420000000000001
GB45827	0.934
GB46892	0.7
GB44493	0.512
GB50829	0.9440000000000001
GB49353	0.7020000000000001
GB55802	0.7809999999999999
GB54643	0.862
GB45315	0.997
GB41080	0.948
GB50553	0.7020000000000001
GB46263	0.7020000000000001
GB52877	0.7020000000000001
GB40442	0.66
GB46216	0.6829999999999999
GB53835,GB53833	0.5770000000000001
GB45837	0.7020000000000001
GB51834	0.55
GB41045,GB41045	0.904
GB44292	0.7020000000000001
GB44008	0.7020000000000001
GB53055	0.998
GB43856	0.7020000000000001
GB50864	0.9940000000000001
GB40365	0.685
GB40091	0.915
GB52074	0.7020000000000001
GB42644	0.9440000000000001
GB49953	0.7020000000000001
GB51013	0.9420000000000001
GB54091	0.971
GB40063,GB40063	0.943
GB53336	0.635
GB41127	0.995
GB46735	0.7020000000000001
GB44944	0.9159999999999999
GB52955	0.9520000000000001
GB48034	0.997
GB55453	0.903
GB49270,GB49270	0.9209999999999999
GB40652	0.7020000000000001
GB43135	0.998
GB52910	0.655
GB41147	0.66
GB54511	0.664
GB48078	0.647
GB53926	0.809
GB47456	0.915
GB49488	0.708
GB53220	0.743
GB50207	0.927
GB45986	0.7020000000000001
GB45486	0.895
GB42355	0.934
GB43885	0.7829999999999999
GB52628	0.9490000000000001
GB49227	0.7020000000000001
GB42941	0.621
GB54861	0.7020000000000001
GB47346	0.66
GB50348	0.9420000000000001
GB49344	0.915
GB53379,GB50129	0.748
GB52706	0.66
GB50678	0.941
GB43305	0.7020000000000001
GB42142	0.9420000000000001
GB47665	0.621
GB55584	0.9490000000000001
GB41343	0.94
GB49173,GB51647	0.9840000000000001
GB47813	0.993
GB55388	0.992
GB50793	0.9420000000000001
GB52340	0.563
GB42664	0.934
GB53093	0.679
GB51163	0.7020000000000001
GB44283	0.7140000000000001
GB52259	0.938
GB45145,GB45145	0.868
GB48223	0.938
GB45862	0.66
GB54526	0.687
GB54923	0.978
GB41472	0.9540000000000001
GB40599	0.9440000000000001
GB48536	0.7020000000000001
GB40718	0.862
GB50159,GB43064	0.865
GB55916	0.647
GB50977	0.655
GB54835,GB54835	0.943
GB55090	0.7020000000000001
GB46305	0.616
GB40941	0.9440000000000001
GB51622	0.6940000000000001
GB50460	0.7020000000000001
GB48454	0.992
GB44041	0.9520000000000001
GB50652	0.9329999999999999
GB42898	0.696
GB53815	0.9279999999999999
GB48813	0.7020000000000001
GB44049	0.956
GB47055	0.647
GB46015,GB46062	0.9840000000000001
GB55772	0.769
GB52056,GB52054	0.915
GB43420	0.66
GB48115	0.647
GB50638	0.6940000000000001
GB50063	0.7020000000000001
GB49372	0.9990000000000001
GB46952,GB46952,GB46952	0.9840000000000001
GB52153	0.887
GB49962	0.9420000000000001
GB40555	0.7020000000000001
GB45919	0.7020000000000001
GB52028	0.693
GB49323	0.74
GB45666	0.94
GB44519	0.9
GB40874	0.7020000000000001
GB44946	0.986
GB40720	0.9420000000000001
GB44207	0.934
GB44904	0.6940000000000001
GB51345	0.696
GB46124	0.8059999999999999
GB44772	0.983
GB47064	0.938
GB53709	0.6940000000000001
GB43575	0.932
GB52523	0.894
GB52261	0.95
GB40894	0.7020000000000001
GB51805,GB51805	0.943
GB49362	0.831
GB44396	0.93
GB49276	0.745
GB42428	0.818
GB52875	0.7020000000000001
GB47420	0.11800000000000001
GB47417	0.7020000000000001
GB41373	0.7020000000000001
GB53438	0.85
GB51125	0.693
GB41985	0.953
GB52667	0.9540000000000001
GB40626	0.802
GB45458	0.998
GB54802	0.7020000000000001
GB44232	0.7020000000000001
GB42819	0.907
GB47966	0.728
GB42210	0.6829999999999999
GB53679	0.935
GB41447	0.9420000000000001
GB50809	0.7020000000000001
GB54842	0.7020000000000001
GB52658	0.7020000000000001
GB52723	0.7020000000000001
GB54042	0.7020000000000001
GB41293	0.7020000000000001
GB48230	0.7020000000000001
GB51496	0.934
GB41488	0.9420000000000001
GB50024	0.862
GB45810	0.94
GB44515	0.6829999999999999
GB47554	0.7020000000000001
GB51845,GB51844	0.9129999999999999
GB56027	0.953
GB40796	0.934
GB51728	0.7020000000000001
GB55777	0.297
GB40911	0.9490000000000001
GB51092	0.797
GB46847	0.943
GB47409	0.7020000000000001
GB46615	0.9440000000000001
GB42237	0.6829999999999999
GB47512	0.778
GB42963	0.981
GB49354	0.9329999999999999
GB44081	0.696
GB45929	0.951
GB49342	0.9420000000000001
GB40381	0.97
GB54510	0.7020000000000001
GB47460	0.7020000000000001
GB55466	0.313
GB50334	0.7020000000000001
GB52073	0.7020000000000001
GB43153	0.7020000000000001
GB41043	0.7020000000000001
GB52104	0.905
GB47338	0.858
GB42346	0.9
GB53299,GB53299	0.935
GB51335	0.7020000000000001
GB50967	0.659
GB40998	0.956
GB41358	0.895
GB49449	0.6890000000000001
GB52973	0.977
GB43684	0.7020000000000001
GB42604	0.932
GB46541	0.7020000000000001
GB50041	0.8740000000000001
GB43231	0.998
GB49033	0.621
GB48144	0.298
GB52798	0.9490000000000001
GB49240	0.91
GB42889	0.8440000000000001
GB54308	0.7020000000000001
GB55544	0.956
GB55438	0.6940000000000001
GB41886	0.998
GB55984	0.647
GB47496	0.7020000000000001
GB43623	0.7020000000000001
GB49514	0.992
GB44771	0.929
GB53751	0.66
GB41834	0.91
GB42110	0.7020000000000001
GB41797	0.935
GB44745	0.7020000000000001
GB46248	0.9540000000000001
GB53712	0.6940000000000001
GB47432	0.895
GB47751	0.7020000000000001
GB41513	0.7020000000000001
GB52097	0.7020000000000001
GB46889	0.9540000000000001
GB44004	0.929
GB52654	0.621
GB43130	0.915
GB48973	0.935
GB52729	0.7020000000000001
GB53321	0.7020000000000001
GB40342	0.659
GB45497	0.997
GB45298	0.7020000000000001
GB54210	0.943
GB44543	0.7020000000000001
GB44511	0.7020000000000001
GB44832	0.384
GB44011	0.904
GB44865	0.9540000000000001
GB40128	0.883
GB40838	0.983
GB46255	0.992
GB55921	0.996
GB50390	0.706
GB42024	0.9420000000000001
GB49776	0.7020000000000001
GB50675	0.938
GB49722,GB55730	0.955
GB49262	0.505
GB40162	0.94
GB40304	0.7020000000000001
GB54474,GB54474	0.904
GB42983	0.7020000000000001
GB47462	0.7020000000000001
GB48745	0.915
GB50642	0.7020000000000001
GB52756	0.998
GB48301	0.895
GB51762	0.9420000000000001
GB49939	0.687
GB48406	0.647
GB43248	0.292
GB54295	0.904
GB48979	0.525
GB41417	0.7020000000000001
GB41727,GB41727	0.915
GB54570	0.7020000000000001
GB52322	0.7020000000000001
GB40385	0.7020000000000001
GB55864	0.951
GB43075,GB43076,GB51790,GB51799	0.9259999999999999
GB52725	0.344
GB45316,GB45316	0.943
GB46464,GB44763	0.915
GB41391,GB54040	0.986
GB52075	0.7020000000000001
GB46493	0.655
GB46335,GB41276	0.91
GB44555	0.7020000000000001
GB55283	0.7020000000000001
GB43834	0.956
GB50694	0.955
GB55383	0.7020000000000001
GB40271	0.568
GB43121	0.8290000000000001
GB41671	0.7020000000000001
GB54598	0.664
GB55282	0.621
GB40967	0.7020000000000001
GB49469,GB52902	0.853
GB42722	0.647
GB49684	0.956
GB42106	0.7020000000000001
GB51949	0.8370000000000001
GB45650	0.882
GB42837	0.955
GB44676,GB44676	0.914
GB50282	0.764
GB42216	0.887
GB43184	0.7020000000000001
GB50108	0.7020000000000001
GB50289	0.9490000000000001
GB54841,GB54841,GB54841,GB54841,GB54841	0.995
GB48022	0.867
GB52614	0.992
GB49448	0.598
GB50622,GB50622	0.929
GB44513	0.996
GB45304	0.664
GB49242	0.9159999999999999
GB52895	0.9990000000000001
GB54722	0.6940000000000001
GB45689	0.894
GB49304	0.91
GB45258	0.66
GB40166	0.665
GB41689	0.9159999999999999
GB44079	0.7020000000000001
GB51883	0.9420000000000001
GB46903	0.68
GB46870	0.607
GB47079	0.647
GB47443	0.9540000000000001
GB49481	0.9420000000000001
GB45324	0.915
GB47652	0.9279999999999999
GB52105	0.664
GB41625	0.7020000000000001
GB54379	0.7020000000000001
GB45673	0.7020000000000001
GB47662	0.687
GB55331	0.9440000000000001
GB51009	0.7020000000000001
GB50801	0.934
GB43627	0.6940000000000001
GB42212,GB42213	0.914
GB50142	0.8420000000000001
GB53189	0.73
GB49495	0.8490000000000001
GB41843	0.7020000000000001
GB53565	0.956
GB47236	0.934
GB44179	0.93
GB44802	0.647
GB42367	0.7020000000000001
GB52043	0.478
GB46007	0.932
GB55711,GB53601	0.992
GB41598	0.955
GB53426	0.9159999999999999
GB54328	0.94
GB43379	0.99
GB52805	0.66
GB40392	0.992
GB55413	0.915
GB42671	0.93
GB48948	0.914
GB49020	0.78
GB49626	0.992
GB45882	0.66
GB43894	0.7020000000000001
GB44597	0.976
GB46790	0.7020000000000001
GB55872	0.7020000000000001
GB49118	0.7020000000000001
GB48871	0.9420000000000001
GB42279	0.68
GB48667	0.47700000000000004
GB48728	0.9640000000000001
GB42262	0.9329999999999999
GB40750	0.7020000000000001
GB53137	0.862
GB49156	0.866
GB42306	0.7490000000000001
GB44418	0.685
GB45667	0.647
GB45357	0.96
GB42356	0.951
GB53632	0.6940000000000001
GB52736	0.8420000000000001
GB49303	0.953
GB50779	0.998
GB50704	0.7020000000000001
GB47330	0.91
GB52675	0.6940000000000001
GB48475	0.113
GB55509	0.929
GB45153	0.848
GB44422	0.956
GB53394,GB53394	0.943
GB47500	0.9440000000000001
GB40015	0.6940000000000001
GB42802,GB42802	0.943
GB51723	0.617
GB54364	0.7020000000000001
GB52183,GB52183	0.9279999999999999
GB53659	0.929
GB53030	0.7020000000000001
GB54938	0.915
GB49882	0.7
GB48270	0.688
GB45948	0.7020000000000001
GB55434	0.7020000000000001
GB45313,GB45313	0.941
GB49543,GB42343	0.934
GB55646	0.647
GB52462	0.855
GB40559	0.929
GB48837	0.9159999999999999
GB50202	0.9440000000000001
GB55979	0.735
GB46204,GB46204	0.915
GB53338	0.937
GB46039,GB52107	0.97
GB44440	0.7020000000000001
GB46132	0.706
GB54182	0.9
GB51395	0.7020000000000001
GB55334,GB55335	0.684
GB44601	0.621
GB48858,GB48858,GB48858	0.991
GB42872	0.7020000000000001
GB54342	0.8759999999999999
GB41602	0.7
GB40891	0.6940000000000001
GB42577	0.929
GB44119	0.889
GB44653	0.6940000000000001
GB47740	0.8690000000000001
GB49382	0.9359999999999999
GB53538	0.7020000000000001
GB54252	0.7809999999999999
GB43942	0.986
GB52801	0.9490000000000001
GB55805	0.7020000000000001
GB52595,GB52595	0.915
GB49711,GB49711	0.943
GB49650,GB49650	0.8690000000000001
GB44735	0.706
GB47274	0.9540000000000001
GB42648	0.67
GB44018	0.797
GB50745	0.9440000000000001
GB51719	0.894
GB54037	0.943
GB43890	0.7020000000000001
GB41795	0.956
GB54729	0.7020000000000001
GB43980	0.7020000000000001
GB44334	0.956
GB53916	0.9540000000000001
GB50509	0.89
GB55039	0.655
GB44301	0.9540000000000001
GB47302	0.009000000000000001
GB51699	0.7020000000000001
GB55811	0.9440000000000001
GB53634	0.998
GB45738	0.7020000000000001
GB48151	0.743
GB43453	0.7020000000000001
GB54797	0.664
GB49032	0.934
GB41430	0.909
GB42525	0.7020000000000001
GB55203	0.9159999999999999
GB47516	0.7020000000000001
GB46521	0.589
GB55701	0.92
GB47752	0.904
GB41661	0.9279999999999999
GB42759	0.742
GB50198	0.696
GB49230	0.7020000000000001
GB50197	0.95
GB48175	0.9420000000000001
GB42738	0.932
GB55078	0.705
GB53580,GB53580	0.929
GB50849	0.7020000000000001
GB41562,GB41562,GB54005,GB54005,GB53265	0.8320000000000001
GB53532	0.467
GB52791	0.9420000000000001
GB48188	0.943
GB50117	0.722
GB41751	0.638
GB49551	0.621
GB52913	0.7190000000000001
GB46603	0.693
GB48937	0.991
GB52640	0.823
GB42764	0.915
GB44369	0.7020000000000001
GB49738	0.621
GB53002	0.706
GB46507	0.9540000000000001
GB42593	0.863
GB54377	0.7809999999999999
GB45036	0.9420000000000001
GB45528	0.7020000000000001
GB44544	0.948
GB47973	0.948
GB49763	0.807
GB44296	0.935
GB46026	0.987
GB55367	0.9540000000000001
GB47489	0.66
GB45038	0.6829999999999999
GB41459	0.895
GB46177	0.8909999999999999
GB44116,GB47527	0.883
GB46169,GB40710	0.943
GB50338	0.687
GB43377	0.94
GB53743,GB53743,GB53743,GB53743	0.7609999999999999
GB41998,GB41999	0.825
GB44549	0.847
GB48209	0.85
GB48555	0.7829999999999999
GB40771	0.987
GB40538	0.915
GB45722	0.647
GB55549	0.823
GB48341	0.768
GB41265	0.9490000000000001
GB48330	0.546
GB51077	0.9279999999999999
GB46752	0.7020000000000001
GB47383	0.7020000000000001
GB53516	0.978
GB45202	0.934
GB49255	0.99
GB46005	0.79
GB40543	0.868
GB41244	0.945
GB46422	0.95
GB52702	0.929
GB54557	0.7020000000000001
GB45012	0.659
GB41794	0.6940000000000001
GB45491	0.7020000000000001
GB44888	0.993
GB52933	0.9540000000000001
GB45969,GB46281	0.943
GB49596	0.94
GB41073	0.7020000000000001
GB53313	0.9840000000000001
GB44810	0.929
GB50287	0.904
GB46765	0.782
GB54678	0.667
GB45924	0.7020000000000001
GB41016	0.898
GB40320	0.647
GB43543	0.929
GB51074	0.903
GB47349	0.7020000000000001
GB42161,GB42161	0.943
GB46184	0.89
GB44086	0.7020000000000001
GB45366	0.99
GB52210	0.955
GB47791,GB45779	0.887
GB47279	0.9079999999999999
GB43464	0.956
GB47217	0.8220000000000001
GB46511	0.655
GB54844	0.5379999999999999
GB40843	0.9490000000000001
GB42457	0.7020000000000001
GB48059,GB48059	0.764
GB43526	0.9159999999999999
GB49753	0.784
GB48976	0.9940000000000001
GB43105	0.94
GB49949	0.7020000000000001
GB44932	0.975
GB48790	0.9329999999999999
GB54356	0.9790000000000001
GB47082	0.713
GB51592	0.7020000000000001
GB44383	0.9420000000000001
GB41160	0.6829999999999999
GB44457	0.7020000000000001
GB49492	0.802
GB47295	0.7020000000000001
GB46448	0.986
GB46118	0.887
GB46061	0.706
GB44935	0.665
GB47814	0.86
GB48883	0.904
GB48560	0.424
GB51493	0.956
GB47998	0.7020000000000001
GB50621	0.6829999999999999
GB50514	0.934
GB42420	0.7020000000000001
GB52744	0.998
GB42701	0.809
GB53261	0.006999999999999999
GB46757	0.9209999999999999
GB40145	0.743
GB47495	0.706
GB44056	0.6829999999999999
GB54165	0.7020000000000001
GB46265	0.934
GB52718	0.9420000000000001
GB45597	0.945
GB41230	0.84
GB54573	0.6940000000000001
GB49099	0.894
GB53046	0.976
GB43292	0.614
GB43125	0.912
GB45015	0.86
GB44251	0.7020000000000001
GB46516	0.7
GB48372	0.9490000000000001
GB48628	0.932
GB54131	0.743
GB46597	0.89
GB49078	0.006999999999999999
GB53783	0.113
GB42874	0.7290000000000001
GB44913	0.904
GB47964	0.6940000000000001
GB55071	0.7020000000000001
GB44420	0.9420000000000001
GB47599	0.7020000000000001
GB42085,GB42085	0.9159999999999999
GB52768	0.9420000000000001
GB43938	0.7020000000000001
GB47571	0.66
GB53001	0.7020000000000001
GB54132	0.929
GB44521	0.8440000000000001
GB51506	0.867
GB45651	0.603
GB40119,GB40119	0.981
GB52517	0.934
GB45125	0.66
GB51188	0.698
GB49608	0.7020000000000001
GB52712	0.696
GB51797	0.904
GB44974	0.9540000000000001
GB53250	0.9420000000000001
GB43816	0.9540000000000001
GB41781	0.6940000000000001
GB44134	0.455
GB50473	0.986
GB46576	0.846
GB53288	0.94
GB41499	0.66
GB45876	0.659
GB43495	0.8809999999999999
GB55976	0.7020000000000001
GB41967	0.51
GB44421	0.9570000000000001
GB48325	0.8759999999999999
GB50091	0.934
GB45860	0.983
GB44220	0.431
GB45452	0.7020000000000001
GB49768	0.624
GB40072	0.904
GB44124	0.7
GB47089	0.7020000000000001
GB55959	0.8009999999999999
GB52697	0.7020000000000001
GB44342	0.522
GB49582	0.955
GB50443	0.797
GB40086	0.8759999999999999
GB50177	0.9420000000000001
GB55463	0.7020000000000001
GB46679	0.9440000000000001
GB50276	0.95
GB47539	0.9420000000000001
GB55501	0.7020000000000001
GB50447	0.9440000000000001
GB48846	1.0
GB48533	0.726
GB50753	0.904
GB54684	0.6940000000000001
GB46178	0.001
GB50180	0.7020000000000001
GB51042	0.8809999999999999
GB51644	0.7020000000000001
GB46612	0.647
GB40888	0.894
GB41754	0.932
GB40784	0.9159999999999999
GB42369	0.907
GB49936	0.7020000000000001
GB52598	0.955
GB49973	0.938
GB52671,GB52671	0.904
GB40945	0.8690000000000001
GB53954	0.966
GB45856	0.7020000000000001
GB48806	0.589
GB46028	0.687
GB47057	0.95
GB51341	0.973
GB42596	0.915
GB54753	0.7020000000000001
GB41865,GB41865	0.935
GB49621	0.976
GB55183	0.7020000000000001
GB54314	0.94
GB43660,GB43660,GB43660	0.917
GB49047	0.7020000000000001
GB54450	0.7979999999999999
GB40935	0.7020000000000001
GB41483,GB43022	0.9159999999999999
GB42082	0.894
