gene	CNV
GB45014	0.0
GB44940	0.20538978800000002
GB43618	0.15058465
GB45106	0.0
GB41305	0.152317024
GB53339	0.0
GB41609	0.0
GB54204	0.456249126
GB49468	0.15058465
GB49080,GB51901	0.238990438
GB44798	0.0
GB42241	0.15058465
GB53009,GB49239,GB47762	0.164621599
GB40802	0.0
GB40744	0.0
GB45557	0.0
GB46894	0.249925628
GB44550	0.15058465
GB50943	0.15058465
GB46342	0.0
GB54718	0.0
GB47633	0.152317024
GB46878,GB46878	0.24743583
GB49268	0.554256258
GB44060	0.0
GB45155	0.15058465
GB49556	0.15058465
GB45029	0.0
GB46700	0.277664376
GB54338	0.38756388
GB52291	0.28827503
GB43707	0.291661041
GB54496	0.24743583
GB47201	0.15789473699999998
GB46593	0.15411035
GB41076	0.0
GB49322	0.20538978800000002
GB53530	0.0
GB54505	0.0
GB47477	0.0
GB44934	0.0
GB45517	0.15058465
GB55033	0.20538978800000002
GB55525	0.0
GB45120	0.20538978800000002
GB43983,GB43983	0.245015204
GB45235	0.0
GB51613	0.0
GB44551	0.207566616
GB44554	0.15058465
GB55631	0.0
GB46579	0.214528212
GB45502	0.207566616
GB47732	0.20538978800000002
GB51385	0.0
GB48007	0.24266086899999997
GB53934	0.15058465
GB46877	0.15058465
GB52988	0.0
GB45107	0.15058465
GB43579	0.0
GB51847	0.0
GB48940	0.0
GB47307	0.0
GB45395	0.335064165
GB51591,GB51591	0.448690597
GB52691,GB54193	0.385166639
GB40719	0.176383421
GB54775	0.0
GB47667	0.0
GB55280	0.0
GB45054	0.0
GB53708	0.0
GB46091	0.0
GB54702	0.15789473699999998
GB55967	0.0
GB49646	0.0
GB43261	0.20538978800000002
GB52741	0.0
GB45566	0.20538978800000002
GB49778,GB40327	0.15058465
GB47744	0.0
GB54271	0.0
GB50048	0.0
GB45478	0.214528212
GB42846	0.15058465
GB42933	0.0
GB54222	0.152317024
GB48102	0.0
GB50370	0.15058465
GB45173	0.0
GB43448	0.24266086899999997
GB50767	0.20981281100000002
GB47405	0.0
GB51218	1.620158542
GB52025	0.801598299
GB41998	0.22782255
GB53034	0.20538978800000002
GB53794	0.0
GB51633,GB51633	0.15058465
GB46873	0.0
GB53300	0.0
GB45005	0.0
GB47277	0.15058465
GB41400	0.0
GB44373	0.24266086899999997
GB49444	0.31518658899999996
GB51062	0.0
GB50705	0.0
GB48685,GB50292	0.20538978800000002
GB41448	0.15058465
GB49794	0.0
GB45453	0.0
GB40495	0.161970886
GB40021	0.168720132
GB55475	0.15058465
GB48675	0.207566616
GB44927	0.0
GB53614	0.15058465
GB40671	0.0
GB50681	0.15058465
GB49107	0.0
GB50274	0.15058465
GB48643	0.0
GB40500	0.15058465
GB51066	0.166378066
GB46786	0.0
GB52746	0.20538978800000002
GB43213	0.0
GB49570	0.0
GB48030,GB46377	0.17633156600000002
GB53172	0.15058465
GB45051	0.0
GB52980	0.0
GB46065	0.152317024
GB41312	0.331662479
GB42327	0.20538978800000002
GB41069	0.15058465
GB40971	0.337016686
GB49961	0.0
GB44804	0.152317024
GB55848	0.0
GB42660	0.0
GB52349	0.0
GB44541	0.0
GB47425	0.291661041
GB46653	0.20538978800000002
GB55279	0.15789473699999998
GB44972	0.0
GB54556	0.0
GB53671	0.0
GB44316	0.0
GB42675,GB42675	0.245015204
GB43602	0.20538978800000002
GB49990	0.0
GB40411	0.0
GB49651	0.152317024
GB45662	0.0
GB54699	0.0
GB44037	0.15058465
GB46450	0.0
GB43897	0.217005559
GB46539	0.152317024
GB41908	0.0
GB49613	0.0
GB54422	0.27034500100000003
GB51794	0.0
GB51257	0.15058465
GB49324	0.0
GB54715	0.0
GB45809,GB45809	0.27034500100000003
GB40904	0.15411035
GB44581	0.0
GB55350	0.0
GB41688	0.0
GB46102	0.20538978800000002
GB43159	0.0
GB48434	0.0
GB41798	0.0
GB55527	0.0
GB48489	0.304138127
GB47779	0.24266086899999997
GB50160,GB50160	0.15058465
GB42884	0.20538978800000002
GB41659	0.0
GB55147	0.0
GB42959,GB42958	0.349927106
GB55809,GB50017	0.441098516
GB41250	0.0
GB50043,GB50043	0.20538978800000002
GB46069	0.0
GB55067	0.164130361
GB49275,GB49273	0.298726339
GB41974	0.0
GB44350	0.0
GB41910	0.20538978800000002
GB40123	0.0
GB52307	0.528940822
GB42750	0.0
GB52473	0.272727273
GB42567	0.24743583
GB46012	0.0
GB54543	0.20538978800000002
GB46429	0.6347613360000001
GB53042	0.15058465
GB52008	0.0
GB40149	0.0
GB43119	0.0
GB50941	0.0
GB45815	0.15411035
GB45207	0.152317024
GB42674	0.0
GB43391	0.15789473699999998
GB49969	0.15058465
GB55148	0.15058465
GB52091	0.0
GB49652	0.0
GB43719	0.207566616
GB47841	0.15411035
GB49688	0.45425676299999995
GB44614	0.152317024
GB53163	0.5495824020000001
GB45228	0.0
GB52316	0.0
GB44999	0.0
GB42856	0.0
GB48509	0.263523138
GB49235	0.0
GB40670	0.15058465
GB55846	0.0
GB51486	0.15058465
GB54658	0.0
GB43889	0.0
GB43954	0.0
GB41844	0.0
GB42949	0.15058465
GB45518	0.0
GB55366	0.0
GB40901	0.15058465
GB54325	0.0
GB41094,GB41094	0.38098778899999997
GB47748	0.15058465
GB45140	0.0
GB46036	0.0
GB45926	0.214528212
GB48847	0.0
GB46431	0.15058465
GB50521,GB50521	0.159894048
GB41874	0.45833333299999995
GB44687	0.0
GB50491	0.0
GB50911	0.15789473699999998
GB46165	0.0
GB44114,GB47820	0.21021317
GB41825	0.152317024
GB45777,GB48385	0.15058465
GB50640	0.15058465
GB51638	0.0
GB49534,GB49534	0.20538978800000002
GB44516	0.0
GB44661,GB44455	0.24266086899999997
GB47488,GB46971	0.537645329
GB47334	0.15058465
GB52651	0.0
GB44533	0.0
GB47876	0.15058465
GB50261	0.0
GB55074	0.0
GB49478	0.0
GB46746	0.0
GB53846	0.152317024
GB48386	0.0
GB44082	0.0
GB45273	0.17371499399999998
GB45278	1.144037171
GB40287	0.621831648
GB44223	0.291661041
GB49870	0.152317024
GB50303	0.318181818
GB51264	0.185185185
GB48809	0.0
GB46436	0.0
GB47440	0.0
GB49309	0.207566616
GB47018,GB47018,GB47018	0.318181818
GB43000,GB43000	0.24266086899999997
GB45072	0.0
GB50105	0.0
GB41136	0.0
GB54083	0.15058465
GB50730	0.15058465
GB49050	0.0
GB45713,GB45708	0.495640719
GB54332	0.0
GB52503	0.0
GB45363	0.15058465
GB55985	0.0
GB47081	0.0
GB44742	0.0
GB42224	0.152317024
GB43171	0.0
GB46684	0.15058465
GB41876	0.15058465
GB41864	0.331662479
GB43149	0.15596827
GB50237	0.0
GB49089	0.0
GB52676	0.0
GB40282	0.212132034
GB51015	0.24266086899999997
GB44347	0.245015204
GB40788	0.349344272
GB48938	0.0
GB47549	0.0
GB51912	0.152317024
GB52619,GB43636	0.110431526
GB43475	0.36288736899999996
GB44690	0.0
GB42436	0.0
GB51967	0.0
GB46621	0.15058465
GB40563,GB55130	0.207566616
GB44031	0.161970886
GB51237	0.0
GB48889,GB48889	0.20538978800000002
GB48786	0.372677996
GB44307	0.337016686
GB55757	0.394405319
GB50245	0.0
GB54627	0.0
GB45463,GB45463,GB54870	0.392522705
GB46973	0.152317024
GB50960	0.0
GB49528	0.0
GB54622	0.20538978800000002
GB40580	0.24266086899999997
GB49906	0.15058465
GB54124	0.28827503
GB54493	0.318181818
GB49037	0.20538978800000002
GB55896	0.27034500100000003
GB54522	0.0
GB50586	0.0
GB45067	0.20538978800000002
GB51431	0.441098516
GB54742	0.20538978800000002
GB47102	0.15058465
GB48360	0.0
GB49579	0.0
GB47230	0.0
GB54436	0.300703122
GB44387,GB44387	0.24266086899999997
GB44295	0.0
GB45568	0.0
GB43122	0.0
GB51828	0.152317024
GB45349	0.0
GB45343	0.15789473699999998
GB45052	0.0
GB41156	0.328137172
GB50244	0.0
GB44353	0.0
GB46627	0.0
GB52247	0.0
GB54428	0.6956634829999999
GB45126	0.0
GB43561	0.0
GB48055	0.0
GB49896	0.0
GB41902	0.15058465
GB43052	0.291661041
GB44176	0.15058465
GB42854	0.0
GB42063	0.152317024
GB47106	0.0
GB42559	0.15058465
GB54242,GB54242	0.5635426689999999
GB48160	0.20538978800000002
GB50178	0.233853587
GB48370	0.0
GB52948	0.0
GB49590	0.15058465
GB55359	0.15058465
GB40217	0.0
GB52158	0.350065856
GB47194	0.20538978800000002
GB44570,GB45484	0.272727273
GB41487	0.152317024
GB40863	0.191833261
GB44592	0.15058465
GB45297	0.0
GB52797	0.0
GB55056	0.0
GB45031	0.15058465
GB42501	0.337016686
GB44900	0.0
GB50537	0.214528212
GB50777	0.0
GB52557	0.27034500100000003
GB42783	0.15596827
GB55333	0.0
GB42211	0.15058465
GB51525	0.20538978800000002
GB46290	0.20538978800000002
GB54809	0.0
GB51836	0.15058465
GB53949	0.36357462700000004
GB55704	0.15058465
GB46908	0.20538978800000002
GB48266	0.152317024
GB53376	0.0
GB41819	0.318181818
GB48596	0.15058465
GB49505	0.0
GB44199,GB44199	0.280222568
GB55387	0.27034500100000003
GB42892	0.214528212
GB47962	0.15411035
GB55765	0.0
GB51749	0.152317024
GB53237	0.294165364
GB45457	0.20538978800000002
GB42215	0.0
GB54784	0.15058465
GB50157	0.252487623
GB45194	0.0
GB50126	0.152317024
GB46300	0.15058465
GB50069	0.0
GB53944	0.0
GB47942	0.161970886
GB47350	0.152317024
GB49190	0.0
GB52012	0.272727273
GB44982	0.0
GB47177	0.245015204
GB50493	0.0
GB45133	0.0
GB45413	0.27034500100000003
GB43715	0.8161433490000001
GB48125	0.20538978800000002
GB54391	0.207566616
GB45695	0.15058465
GB53598	0.159894048
GB40944	0.0
GB47429	0.0
GB49527	0.300703122
GB42960	0.0
GB44315	0.0
GB45663	1.4598630069999998
GB44412	0.0
GB41188	0.0
GB53323	0.20538978800000002
GB50871	0.0
GB49612	0.0
GB55403	0.0
GB55274	0.0
GB44072	0.24266086899999997
GB54214	0.15058465
GB51505	0.0
GB55940	0.0
GB40437	0.164130361
GB49327	0.293972368
GB42651	0.0
GB49494	0.152317024
GB46339	0.15058465
GB54989	0.0
GB53035	0.152317024
GB43366	0.20538978800000002
GB54994	0.0
GB51333	0.0
GB47737	0.159894048
GB44682	0.0
GB51063	0.20538978800000002
GB54239	0.0
GB45555	0.0
GB52978	0.0
GB41294	0.15058465
GB55660	0.0
GB45875	0.778397571
GB44611	0.0
GB44293	0.0
GB48684	0.0
GB41171	0.263523138
GB47503	0.0
GB47846	0.0
GB43435	0.15411035
GB45525,GB45524,GB44248	0.17721519
GB50506	0.0
GB52195	0.20981281100000002
GB43637	0.0
GB51580	0.499479112
GB52704	0.0
GB41693	0.0
GB42487	0.15058465
GB46042	0.0
GB48337	0.20538978800000002
GB44121	0.0
GB43113	0.0
GB50367	0.310496888
GB52498	0.166378066
GB55485	0.217005559
GB44099	0.0
GB50071	0.245015204
GB49120	0.318181818
GB42450	0.0
GB43162	0.207566616
GB46685	0.15411035
GB44636	0.0
GB50352	0.0
GB48746	0.164130361
GB43738	0.548861275
GB42652	0.20538978800000002
GB45175	0.0
GB46523	0.15058465
GB46692	3.94538654
GB52045	0.207566616
GB40867,GB40947,GB40867	0.33905523
GB51354	0.0
GB42451	0.0
GB44436	0.20538978800000002
GB48066,GB48782	0.27847983800000004
GB46189	0.0
GB43551	0.0
GB47329	0.0
GB48678	0.0
GB46512	0.15058465
GB53251	0.15058465
GB47387	0.245015204
GB47423	0.20981281100000002
GB51885	0.255124984
GB47250	0.24266086899999997
GB42358	0.214528212
GB53654	0.0
GB49486	0.152317024
GB46672	0.0
GB49604	0.414756175
GB45872	0.0
GB45684	0.249925628
GB41036	0.0
GB41982	0.20538978800000002
GB47222	0.15058465
GB43015	0.20538978800000002
GB48199	0.40673344899999997
GB45128	0.20538978800000002
GB47471	0.37252585200000005
GB49525	0.207566616
GB49841	0.275166502
GB51999	0.0
GB51738	0.20538978800000002
GB44590	0.0
GB50891	0.0
GB50039	0.152317024
GB49909	0.0
GB50190	0.0
GB52627	0.0
GB47300	0.856533955
GB50802	0.0
GB54111	0.212132034
GB48416	0.191833261
GB48237	0.20538978800000002
GB55489,GB55489	0.27034500100000003
GB52588	0.15058465
GB54789	0.0
GB44163	0.0
GB41261	0.161970886
GB50511	0.15058465
GB43087	0.15058465
GB49966	0.33531041699999997
GB43411	0.0
GB40674	0.0
GB51726	0.0
GB45923	0.27034500100000003
GB55299	0.15058465
GB44534	0.0
GB53788	0.0
GB47076	0.0
GB50290	0.0
GB53166	0.0
GB48456	0.0
GB48075	0.0
GB40363	0.152317024
GB44333	0.0
GB45180	0.0
GB45425	0.20538978800000002
GB40766	0.0
GB48873	0.20538978800000002
GB51560	0.0
GB47413,GB47413	0.20538978800000002
GB51093	0.15058465
GB47189	0.20538978800000002
GB49701	0.152317024
GB50471	0.272727273
GB47556	0.28827503
GB44410	0.15058465
GB50015	0.152317024
GB41867	0.0
GB55877,GB55877	0.15789473699999998
GB48692	0.0
GB43256	0.15058465
GB44327	0.15411035
GB42551	0.152317024
GB50031	0.20538978800000002
GB55893	0.0
GB54190	0.0
GB45314	0.0
GB47260	0.0
GB55930	0.282842712
GB43697	0.0
GB44325	0.0
GB52047	0.152317024
GB54935	0.18842228800000002
GB44175	0.15058465
GB53782	0.24266086899999997
GB50281	0.0
GB40999	0.321401743
GB54144	0.15411035
GB47042	0.0
GB45778	0.0
GB47043	0.0
GB46773,GB40332	0.318181818
GB49169	1.0093217970000001
GB45985	0.15411035
GB45487	0.15789473699999998
GB44757	0.20538978800000002
GB46972	0.20538978800000002
GB45534	0.15058465
GB55390	0.8534743109999999
GB49456	0.414756175
GB52929	0.0
GB55971	0.0
GB40335	0.245015204
GB52360	0.212132034
GB42534	0.350065856
GB42023	0.15058465
GB50418	0.9476142790000001
GB55537	0.0
GB50748	0.0
GB40577	0.15058465
GB52785	0.36357462700000004
GB47007	0.15058465
GB42945	0.152317024
GB41304	0.0
GB47232	0.152317024
GB54608	0.159894048
GB49330	0.15058465
GB42096	0.0
GB49622	0.0
GB41211	0.0
GB44526	0.0
GB53700	0.15058465
GB48539	0.15058465
GB42747	0.15058465
GB46640	0.263523138
GB41397	0.0
GB52904	0.15058465
GB53045,GB53043	0.07808093
GB49130	0.15058465
GB40201,GB40191,GB40184,GB40197,GB40200,GB40186,GB47122,GB40184,GB47122,GB47121,GB40194,GB40196,GB40193,GB40197,GB40183,GB40187,GB40192,GB46573,GB47122	1.099087345
GB43107,GB43108	0.21956860600000003
GB45495,GB40976	0.324524576
GB45618,GB45618	0.255124984
GB43549	0.0
GB50648	0.0
GB41704	0.0
GB44156	0.15411035
GB54145	0.15058465
GB43079	0.0
GB42454	0.0
GB41463,GB41464	0.20538978800000002
GB48608	0.0
GB43277	0.0
GB49315	0.454343755
GB42020	0.0
GB50741	0.0
GB50812	0.300703122
GB41281	0.20538978800000002
GB48469	0.0
GB48563	0.15058465
GB43984,GB45309	0.15411035
GB41212,GB53028,GB40624,GB49394	0.513737722
GB48557	0.0
GB40064	0.0
GB42848	0.245015204
GB52427	0.15411035
GB52282	0.0
GB41856	0.20538978800000002
GB54986	0.15058465
GB40076	0.0
GB40980	0.15058465
GB52423	0.0
GB41315	0.0
GB44285	0.15058465
GB49967	0.0
GB49152	0.0
GB45776,GB45776	0.333302056
GB51634	0.0
GB49466	0.15058465
GB42732	0.0
GB45733	0.0
GB51968	0.15058465
GB41002,GB41003	0.164130361
GB42313	0.0
GB52825	0.0
GB53333	0.0
GB51751	0.40320080399999997
GB40592,GB53981	0.24266086899999997
GB46480	0.0
GB40274	0.0
GB48677	0.0
GB46360,GB46360	0.20538978800000002
GB49124	0.0
GB55619	0.15058465
GB46609	0.15058465
GB48765	0.310496888
GB47984	0.739509973
GB42223	0.0
GB50409	0.20538978800000002
GB55278	5.020199241
GB44579	0.0
GB53520	0.266496544
GB51494	0.20538978800000002
GB49843	0.152317024
GB43487	0.152317024
GB50957	0.207566616
GB52953	0.0
GB46960	0.0
GB55505	0.0
GB47635	0.0
GB51040	0.15058465
GB46257	0.152317024
GB47235	0.0
GB51119	0.0
GB54261	0.24743583
GB50771	0.0
GB40158	0.15411035
GB43502	0.0
GB44222	0.15411035
GB55632	0.20538978800000002
GB51198	0.0
GB49559	0.0
GB40816	0.152317024
GB43095	0.448690597
GB42190	0.0
GB44567	0.20981281100000002
GB54881	0.0
GB53126	0.0
GB44936	0.20538978800000002
GB49852	0.15411035
GB47278	0.0
GB52314	0.20538978800000002
GB46273	0.152317024
GB55389	0.0
GB53862	0.217005559
GB52937	0.0
GB48122	0.294165364
GB43836	0.0
GB40693	0.152317024
GB53830	0.0
GB40654	0.0
GB52211	0.0
GB41827	0.0
GB40415	0.15596827
GB46048	0.15058465
GB41872	0.15058465
GB45345	0.159894048
GB51361	0.15058465
GB41451	0.0
GB48457	0.0
GB44187	0.15058465
GB51464	0.0
GB49571	0.0
GB48526	0.0
GB41840	0.0
GB51819	0.191833261
GB52052	0.37206149
GB42817	0.0
GB42865	0.15058465
GB50065	0.0
GB43622	0.0
GB46322	0.0
GB50932	0.0
GB51000,GB51000	0.20538978800000002
GB49349	0.15058465
GB42721	0.0
GB49098	0.20538978800000002
GB45071	0.0
GB44828	0.0
GB40466,GB40466	0.20538978800000002
GB46929	0.152317024
GB49946	0.20538978800000002
GB45868	0.0
GB51080	0.15789473699999998
GB53812	0.0
GB55448	0.0
GB52597	0.240370085
GB44918	0.15058465
GB45127	0.0
GB40388	0.20538978800000002
GB54590	0.323376259
GB46151	0.20981281100000002
GB42295	0.15058465
GB50299	0.0
GB50146	0.0
GB54651	0.15411035
GB53683	0.152317024
GB46452	0.24266086899999997
GB53685,GB53685	0.321401743
GB48378	0.24266086899999997
GB41037	0.214528212
GB42297	0.272727273
GB50130	0.207566616
GB43831	0.15058465
GB55348	0.337016686
GB51938	0.249925628
GB54512	0.318181818
GB47435	0.15058465
GB47073	0.15058465
GB45692	0.207566616
GB54264	0.0
GB43441	0.15058465
GB45131	0.20538978800000002
GB53199	0.0
GB55931	0.0
GB47838	0.0
GB51725	0.15058465
GB46054	0.245015204
GB49188	0.0
GB50653	0.312694384
GB53062	0.0
GB46918,GB50327	0.15058465
GB50365	0.0
GB43245	0.38038317299999996
GB47451	0.15411035
GB48157	0.0
GB46954	0.414578099
GB40359	0.297380857
GB49533	0.0
GB49589	0.20538978800000002
GB44961	0.24266086899999997
GB43172	0.291661041
GB51655	0.0
GB51029	0.0
GB40704	0.0
GB50955,GB48208	0.292409768
GB55830	0.319142369
GB53607	0.20538978800000002
GB53380	0.0
GB43293	0.0
GB53411	0.0
GB41590	0.310496888
GB50228	0.0
GB48532	0.0
GB41610	0.0
GB51058	0.0
GB53582,GB53582	0.20538978800000002
GB40946	0.0
GB49146	0.0
GB54268	0.20538978800000002
GB53148	0.0
GB54140	0.152317024
GB48817	0.0
GB45429	0.15058465
GB52722	0.0
GB40614	0.152317024
GB49518	0.0
GB53092	0.20538978800000002
GB45341	0.0
GB45732	0.296327382
GB51209	0.0
GB40578	0.152317024
GB43191	0.0
GB44123	0.15596827
GB42167	0.0
GB44656	0.0
GB43953	0.152317024
GB47184	0.0
GB47461	0.0
GB51302	0.0
GB51833	0.341387266
GB46338	0.212132034
GB55006	0.15058465
GB42268	0.15596827
GB45392	0.0
GB53239	0.245015204
GB44371	0.15058465
GB44184	0.0
GB53196,GB53196	0.15058465
GB47847	0.318181818
GB52893	0.0
GB40765	0.207566616
GB50226	0.152317024
GB52926	0.207566616
GB45833	0.0
GB53849	0.318181818
GB43271	0.36461452899999997
GB51190	0.0
GB47502	0.20538978800000002
GB46240	0.0
GB53174	0.20538978800000002
GB44168	0.0
GB45275	0.0
GB50259	0.0
GB50090	0.24266086899999997
GB52559	0.0
GB45955	0.36357462700000004
GB45213	0.15058465
GB41290	0.0
GB40545	0.0
GB43097,GB43098	0.27034500100000003
GB54728	0.207566616
GB48598	0.15058465
GB43906	0.15058465
GB42515	0.20538978800000002
GB45902	0.152317024
GB41713	0.0
GB49087	0.0
GB53029	0.207566616
GB44276	0.0
GB41753	0.0
GB42781	0.15058465
GB49054,GB43751	0.07808093
GB51744	0.152317024
GB51964	1.240782455
GB47379	0.0
GB46218	0.0
GB54354	0.0
GB46267	0.411469779
GB46371	0.152317024
GB54097	0.351878566
GB52456	0.0
GB47661	0.294165364
GB47768	0.15058465
GB46327	0.245015204
GB42196,GB49726	0.254587539
GB41342	0.0
GB49425	0.207566616
GB46728	0.0
GB48967	0.0
GB44073	0.0
GB42661	0.214528212
GB51541	0.0
GB51418	0.152317024
GB50262	0.21956860600000003
GB44616	0.0
GB42919	0.34015067200000004
GB55094,GB55094,GB55094,GB55094	0.45833333299999995
GB43552	0.0
GB55784	0.567162697
GB42681	0.337016686
GB44331	0.15058465
GB47575	0.152317024
GB54201	0.0
GB52755	0.9523532659999999
GB48467	0.294165364
GB53013	0.207566616
GB55743	0.0
GB44766,GB44766	0.352505823
GB44615	0.0
GB49074	0.337016686
GB45852	0.15058465
GB41173	0.15411035
GB44901	0.152317024
GB42716,GB55345	0.207566616
GB41024	0.321401013
GB52057	0.15058465
GB53308	0.0
GB47343	0.207566616
GB52388,GB52408	0.728828461
GB42425	0.259229628
GB49231	0.15058465
GB51599	0.20538978800000002
GB48165	0.15058465
GB48452	0.0
GB53238	0.20538978800000002
GB40711	0.0
GB51630	0.422207365
GB49396	0.0
GB55507	0.0
GB43145	0.0
GB55831	0.0
GB42771	0.0
GB44996	0.24743583
GB49117	0.0
GB48778	0.294165364
GB40273	0.20538978800000002
GB49780	0.0
GB47110	0.0
GB48982	0.15058465
GB50619	0.0
GB51393	0.0
GB44364	0.20538978800000002
GB48690	0.15058465
GB54282	0.245015204
GB49355	0.431219681
GB53682	0.15411035
GB46740	0.0
GB40479	0.27034500100000003
GB46466	0.0
GB52325	0.0
GB55307	0.152317024
GB47061	0.15058465
GB45087	0.0
GB50972	0.0
GB40842	0.0
GB44010	0.152317024
GB47114	0.0
GB55506	0.0
GB42680	0.0
GB49584	0.0
GB45645	0.212132034
GB41195	0.0
GB44882	0.300703122
GB52845	0.15058465
GB47626	0.0
GB44319	0.152317024
GB49704	0.0
GB44910	0.15058465
GB41520,GB41521	0.110431526
GB42383	0.224971654
GB53378	0.0
GB50609	0.0
GB44507	0.0
GB44556	0.15058465
GB42143	0.15058465
GB55517	0.0
GB50442	0.24266086899999997
GB53088	0.0
GB48024	0.45833333299999995
GB41807	0.5936586189999999
GB51338	0.0
GB42286	0.15058465
GB40866	0.0
GB44761	0.0
GB40118	0.152317024
GB51095	0.0
GB48951	0.0
GB51632	0.35982854799999997
GB42744	0.300703122
GB44344	0.152317024
GB55096	0.15058465
GB54762	0.0
GB52037	0.0
GB50166	0.300703122
GB44943	0.212132034
GB50078	0.0
GB40907	0.0
GB42382	0.0
GB40427	0.0
GB45507	0.20538978800000002
GB42855	0.0
GB55190	0.0
GB46542	0.0
GB40106	0.0
GB53665	0.0
GB41730	0.15058465
GB45361	0.0
GB55259	0.294165364
GB49883	0.15058465
GB54957	0.0
GB51148	0.159894048
GB55369	0.0
GB42516	0.0
GB51818	0.24743583
GB52244	0.0
GB54101	0.0
GB54337	0.0
GB52687	0.15058465
GB43200	0.0
GB49285	0.15411035
GB48623	0.20538978800000002
GB52979	0.0
GB41164	0.0
GB42296	0.0
GB48669	0.152317024
GB51937	0.0
GB49869	0.24266086899999997
GB45151	0.294165364
GB49269,GB49269	0.222222222
GB44078	0.152317024
GB47411	0.0
GB48262	0.0
GB44791,GB44791,GB44791	0.297380857
GB53033	0.0
GB54674	0.199242422
GB50973	0.230781003
GB44941	0.0
GB44850	0.152317024
GB47450	0.15411035
GB42021	0.0
GB42997	0.0
GB53295	0.0
GB52275	0.0
GB43963	0.0
GB55986	0.297380857
GB55890	0.20538978800000002
GB45340	0.0
GB50626	0.15058465
GB51608	0.0
GB52751	0.152317024
GB50474	0.318181818
GB40925	0.0
GB45189	0.0
GB55575,GB43649	0.152317024
GB40909	0.15058465
GB49025	0.0
GB44548	0.217005559
GB55693,GB55693	0.293972368
GB45152	0.15058465
GB47151	0.0
GB55491	0.0
GB53768	0.0
GB54847	0.357909449
GB48836	0.0
GB51508	0.20538978800000002
GB50897	0.20538978800000002
GB50337	0.0
GB43270	0.207566616
GB40948	0.15058465
GB46023	0.20538978800000002
GB40824	0.15058465
GB50132,GB48490	0.152317024
GB41651	0.318181818
GB49714,GB49714	0.20981281100000002
GB53155	0.0
GB42841	0.0
GB54812	0.15058465
GB42354	0.0
GB52542	0.152317024
GB48046,GB41540	1.8513104619999998
GB44271	0.207566616
GB52510	0.20538978800000002
GB43805	1.52548931
GB47845	0.207566616
GB52992	0.15789473699999998
GB45492	0.0
GB49749	0.15058465
GB55459	0.0
GB54918,GB54918	0.20981281100000002
GB53753	0.152317024
GB54347	0.0
GB49943	0.34015067200000004
GB50257	0.0
GB41811	0.0
GB51211,GB51211	0.207566616
GB55187	0.0
GB47736	0.15411035
GB45287	0.15058465
GB53289	0.15058465
GB55576	0.0
GB54571	0.0
GB49827	0.0
GB44288	0.0
GB54052	0.0
GB48661	0.15058465
GB55587	0.0
GB51504	0.15596827
GB54228	0.0
GB46304,GB46308	0.34088353200000004
GB44848	0.291661041
GB45408	0.0
GB54731	0.15789473699999998
GB54049	0.0
GB51441,GB51441	0.159894048
GB49558	0.217005559
GB55569	0.15058465
GB51698	0.18842228800000002
GB55508	0.0
GB45655	0.0
GB48811	0.0
GB44048	0.15058465
GB49535,GB49535,GB46266	0.141459594
GB46231	0.15058465
GB55400	0.20538978800000002
GB48521,GB48521	0.207566616
GB40853	0.431219681
GB41962	0.171163299
GB52576	0.152317024
GB43104	0.15411035
GB41701	0.15058465
GB53331	0.212132034
GB44880	0.0
GB43217	0.0
GB55919	0.0
GB50021	0.0
GB44770	0.20538978800000002
GB40548	0.0
GB42159	0.411469779
GB50701	0.294165364
GB48367	0.152317024
GB53439	0.0
GB43295	0.0
GB53268	0.0
GB51817	0.212132034
GB49284	0.15411035
GB50526	0.15411035
GB56009,GB56009,GB56009	0.321401743
GB43676	0.15058465
GB46910	0.15058465
GB48326	0.152317024
GB48028	0.15058465
GB53936	0.15789473699999998
GB50066	0.0
GB45952	0.0
GB48462	0.293972368
GB54574	0.49943381299999995
GB40541	0.0
GB54050	0.24743583
GB41710	0.0
GB41032	0.0
GB44909	0.0
GB53793	0.473684211
GB52616	0.0
GB55521	0.152317024
GB41769	0.15058465
GB48112	0.0
GB49081	0.15058465
GB43192	0.0
GB40296	0.152317024
GB55665	0.0
GB48313	0.0
GB42920	0.0
GB41280	0.15058465
GB52724	0.499479112
GB42965	0.0
GB51694	0.0
GB44662	0.0
GB42494	0.0
GB54167	0.0
GB40343	0.0
GB49012	0.0
GB55054,GB55054	0.15596827
GB49076	0.20538978800000002
GB54867,GB53933	0.37640358799999996
GB51697	0.37523326100000004
GB55929	0.34088353200000004
GB44517	0.20538978800000002
GB46709	0.15058465
GB55494	0.20538978800000002
GB47393	0.0
GB44346	0.0
GB50527	0.152317024
GB51713	0.0
GB42564	0.0
GB52763	0.15058465
GB41182	0.0
GB48750	0.15058465
GB50877	0.0
GB42850	0.15058465
GB54927	0.0
GB48816	0.152317024
GB55622,GB55621	1.349008606
GB44829	0.0
GB48911	0.0
GB52569	0.0
GB48136	0.15058465
GB49637	0.0
GB43867	0.207566616
GB42156	0.15789473699999998
GB52623	0.15058465
GB40480	0.0
GB44997	0.0
GB55624	0.0
GB52686	0.0
GB45436	0.15058465
GB42840	0.0
GB45879,GB47131	0.252487623
GB55302	0.245015204
GB52820,GB53324	0.21956860600000003
GB46641	0.0
GB54599	0.152317024
GB44575	0.0
GB51995	0.346671899
