gene	ACN
GB42994,GB42994	1.048780488
GB45654	1.048780488
GB53147	1.025
GB50265	1.178571429
GB50364	1.146341463
GB51809	1.048780488
GB49056	1.027027027
GB53039	1.0
GB54152,GB54150	1.971428571
GB41735	1.0243902440000001
GB46628	1.1
GB46580	1.05
GB41028	1.0
GB51893	1.0243902440000001
GB52260	1.0
GB45296	1.048780488
GB50168	1.0243902440000001
GB46791	1.1
GB40208	1.0
GB45825	1.0
GB44557	1.026315789
GB55659	1.0243902440000001
GB45364	1.0
GB54735	1.0
GB40513	1.026315789
GB48626,GB53757	1.034482759
GB42943	1.052631579
GB54217	1.0
GB55493	1.0
GB47041	1.029411765
GB40871	1.05
GB51646	1.0
GB41372	1.0
GB51558	1.12195122
GB52739	1.0243902440000001
GB42479	1.0243902440000001
GB43553	1.0
GB40931	1.125
GB43737	1.35
GB41768	1.0
GB44883	1.025
GB52421	1.0
GB52793	1.0
GB49484,GB49484	1.027027027
GB42275	1.0
GB46241	1.0
GB42689	1.0
GB48691	1.0
GB52424	1.025
GB50045	1.025
GB53084	1.097560976
GB45459	1.0
GB47111	1.025
GB47660	1.0243902440000001
GB49155	1.0243902440000001
GB40364	1.0
GB41257	1.0
GB42656	1.048780488
GB51755	1.0
GB44259	1.0
GB53715,GB53714	1.219512195
GB44688	1.0731707320000001
GB45017	1.048780488
GB55594	1.026315789
GB50672	1.0731707320000001
GB50627	1.5
GB46661	1.257142857
GB43004	1.146341463
GB46296	1.0
GB46029	1.0
GB40074,GB40074	1.027027027
GB47285	1.0
GB55823	1.0243902440000001
GB42271	1.0
GB45830	1.097560976
GB50750	1.025
GB43247	1.466666667
GB50725	1.0
GB51143	1.0
GB51117	1.0
GB52813	1.0
GB49548	1.2
GB41672	1.0
GB48720	1.0
GB49380	1.0243902440000001
GB44149	1.025641026
GB49066	1.048780488
GB41427	1.1
GB50094	1.027027027
GB54818	1.0243902440000001
GB51064	1.0
GB49634	1.0
GB54689	1.048780488
GB45794,GB45794	1.048780488
GB42822	1.12195122
GB45254	1.0
GB44366	1.0243902440000001
GB46565	1.075
GB40424	1.0
GB49473	1.0
GB40531,GB40534	1.975
GB46211	1.0
GB46895	1.0
GB43226	1.025
GB42932	1.0243902440000001
GB44419	1.025
GB42666	1.0243902440000001
GB54351	1.075
GB55003	1.0243902440000001
GB53389	1.0
GB40112	1.0243902440000001
GB52677	1.0
GB43782	1.0243902440000001
GB51110	1.0
GB40783	1.048780488
GB51112	1.0
GB54093	1.048780488
GB46694	1.075
GB50392	1.0731707320000001
GB45761	1.05
GB41863	1.0
GB53319	1.03125
GB44792	1.0
GB41141	1.0
GB49497	1.0
GB53836	1.0
GB54234	1.0
GB40319	1.0243902440000001
GB43709	1.0243902440000001
GB47548	1.027777778
GB51226	1.025
GB53650	1.0
GB52255	1.048780488
GB45939	1.0
GB40278	1.0243902440000001
GB45215	1.0
GB48566	1.0243902440000001
GB53414	1.025641026
GB46423	1.0
GB41621	1.0
GB54661	1.048780488
GB40269	1.05
GB45134	1.117647059
GB51465	1.0
GB54745	1.0243902440000001
GB47573	1.0
GB44751	1.025
GB45318	1.0
GB41632	1.0243902440000001
GB42203	1.0243902440000001
GB45665	1.05
GB51816	1.388888889
GB54139	1.076923077
GB40923	1.0
GB44629	1.0
GB51813	1.545454545
GB52775	1.0
GB45086,GB47066	1.05
GB54975	1.05
GB48169	1.0
GB48993,GB48993	1.0606060609999999
GB42186	1.0
GB55589	1.0243902440000001
GB51421	1.048780488
GB51894	1.025
GB46636	1.048780488
GB43745	1.0555555559999998
GB55853	1.075
GB43888	1.0731707320000001
GB54170	1.0
GB54118	1.0
GB51223	1.428571429
GB55560	1.0243902440000001
GB54623	1.0
GB52726	1.0
GB51671	1.0243902440000001
GB48749	1.0
GB43820	1.0
GB50986	1.4878048780000002
GB54372	1.0
GB54189	1.0
GB46173	1.0
GB49400	1.0
GB40029	1.025
GB46246	1.025
GB46710	1.0
GB50892	1.0243902440000001
GB54794	1.032258065
GB47333	1.048780488
GB44146	1.025641026
GB41082	1.0
GB42207	1.0
GB44747	1.0731707320000001
GB47869	1.028571429
GB43205	1.025
GB40975	1.048780488
GB55945	1.0
GB40407	1.0
GB49957	1.102564103
GB42973	1.0
GB52812	1.0243902440000001
GB44208	1.0
GB44423	1.0
GB54056	1.0
GB52118	1.085714286
GB50625	1.0243902440000001
GB51814	1.0
GB48838	1.078947368
GB47389	1.0
GB52469	1.0243902440000001
GB49114	1.0
GB52983	1.025
GB53365	1.0
GB54172	1.0
GB51400	1.025
GB43555	1.153846154
GB55585	1.05
GB51984	1.025
GB54985	1.0
GB50175	1.0243902440000001
GB52254	1.0
GB55476	1.0
GB47188	1.0
GB40356	1.097560976
GB47427	1.0
GB54666	1.0
GB53180	1.0731707320000001
GB45198	1.0
GB44524	1.0
GB41065	1.0
GB45046	1.0
GB40503	1.025
GB43225	1.0
GB50866,GB50866	1.0243902440000001
GB53142	1.0
GB44020,GB47607,GB45935	2.525
GB43812	1.054054054
GB49915	1.066666667
GB53666	1.0
GB44148	1.0
GB41169	1.0
GB45415	1.0243902440000001
GB47960	1.0
GB49725	1.0
GB40451	1.225
GB49412	1.125
GB55287	1.0
GB41866	1.0
GB48006	1.0
GB45938,GB45973	2.2682926830000003
GB45871	1.0243902440000001
GB54886	1.075
GB49839	1.025
GB48124	1.0
GB43565	1.0
GB42277	1.0
GB50594	1.0
GB42969	1.025
GB51160	1.0
GB50232	1.0243902440000001
GB45976	1.054054054
GB43912	1.0
GB45499	1.868421053
GB50229	1.0
GB55504	1.0
GB55268	1.05
GB55503	1.0
GB45028	1.0
GB46792	1.195121951
GB40799	1.0
GB53124	1.025
GB54363	1.0
GB44621	1.0
GB42304	1.048780488
GB51689	1.0731707320000001
GB46927	1.55
GB49803	1.0
GB53351,GB46992	1.097560976
GB40768,GB40809	1.875
GB53589	1.0243902440000001
GB45827	1.048780488
GB46892	1.0
GB44493	1.0
GB50829	1.0243902440000001
GB49353	1.0
GB55802	1.0
GB54643	1.075
GB45315	1.225
GB41080	1.0243902440000001
GB50553	1.0
GB46263	1.0
GB52877	1.0
GB40442	1.0
GB46216	1.0
GB53835,GB53833	1.219512195
GB45837	1.0
GB51834	1.0
GB41045,GB41045	1.0731707320000001
GB44292	1.0
GB44008	1.0
GB53055	1.0731707320000001
GB43856	1.0
GB50864	1.146341463
GB40365	1.0
GB40091	1.048780488
GB52074	1.0
GB42644	1.0243902440000001
GB49953	1.0
GB51013	1.0243902440000001
GB54091	1.076923077
GB40063,GB40063	1.0243902440000001
GB53336	1.0
GB41127	1.048780488
GB46735	1.0
GB44944	1.0731707320000001
GB52955	1.025
GB48034	1.0731707320000001
GB55453	1.05
GB49270,GB49270	1.0555555559999998
GB40652	1.0
GB43135	1.05
GB52910	1.0
GB41147	1.0
GB54511	1.0
GB48078	1.0
GB53926	1.029411765
GB47456	1.048780488
GB49488	1.0
GB53220	1.0
GB50207	1.025641026
GB45986	1.0
GB45486	1.097560976
GB42355	1.048780488
GB43885	1.275862069
GB52628	1.0243902440000001
GB49227	1.0
GB42941	1.0
GB54861	1.0
GB47346	1.0
GB50348	1.0243902440000001
GB49344	1.12195122
GB53379,GB50129	1.775
GB52706	1.0
GB50678	1.051282051
GB43305	1.0
GB42142	1.0243902440000001
GB47665	1.0
GB55584	1.097560976
GB41343	1.0243902440000001
GB49173,GB51647	1.375
GB47813	1.0731707320000001
GB55388	1.052631579
GB50793	1.0243902440000001
GB52340	1.0
GB42664	1.05
GB53093	1.4210526319999999
GB51163	1.0
GB44283	1.0
GB52259	1.025
GB45145,GB45145	1.052631579
GB48223	1.025
GB45862	1.0
GB54526	1.0
GB54923	1.0909090909999999
GB41472	1.0243902440000001
GB40599	1.025
GB48536	1.0
GB40718	1.068965517
GB50159,GB43064	1.027777778
GB55916	1.0
GB50977	1.0
GB54835,GB54835	1.0243902440000001
GB55090	1.0
GB46305	1.0
GB40941	1.0243902440000001
GB51622	1.0
GB50460	1.0
GB48454	1.097560976
GB44041	1.0243902440000001
GB50652	1.025
GB42898	1.0
GB53815	1.025
GB48813	1.0
GB44049	1.0243902440000001
GB47055	1.0
GB46015,GB46062	1.8536585369999998
GB55772	1.0
GB52056,GB52054	1.05
GB43420	1.0
GB48115	1.0
GB50638	1.0
GB50063	1.0
GB49372	1.075
GB46952,GB46952,GB46952	1.097560976
GB52153	1.05
GB49962	1.0243902440000001
GB40555	1.0
GB45919	1.0
GB52028	1.0
GB49323	1.384615385
GB45666	1.0243902440000001
GB44519	1.025641026
GB40874	1.0
GB44946	1.175
GB40720	1.0243902440000001
GB44207	1.025
GB44904	1.0
GB51345	1.0
GB46124	1.0
GB44772	1.526315789
GB47064	1.025
GB53709	1.0
GB43575	1.05
GB52523	1.0731707320000001
GB52261	1.048780488
GB40894	1.0
GB51805,GB51805	1.0243902440000001
GB49362	1.1
GB44396	1.048780488
GB49276	1.0
GB42428	1.03125
GB52875	1.0
GB47420	1.75
GB47417	1.0
GB41373	1.0
GB53438	1.243902439
GB51125	1.0
GB41985	1.045454545
GB52667	1.4210526319999999
GB40626	1.12195122
GB45458	1.0731707320000001
GB54802	1.0
GB44232	1.0
GB42819	1.075
GB47966	1.0
GB42210	1.0
GB53679	1.0243902440000001
GB41447	1.0243902440000001
GB50809	1.0
GB54842	1.0
GB52658	1.0
GB52723	1.0
GB54042	1.0
GB41293	1.0
GB48230	1.0
GB51496	1.048780488
GB41488	1.0243902440000001
GB50024	1.0625
GB45810	1.05
GB44515	1.0
GB47554	1.0
GB51845,GB51844	1.571428571
GB56027	1.025
GB40796	1.048780488
GB51728	1.0
GB55777	1.0
GB40911	1.0243902440000001
GB51092	1.027777778
GB46847	1.025
GB47409	1.0
GB46615	1.0243902440000001
GB42237	1.0
GB47512	1.12195122
GB42963	1.15
GB49354	1.05
GB44081	1.0
GB45929	1.027027027
GB49342	1.0243902440000001
GB40381	1.275862069
GB54510	1.0
GB47460	1.0
GB55466	1.0
GB50334	1.0
GB52073	1.0
GB43153	1.0
GB41043	1.0
GB52104	1.029411765
GB47338	1.028571429
GB42346	1.05
GB53299,GB53299	1.048780488
GB51335	1.0
GB50967	1.0
GB40998	1.0243902440000001
GB41358	1.051282051
GB49449	1.0
GB52973	1.162162162
GB43684	1.0
GB42604	1.025641026
GB46541	1.0
GB50041	1.05
GB43231	1.146341463
GB49033	1.0
GB48144	1.0
GB52798	1.05
GB49240	1.025641026
GB42889	1.170731707
GB54308	1.0
GB55544	1.0243902440000001
GB55438	1.0
GB41886	1.097560976
GB55984	1.0
GB47496	1.0
GB43623	1.0
GB49514	1.25
GB44771	1.052631579
GB53751	1.0
GB41834	1.048780488
GB42110	1.0
GB41797	1.0243902440000001
GB44745	1.0
GB46248	1.0243902440000001
GB53712	1.0
GB47432	1.0731707320000001
GB47751	1.0
GB41513	1.0
GB52097	1.0
GB46889	1.0243902440000001
GB44004	1.025641026
GB52654	1.0
GB43130	1.048780488
GB48973	1.0243902440000001
GB52729	1.0
GB53321	1.0
GB40342	1.0
GB45497	1.075
GB45298	1.0
GB54210	1.048780488
GB44543	1.0
GB44511	1.0
GB44832	1.0
GB44011	1.025
GB44865	1.0243902440000001
GB40128	1.075
GB40838	1.228571429
GB46255	1.0731707320000001
GB55921	1.114285714
GB50390	1.0
GB42024	1.0243902440000001
GB49776	1.0
GB50675	1.048780488
GB49722,GB55730	1.9756097559999999
GB49262	1.0
GB40162	1.0243902440000001
GB40304	1.0
GB54474,GB54474	1.0731707320000001
GB42983	1.0
GB47462	1.0
GB48745	1.05
GB50642	1.0
GB52756	1.2
GB48301	1.102564103
GB51762	1.0243902440000001
GB49939	1.0
GB48406	1.0
GB43248	1.9090909090000001
GB54295	1.025641026
GB48979	1.636363636
GB41417	1.0
GB41727,GB41727	1.048780488
GB54570	1.0
GB52322	1.0
GB40385	1.0
GB55864	1.028571429
GB43075,GB43076,GB51790,GB51799	2.9512195119999998
GB52725	1.0
GB45316,GB45316	1.0243902440000001
GB46464,GB44763	1.048780488
GB41391,GB54040	2.024390244
GB52075	1.0
GB46493	1.0
GB46335,GB41276	1.048780488
GB44555	1.0
GB55283	1.0
GB43834	1.0243902440000001
GB50694	1.0243902440000001
GB55383	1.0
GB40271	1.0
GB43121	1.075
GB41671	1.0
GB54598	1.0
GB55282	1.0
GB40967	1.0
GB49469,GB52902	1.097560976
GB42722	1.0
GB49684	1.0243902440000001
GB42106	1.0
GB51949	1.075
GB45650	1.0625
GB42837	1.0243902440000001
GB44676,GB44676	1.0731707320000001
GB50282	1.131578947
GB42216	1.051282051
GB43184	1.0
GB50108	1.0
GB50289	1.0243902440000001
GB54841,GB54841,GB54841,GB54841,GB54841	1.128205128
GB48022	1.097560976
GB52614	1.076923077
GB49448	1.0
GB50622,GB50622	1.025
GB44513	1.325
GB45304	1.0
GB49242	1.048780488
GB52895	1.12195122
GB54722	1.0
GB45689	1.097560976
GB49304	1.05
GB45258	1.0
GB40166	1.0
GB41689	1.051282051
GB44079	1.0
GB51883	1.025
GB46903	1.0
GB46870	1.0
GB47079	1.0
GB47443	1.0243902440000001
GB49481	1.025
GB45324	1.0731707320000001
GB47652	1.025641026
GB52105	1.0
GB41625	1.0
GB54379	1.0
GB45673	1.0
GB47662	1.0
GB55331	1.025641026
GB51009	1.0
GB50801	1.025
GB43627	1.0
GB42212,GB42213	1.025641026
GB50142	1.102564103
GB53189	1.0
GB49495	1.034482759
GB41843	1.0
GB53565	1.0243902440000001
GB47236	1.025
GB44179	1.048780488
GB44802	1.0
GB42367	1.0
GB52043	1.0
GB46007	1.025
GB55711,GB53601	1.078947368
GB41598	1.0243902440000001
GB53426	1.025
GB54328	1.048780488
GB43379	1.097560976
GB52805	1.0
GB40392	1.057142857
GB55413	1.048780488
GB42671	1.048780488
GB48948	1.026315789
GB49020	1.128205128
GB49626	1.076923077
GB45882	1.0
GB43894	1.0
GB44597	1.170731707
GB46790	1.0
GB55872	1.0
GB49118	1.0
GB48871	1.025
GB42279	1.0
GB48667	1.0
GB48728	1.138888889
GB42262	1.05
GB40750	1.0
GB53137	1.0909090909999999
GB49156	1.146341463
GB42306	1.0
GB44418	1.0
GB45667	1.0
GB45357	1.027027027
GB42356	1.027027027
GB53632	1.0
GB52736	1.097560976
GB49303	1.027777778
GB50779	1.097560976
GB50704	1.0
GB47330	1.05
GB52675	1.0
GB48475	1.0
GB55509	1.025641026
GB45153	1.097560976
GB44422	1.0243902440000001
GB53394,GB53394	1.0243902440000001
GB47500	1.0243902440000001
GB40015	1.0
GB42802,GB42802	1.0243902440000001
GB51723	1.0
GB54364	1.0
GB52183,GB52183	1.029411765
GB53659	1.05
GB53030	1.0
GB54938	1.05
GB49882	1.0
GB48270	1.0
GB45948	1.0
GB55434	1.0
GB45313,GB45313	1.025641026
GB49543,GB42343	1.025
GB55646	1.0
GB52462	1.083333333
GB40559	1.025
GB48837	1.025
GB50202	1.048780488
GB55979	1.0
GB46204,GB46204	1.048780488
GB53338	1.025
GB46039,GB52107	2.0487804880000002
GB44440	1.0
GB46132	1.0
GB54182	1.195121951
GB51395	1.0
GB55334,GB55335	1.804878049
GB44601	1.0
GB48858,GB48858,GB48858	1.075
GB42872	1.0
GB54342	1.076923077
GB41602	1.0
GB40891	1.0
GB42577	1.048780488
GB44119	1.0
GB44653	1.0
GB47740	1.033333333
GB49382	1.025
GB53538	1.0
GB54252	1.0
GB43942	1.076923077
GB52801	1.0243902440000001
GB55805	1.0
GB52595,GB52595	1.05
GB49711,GB49711	1.0243902440000001
GB49650,GB49650	1.097560976
GB44735	1.0
GB47274	1.0243902440000001
GB42648	1.0
GB44018	1.033333333
GB50745	1.0243902440000001
GB51719	1.051282051
GB54037	1.027777778
GB43890	1.0
GB41795	1.0243902440000001
GB54729	1.0
GB43980	1.0
GB44334	1.0243902440000001
GB53916	1.0243902440000001
GB50509	1.166666667
GB55039	1.0
GB44301	1.0243902440000001
GB47302	2.333333333
GB51699	1.0
GB55811	1.0243902440000001
GB53634	1.15
GB45738	1.0
GB48151	1.0
GB43453	1.0
GB54797	1.0
GB49032	1.025
GB41430	1.026315789
GB42525	1.0
GB55203	1.029411765
GB47516	1.0
GB46521	1.0
GB55701	1.075
GB47752	1.075
GB41661	1.048780488
GB42759	1.0
GB50198	1.0
GB49230	1.0
GB50197	1.048780488
GB48175	1.0243902440000001
GB42738	1.0243902440000001
GB55078	1.0
GB53580,GB53580	1.025
GB50849	1.0
GB41562,GB41562,GB54005,GB54005,GB53265	2.87804878
GB53532	1.0
GB52791	1.0243902440000001
GB48188	1.025
GB50117	1.153846154
GB41751	1.0
GB49551	1.0
GB52913	1.0
GB46603	1.0
GB48937	1.108108108
GB52640	1.0
GB42764	1.0625
GB44369	1.0
GB49738	1.0
GB53002	1.0
GB46507	1.0243902440000001
GB42593	1.0
GB54377	1.0
GB45036	1.0243902440000001
GB45528	1.0
GB44544	1.0243902440000001
GB47973	1.0243902440000001
GB49763	1.131578947
GB44296	1.0243902440000001
GB46026	1.341463415
GB55367	1.0243902440000001
GB47489	1.0
GB45038	1.0
GB41459	1.051282051
GB46177	1.7
GB44116,GB47527	1.075
GB46169,GB40710	1.025
GB50338	1.0
GB43377	1.034482759
GB53743,GB53743,GB53743,GB53743	1.4
GB41998,GB41999	1.176470588
GB44549	1.033333333
GB48209	1.04
GB48555	1.03030303
GB40771	1.137931034
GB40538	1.0731707320000001
GB45722	1.0
GB55549	1.03030303
GB48341	1.195121951
GB41265	1.0243902440000001
GB48330	1.137931034
GB51077	1.025
GB46752	1.0
GB47383	1.0
GB53516	1.324324324
GB45202	1.025641026
GB49255	1.0731707320000001
GB46005	1.037037037
GB40543	1.075
GB41244	1.025
GB46422	1.025
GB52702	1.025641026
GB54557	1.0
GB45012	1.0
GB41794	1.0
GB45491	1.0
GB44888	1.05
GB52933	1.0243902440000001
GB45969,GB46281	1.0243902440000001
GB49596	1.05
GB41073	1.0
GB53313	1.12195122
GB44810	1.048780488
GB50287	1.048780488
GB46765	1.0
GB54678	1.0
GB45924	1.0
GB41016	1.025641026
GB40320	1.0
GB43543	1.048780488
GB51074	1.05
GB47349	1.0
GB42161,GB42161	1.025
GB46184	1.075
GB44086	1.0
GB45366	1.075
GB52210	1.0243902440000001
GB47791,GB45779	1.05
GB47279	1.233333333
GB43464	1.027027027
GB47217	1.075
GB46511	1.0
GB54844	1.0
GB40843	1.0243902440000001
GB42457	1.0
GB48059,GB48059	1.125
GB43526	1.0731707320000001
GB49753	1.0
GB48976	1.051282051
GB43105	1.048780488
GB49949	1.0
GB44932	1.041666667
GB48790	1.0731707320000001
GB54356	1.1891891890000001
GB47082	1.0
GB51592	1.0
GB44383	1.025
GB41160	1.0
GB44457	1.0
GB49492	1.170731707
GB47295	1.0
GB46448	1.108108108
GB46118	1.0731707320000001
GB46061	1.0
GB44935	1.0
GB47814	1.025641026
GB48883	1.048780488
GB48560	1.9756097559999999
GB51493	1.045454545
GB47998	1.0
GB50621	1.0
GB50514	1.025
GB42420	1.0
GB52744	1.05
GB42701	1.078947368
GB53261	1.85
GB46757	1.048780488
GB40145	1.0
GB47495	1.0
GB44056	1.0
GB54165	1.0
GB46265	1.025641026
GB52718	1.0243902440000001
GB45597	1.0555555559999998
GB41230	1.076923077
GB54573	1.0
GB49099	1.025641026
GB53046	1.078947368
GB43292	1.0
GB43125	1.05
GB45015	1.026315789
GB44251	1.0
GB46516	1.0
GB48372	1.027027027
GB48628	1.0243902440000001
GB54131	1.0
GB46597	1.026315789
GB49078	2.358974359
GB53783	1.0
GB42874	1.15
GB44913	1.048780488
GB47964	1.0
GB55071	1.0
GB44420	1.0243902440000001
GB47599	1.0
GB42085,GB42085	1.0731707320000001
GB52768	1.025
GB43938	1.0
GB47571	1.0
GB53001	1.0
GB54132	1.097560976
GB44521	1.052631579
GB51506	1.078947368
GB45651	1.0
GB40119,GB40119	1.075
GB52517	1.048780488
GB45125	1.0
GB51188	1.0
GB49608	1.0
GB52712	1.0
GB51797	1.027777778
GB44974	1.153846154
GB53250	1.0243902440000001
GB43816	1.0243902440000001
GB41781	1.0
GB44134	1.0
GB50473	1.176470588
GB46576	1.0731707320000001
GB53288	1.0243902440000001
GB41499	1.0
GB45876	1.0
GB43495	1.0731707320000001
GB55976	1.0
GB41967	1.0
GB44421	1.243902439
GB48325	1.075
GB50091	1.048780488
GB45860	1.243902439
GB44220	1.125
GB45452	1.0
GB49768	1.0
GB40072	1.025
GB44124	1.0
GB47089	1.0
GB55959	1.128205128
GB52697	1.0
GB44342	1.0
GB49582	1.0243902440000001
GB50443	1.0
GB40086	1.103448276
GB50177	1.0243902440000001
GB55463	1.0
GB46679	1.166666667
GB50276	1.025
GB47539	1.0243902440000001
GB55501	1.0
GB50447	1.025
GB48846	1.243902439
GB48533	1.0
GB50753	1.048780488
GB54684	1.0
GB46178	1.842105263
GB50180	1.0
GB51042	1.0731707320000001
GB51644	1.0
GB46612	1.0
GB40888	1.051282051
GB41754	1.025641026
GB40784	1.025641026
GB42369	1.057142857
GB49936	1.0
GB52598	1.15625
GB49973	1.902439024
GB52671,GB52671	1.0731707320000001
GB40945	1.051282051
GB53954	1.219512195
GB45856	1.0
GB48806	1.0
GB46028	1.0
GB47057	1.068965517
GB51341	1.066666667
GB42596	1.025641026
GB54753	1.0
GB41865,GB41865	1.048780488
GB49621	1.43902439
GB55183	1.0
GB54314	1.025
GB43660,GB43660,GB43660	1.325
GB49047	1.0
GB54450	1.033333333
GB40935	1.0
GB41483,GB43022	1.026315789
GB42082	1.075
GB49657,GB49657	1.0243902440000001
GB55875	1.0
GB40903	1.0
GB44138	1.0
GB43692	1.0
GB49452	1.0
GB48812	1.0243902440000001
GB51144	1.027777778
GB45703	1.0
GB41266	1.05
GB47627	1.0
GB49363	1.025
GB46027	1.0
GB44074,GB44133,GB41707	2.5365853659999997
GB40730	1.0
GB53617	1.052631579
GB44494	1.205882353
GB44486	1.0
GB40107	1.0
GB42426	1.9166666669999999
GB41670	1.41025641
GB54353	1.0243902440000001
GB45863	1.048780488
GB54589	1.0243902440000001
GB40030	1.0
GB41979	1.0243902440000001
GB45864	1.0
GB41759	1.0
GB43128,GB43127	2.05
GB43790	1.0909090909999999
GB52429	1.0
GB55454	1.025
GB40610	1.0
GB50890,GB50890	1.078947368
GB50935	1.0
GB45490	1.170731707
GB50900,GB50900	1.111111111
GB51570	1.0
GB48170	1.0
GB44680	1.048780488
GB48638	1.0
GB47016	1.3170731709999999
GB54928	1.0
GB40574	1.0243902440000001
GB41232	1.0
GB48351,GB40568	1.025
GB46663,GB46663,GB43932	1.0731707320000001
GB55779	1.052631579
GB43500	1.714285714
GB41445	1.0
GB47832	1.0
GB48251	1.0
GB44799	1.825
GB50497	1.0
GB49854	1.195121951
GB46419	1.025
GB44633	1.138888889
GB46159	1.0
GB42202	1.0
GB55092,GB48318	1.0243902440000001
GB54267	1.0
GB52956	1.0243902440000001
GB54806	1.0
GB55514	1.0
GB50154	1.0
GB44965	1.0
GB53962	1.243902439
GB51710	1.0731707320000001
GB46120	1.0
GB49027	1.0
GB42272	1.0
GB40302	1.0
GB45044	1.0
GB53518	1.05
GB55151	1.025
GB52876	1.0
GB50186	1.0
GB48468	1.4444444440000002
GB55969	1.2682926829999999
GB55710	1.057142857
GB44928	1.0243902440000001
GB50037	1.0
GB51070	1.0
GB53604	1.1
GB47336	1.037037037
GB55351	1.0
GB51282	1.0
GB54958	1.0
GB49040	1.0243902440000001
GB42770	1.0
GB54549	1.911764706
GB49930	1.195121951
GB51629	1.0243902440000001
GB45111	1.0
GB50492	1.025
GB49090	1.0
GB51033	1.0243902440000001
GB49801	1.048780488
GB53139,GB53139	1.097560976
GB40883	1.025
GB55870	1.0
GB49423	1.0
GB53823	1.025
GB54972	1.0731707320000001
GB49496	1.0
GB40517,GB40517	1.051282051
GB49785	1.025641026
GB41890	1.0
GB46801	1.0731707320000001
GB53440	1.05
GB44354	1.0
GB55892	1.0
GB49562	1.0
GB48709	1.0
GB40751	1.0
GB55630,GB55630	1.902439024
GB49871	1.026315789
GB46974	1.0
GB43788	1.0555555559999998
GB43483	1.0243902440000001
GB53302	1.0
GB41363	1.0
GB51720	1.027027027
GB54478	1.0
GB53329	1.0
GB43393	1.075
GB48215	1.0
GB52323	1.0
GB43416,GB53053	1.925
GB40463	1.0243902440000001
GB42252	1.0
GB50191	1.0
GB40886	1.0
GB51518	1.027777778
GB52093	1.0
GB46143	1.052631579
GB53840	1.0
GB41732	1.0
GB54321	1.0243902440000001
GB40537	1.0
GB51283	1.170731707
GB40615	1.4090909090000001
GB55654	1.048780488
GB45701	1.142857143
GB52692	1.0
GB44233	1.0
GB54376	1.0243902440000001
GB46283	1.0
GB44873	1.0
GB44177	1.0
GB50927	1.0
GB45593	1.0
GB44992	1.0
GB41742	1.0
GB45811	1.026315789
GB47105	1.0
GB55520	1.025
GB48371	1.078947368
GB44897	1.0
GB53161,GB53162	1.2
GB54980,GB55315	1.375
GB52251	1.0
GB47458	1.025641026
GB45883	1.027777778
GB47436	1.0
GB42184	1.0
GB53287	1.0
GB54937	1.128205128
GB54750	1.0
GB40782	1.1
GB51258	1.03125
GB45826	1.0
GB49485	1.0731707320000001
GB55165	1.0
GB41336	1.0
GB53257	1.0243902440000001
GB46115	1.048780488
GB55499	1.0
GB51954	1.0
GB44439	1.048780488
GB49540	1.0
GB53363	1.0
GB52507	1.0
GB44983	1.0
GB50751	1.0
GB48437	1.048780488
GB49791,GB49792	2.55
GB45885	1.153846154
GB53099	1.025
GB40656	1.0731707320000001
GB46071	1.0
GB50924	1.048780488
GB40885	1.048780488
GB43704	1.12195122
GB54765,GB54743	2.0487804880000002
GB51667	1.0
GB40109	1.0243902440000001
GB48380	1.0243902440000001
GB51343	1.029411765
GB48417	1.0
GB51165	1.0
GB46086	1.048780488
GB44689	1.0243902440000001
GB46024	1.0
GB53242	1.0
GB50231	1.0
GB47602	1.0243902440000001
GB48927	1.0
GB54811	1.243902439
GB51807	1.0
GB46638	1.0
GB51334	1.0
GB46586	1.0
GB51651	1.131578947
GB50003	1.0243902440000001
GB53312	1.05
GB53948	1.025
GB55855,GB55855	1.0243902440000001
GB47901	1.051282051
GB48644	1.0
GB46289	2.923076923
GB50346	1.048780488
GB54724	1.054054054
GB51973	1.0
GB43392	1.307692308
GB44431	1.0243902440000001
GB50962	1.0
GB46427	1.026315789
GB42458	1.0243902440000001
GB43626	1.0243902440000001
GB45018	1.0
GB42706	1.0
GB47014	1.0243902440000001
GB48444	1.026315789
GB43143	1.0
GB41692,GB41692	1.057142857
GB53431	1.0
GB51767	1.205128205
GB41291	1.0
GB47498	1.0
GB45177	1.0
GB52626	1.1578947370000001
GB45282	1.0
GB49700,GB47931	1.5277777780000001
GB44299	1.0
GB49970	1.051282051
GB51368	1.0
GB54610	1.341463415
GB45613	1.166666667
GB53298	1.0731707320000001
GB48748	1.0
GB46598	1.0
GB41495	1.0
GB50435	1.0
GB51662	1.048780488
GB43520	1.0243902440000001
GB46206	1.025641026
GB40305	1.097560976
GB44368	1.0731707320000001
GB54755	1.03030303
GB50952	1.0
GB51489	1.0
GB41129	1.0243902440000001
GB42187	1.0731707320000001
GB52350	1.0
GB52774	1.0
GB49397	1.0731707320000001
GB52290	1.0731707320000001
GB52065,GB52065	1.2
GB56005	1.0
GB55405	1.0243902440000001
GB50846	1.0
GB54209	1.05
GB52829,GB52829	1.0243902440000001
GB44512	1.097560976
GB41761	1.0243902440000001
GB42805	1.0
GB44496	1.0
GB50382	1.0
GB55186	1.0
GB53689	1.0
GB53286	1.025
GB53016	1.146341463
GB43260	1.0
GB42987	1.0
GB53932	1.029411765
GB41904	1.027027027
GB50857	1.0
GB54579	1.0
GB52191	1.58974359
